tow; prn9; p-rng1; phase1; dopp1(carr); dopp1(range); bias1(Hz); p-rng2; phase2; dopp2(carr); dopp2(range); bias2(Hz); dopp1(eph); dopp2(eph); ebias1(ph); ebias1(rg); resp; resc 
150382.679; 3; 32962.6611328; 281274.6435546875; -1240.404296875; -1246.69; 6.28102; 0; 0; -0; -0; 0; -1161.58; -867.412; -78.827; -85.108; -0.546324; -0.856335
150383.679; 3; 33197.8349609; 282515.89453125; -1241.2509765625; -1235.85; -5.40417; 0; 0; -0; -0; 0; -1162.03; -867.75; -79.2207; -73.8165; -1.26458; -0.520688
150384.679; 3; 33433.3974609; 283757.4892578125; -1241.5947265625; -1237.89; -3.70543; 0; 0; -0; -0; 0; -1162.48; -868.088; -79.1115; -75.4061; -2.05198; -0.583272
150385.679; 3; 33668.1660156; 284999.27734375; -1241.7880859375; -1233.72; -8.071; 0; 0; -0; -0; 0; -1162.94; -868.426; -78.8519; -70.7809; -3.29398; -0.284319
150386.679; 3; 33904.171875; 286241.3046875; -1242.02734375; -1240.22; -1.80818; 0; 0; -0; -0; 0; -1163.39; -868.765; -78.6382; -76.83; -3.56007; -0.20693
150387.679; 3; 34141.2402344; 287484.22265625; -1242.91796875; -1245.8; 2.88467; 0; 0; -0; -0; 0; -1163.84; -869.103; -79.0759; -81.9606; -2.85039; -0.0451011
150388.679; 3; 34376.5195312; 288727.833984375; -1243.611328125; -1236.4; -7.21028; 0; 0; -0; -0; 0; -1164.29; -869.441; -79.3164; -72.1061; -4.29072; -0.113522
150389.679; 3; 34614.4492188; 289971.5849609375; -1243.7509765625; -1250.33; 6.57797; 0; 0; -0; -0; 0; -1164.75; -869.779; -79.0032; -85.5811; -2.82755; 0.0940781
150390.679; 3; 34851.3515625; 291215.6689453125; -1244.083984375; -1244.93; 0.846235; 0; 0; -0; -0; 0; -1165.2; -870.117; -78.8833; -79.7295; -3.00185; -0.222244
150391.679; 3; 35088.8212891; 292460.18359375; -1244.5146484375; -1247.91; 3.39719; 0; 0; -0; -0; 0; -1165.65; -870.456; -78.8611; -82.2583; -1.86416; 0.274604
150392.679; 3; 35325.2216797; 293704.9189453125; -1244.7353515625; -1242.29; -2.44291; 0; 0; -0; -0; 0; -1166.11; -870.794; -78.629; -76.1861; -2.27395; 0.326295
