tow; prn2; p-rng1; phase1; dopp1(carr); dopp1(range); bias1(Hz); p-rng2; phase2; dopp2(carr); dopp2(range); bias2(Hz); dopp1(eph); dopp2(eph) 
518831.876; 6; -260303.503906; 43588.8876953125; -248.300781018752; -245.372; -2.92894; 0; 0; -0; -0; 0; -248.352; -185.457
518832.026; 6; -260296.37793; 43626.14453125; -248.378906404214; -249.648; 1.26949; 0; 0; -0; -0; 0; -248.454; -185.534
518832.176; 6; -260289.46875; 43663.420898437492724; -248.509114351843; -242.053; -6.45589; 0; 0; -0; -0; 0; -248.557; -185.61
518832.326; 6; -260282.344727; 43700.710937499992724; -248.600260571018; -249.58; 0.979712; 0; 0; -0; -0; 0; -248.659; -185.687
518832.476; 6; -260275.083984; 43738.0166015625; -248.704427237798; -254.37; 5.66529; 0; 0; -0; -0; 0; -248.762; -185.763
518832.626; 6; -260267.773438; 43775.3359375; -248.795572684958; -256.115; 7.31898; 0; 0; -0; -0; 0; -248.864; -185.84
518832.776; 6; -260260.832031; 43812.673828124992724; -248.919270987834; -243.182; -5.73703; 0; 0; -0; -0; 0; -248.966; -185.917
518832.926; 6; -260253.637695; 43850.0234375; -248.997395601485; -252.043; 3.04587; 0; 0; -0; -0; 0; -249.069; -185.993
518833.076; 6; -260246.388672; 43887.390625; -249.114583488004; -253.959; 4.84459; 0; 0; -0; -0; 0; -249.171; -186.07
518833.226; 6; -260239.293945; 43924.772460937507276; -249.212239738113; -248.554; -0.658641; 0; 0; -0; -0; 0; -249.274; -186.146
518833.376; 6; -260232.22168; 43962.1708984375; -249.322916434418; -247.767; -1.55621; 0; 0; -0; -0; 0; -249.376; -186.223
518833.526; 6; -260225.201172; 43999.583984375; -249.420573071527; -245.953; -3.46712; 0; 0; -0; -0; 0; -249.479; -186.299
518833.676; 6; -260218.21582; 44037.0126953125; -249.524739350945; -244.722; -4.80294; 0; 0; -0; -0; 0; -249.581; -186.376
518833.826; 6; -260211.095703; 44074.4560546875; -249.622395988319; -249.443; -0.179273; 0; 0; -0; -0; 0; -249.684; -186.452
518833.976; 6; -260203.826172; 44111.9140625; -249.72005223838; -254.678; 4.95758; 0; 0; -0; -0; 0; -249.786; -186.529
518834.126; 6; -260196.702148; 44149.3896484375; -249.837239350654; -249.58; -0.257267; 0; 0; -0; -0; 0; -249.889; -186.605
518834.276; 6; -260189.546875; 44186.87890625; -249.928385571843; -250.675; 0.746386; 0; 0; -0; -0; 0; -249.991; -186.682
518834.426; 6; -260182.260742; 44224.3837890625; -250.032551850472; -255.259; 5.22669; 0; 0; -0; -0; 0; -250.093; -186.758
518834.576; 6; -260175.094727; 44261.90625; -250.149739738647; -251.051; 0.901369; 0; 0; -0; -0; 0; -250.196; -186.835
518834.726; 6; -260168.039062; 44299.441406250007276; -250.234375155414; -247.185; -3.04928; 0; 0; -0; -0; 0; -250.298; -186.911
518834.876; 6; -260160.810547; 44336.9931640625; -250.345051850133; -253.241; 2.89565; 0; 0; -0; -0; 0; -250.401; -186.988
518835.026; 6; -260153.837891; 44374.5595703125; -250.442708488829; -244.277; -6.16567; 0; 0; -0; -0; 0; -250.503; -187.064
518835.176; 6; -260146.729492; 44412.140624999992724; -250.540364349951; -249.033; -1.50779; 0; 0; -0; -0; 0; -250.606; -187.141
518835.326; 6; -260139.504883; 44449.7373046875; -250.644531405669; -253.104; 2.45933; 0; 0; -0; -0; 0; -250.708; -187.217
518835.476; 6; -260132.245117; 44487.3515625; -250.761718905693; -254.336; 3.57379; 0; 0; -0; -0; 0; -250.811; -187.294
518835.626; 6; -260125.158203; 44524.9794921875; -250.852864349708; -248.28; -2.57297; 0; 0; -0; -0; 0; -250.913; -187.37
518835.776; 6; -260117.932617; 44562.623046875; -250.957031405815; -253.138; 2.18104; 0; 0; -0; -0; 0; -251.016; -187.447
518835.926; 6; -260110.610352; 44600.28125; -251.054687266187; -256.525; 5.47042; 0; 0; -0; -0; 0; -251.118; -187.523
518836.076; 6; -260103.520508; 44637.95703125; -251.171875155948; -248.383; -2.78934; 0; 0; -0; -0; 0; -251.22; -187.6
518836.226; 6; -260096.359375; 44675.64453125; -251.250000155997; -250.88; -0.369954; 0; 0; -0; -0; 0; -251.323; -187.676
518836.376; 6; -260089.311523; 44713.350585937507276; -251.373697682605; -246.911; -4.4623; 0; 0; -0; -0; 0; -251.425; -187.753
518836.526; 6; -260082.332031; 44751.0712890625; -251.471354322752; -244.517; -6.95483; 0; 0; -0; -0; 0; -251.528; -187.829
518836.676; 6; -260075.083984; 44788.80859375; -251.582031015696; -253.925; 2.34292; 0; 0; -0; -0; 0; -251.63; -187.906
518836.826; 6; -260067.931641; 44826.55859375; -251.666666822922; -250.572; -1.09453; 0; 0; -0; -0; 0; -251.733; -187.982
518836.976; 6; -260060.77832; 44864.3251953125; -251.777343906324; -250.606; -1.171; 0; 0; -0; -0; 0; -251.835; -188.059
518837.126; 6; -260053.59668; 44902.1064453125; -251.874999765423; -251.599; -0.276492; 0; 0; -0; -0; 0; -251.938; -188.135
518837.276; 6; -260046.291016; 44939.904296875; -251.985677239787; -255.943; 3.95781; 0; 0; -0; -0; 0; -252.04; -188.212
518837.426; 6; -260039.166016; 44977.716796875; -252.083333098562; -249.614; -2.46915; 0; 0; -0; -0; 0; -252.143; -188.288
518837.576; 6; -260032.044922; 45015.5458984375; -252.194010573249; -249.477; -2.71668; 0; 0; -0; -0; 0; -252.245; -188.365
518837.726; 6; -260024.891602; 45053.38671875; -252.272135573298; -250.606; -1.66579; 0; 0; -0; -0; 0; -252.347; -188.441
518837.876; 6; -260017.861328; 45091.248046875; -252.408853931593; -246.296; -6.11328; 0; 0; -0; -0; 0; -252.45; -188.518
518838.026; 6; -260010.686523; 45129.119140625; -252.47395849009; -251.359; -1.11494; 0; 0; -0; -0; 0; -252.552; -188.594
518838.176; 6; -260003.335938; 45167.009765625; -252.604166431411; -257.517; 4.9131; 0; 0; -0; -0; 0; -252.655; -188.671
518838.326; 6; -259995.947266; 45204.9140625; -252.695312656894; -258.852; 6.15624; 0; 0; -0; -0; 0; -252.757; -188.747
518838.476; 6; -259988.705078; 45242.833984375; -252.799479323625; -253.72; 0.920202; 0; 0; -0; -0; 0; -252.86; -188.824
518838.626; 6; -259981.421875; 45280.76953125; -252.903645597798; -255.157; 2.25296; 0; 0; -0; -0; 0; -252.962; -188.9
518838.776; 6; -259974.150391; 45318.7197265625; -253.001302240417; -254.746; 1.74475; 0; 0; -0; -0; 0; -253.065; -188.977
518838.926; 6; -259966.939453; 45356.687500000007276; -253.118489347647; -252.625; -0.493607; 0; 0; -0; -0; 0; -253.167; -189.053
518839.076; 6; -259959.748047; 45394.66796875; -253.203125157161; -251.941; -1.26249; 0; 0; -0; -0; 0; -253.269; -189.13
518839.226; 6; -259952.696289; 45432.666015625; -253.320312657282; -247.048; -6.27206; 0; 0; -0; -0; 0; -253.372; -189.206
518839.376; 6; -259945.516602; 45470.677734375; -253.411458097326; -251.53; -1.88138; 0; 0; -0; -0; 0; -253.474; -189.283
518839.526; 6; -259938.186523; 45508.705078125; -253.515625157403; -256.799; 3.28318; 0; 0; -0; -0; 0; -253.577; -189.359
518839.676; 6; -259930.733398; 45546.7490234375; -253.626301847125; -261.11; 7.48327; 0; 0; -0; -0; 0; -253.679; -189.436
518839.826; 6; -259923.376953; 45584.8056640625; -253.710937657524; -257.723; 4.0116; 0; 0; -0; -0; 0; -253.782; -189.512
518839.976; 6; -259916.223633; 45622.8818359375; -253.841145990939; -250.606; -3.2348; 0; 0; -0; -0; 0; -253.884; -189.589
518840.126; 6; -259908.854492; 45660.970703124992724; -253.925781013465; -258.167; 4.24152; 0; 0; -0; -0; 0; -253.987; -189.665
518840.276; 6; -259901.630859; 45699.075195312492724; -254.029948074389; -253.07; -0.960304; 0; 0; -0; -0; 0; -254.089; -189.742
518840.426; 6; -259894.487305; 45737.194335937492724; -254.127603929992; -250.264; -3.86338; 0; 0; -0; -0; 0; -254.192; -189.818
518840.576; 6; -259887.273438; 45775.330078125; -254.2382814079; -252.728; -1.51076; 0; 0; -0; -0; 0; -254.294; -189.895
518840.726; 6; -259880.22168; 45813.4794921875; -254.329427241242; -247.048; -7.28118; 0; 0; -0; -0; 0; -254.396; -189.971
518840.876; 6; -259872.981445; 45851.6474609375; -254.453124763022; -253.651; -0.801869; 0; 0; -0; -0; 0; -254.499; -190.048
518841.026; 6; -259865.669922; 45889.8271484375; -254.531250158034; -256.149; 1.61752; 0; 0; -0; -0; 0; -254.601; -190.124
518841.176; 6; -259858.233398; 45928.0263671875; -254.661458096161; -260.528; 5.8665; 0; 0; -0; -0; 0; -254.704; -190.201
518841.326; 6; -259851.12793; 45966.236328125; -254.733073074826; -248.93; -5.80314; 0; 0; -0; -0; 0; -254.806; -190.277
518841.476; 6; -259843.792969; 46004.464843750007276; -254.856770991618; -256.97; 2.1131; 0; 0; -0; -0; 0; -254.909; -190.354
518841.626; 6; -259836.347656; 46042.70703125; -254.947916429179; -260.836; 5.88796; 0; 0; -0; -0; 0; -255.011; -190.43
518841.776; 6; -259829.181641; 46080.9658203125; -255.058593908361; -251.051; -4.00749; 0; 0; -0; -0; 0; -255.114; -190.507
518841.926; 6; -259821.900391; 46119.23828125; -255.149739345707; -255.088; -0.0615595; 0; 0; -0; -0; 0; -255.216; -190.583
518842.076; 6; -259814.719727; 46157.5283203125; -255.266927241824; -251.564; -3.70263; 0; 0; -0; -0; 0; -255.319; -190.66
518842.226; 6; -259807.444336; 46195.831054687507276; -255.351562658592; -254.883; -0.468657; 0; 0; -0; -0; 0; -255.421; -190.736
518842.376; 6; -259800.166992; 46234.153320312492724; -255.4817705953; -254.951; -0.530441; 0; 0; -0; -0; 0; -255.523; -190.813
518842.526; 6; -259792.734375; 46272.4873046875; -255.559895992054; -260.391; 4.83122; 0; 0; -0; -0; 0; -255.626; -190.889
518842.676; 6; -259785.436523; 46310.837890624992724; -255.670572678506; -255.67; -0.000780881; 0; 0; -0; -0; 0; -255.728; -190.966
518842.826; 6; -259778.082031; 46349.203124999992724; -255.768229325468; -257.654; 1.88589; 0; 0; -0; -0; 0; -255.831; -191.042
518842.976; 6; -259770.601562; 46387.5849609375; -255.878906408919; -262.068; 6.18862; 0; 0; -0; -0; 0; -255.933; -191.119
518843.126; 6; -259763.271484; 46425.9794921875; -255.963541428282; -256.799; 0.835262; 0; 0; -0; -0; 0; -256.036; -191.195
518843.276; 6; -259756.125; 46464.3935546875; -256.093750159004; -250.367; -5.72689; 0; 0; -0; -0; 0; -256.138; -191.272
518843.426; 6; -259748.928711; 46502.821289062507276; -256.184895594791; -252.112; -4.0732; 0; 0; -0; -0; 0; -256.241; -191.348
518843.576; 6; -259741.575195; 46541.263671875; -256.282552242406; -257.62; 1.33735; 0; 0; -0; -0; 0; -256.343; -191.425
518843.726; 6; -259734.158203; 46579.720703125; -256.380208492515; -259.844; 3.46351; 0; 0; -0; -0; 0; -256.445; -191.501
518843.876; 6; -259726.712891; 46618.1953125; -256.497395594452; -260.836; 4.33848; 0; 0; -0; -0; 0; -256.548; -191.578
518844.026; 6; -259719.333984; 46656.6826171875; -256.582031409307; -258.509; 1.9274; 0; 0; -0; -0; 0; -256.65; -191.654
518844.176; 6; -259712.118164; 46695.1865234375; -256.69270809427; -252.796; -3.89676; 0; 0; -0; -0; 0; -256.753; -191.731
518844.326; 6; -259704.681641; 46733.70703125; -256.803385576111; -260.528; 3.72458; 0; 0; -0; -0; 0; -256.855; -191.807
518844.476; 6; -259697.351562; 46772.2412109375; -256.894531409501; -256.799; -0.0957277; 0; 0; -0; -0; 0; -256.958; -191.884
518844.626; 6; -259690.139648; 46810.7919921875; -257.005208093979; -252.659; -4.34611; 0; 0; -0; -0; 0; -257.06; -191.96
518844.776; 6; -259682.797852; 46849.3583984375; -257.109375159635; -257.209; 0.0999782; 0; 0; -0; -0; 0; -257.163; -192.037
518844.926; 6; -259675.632812; 46887.939453124992724; -257.207031010409; -251.017; -6.19014; 0; 0; -0; -0; 0; -257.265; -192.113
518845.076; 6; -259668.280273; 46926.5341796875; -257.298177243134; -257.586; 0.287513; 0; 0; -0; -0; 0; -257.367; -192.19
518845.226; 6; -259660.845703; 46965.146484375; -257.415364743158; -260.46; 3.04417; 0; 0; -0; -0; 0; -257.47; -192.266
518845.376; 6; -259653.496094; 47003.7724609375; -257.506510176845; -257.483; -0.0234574; 0; 0; -0; -0; 0; -257.572; -192.343
518845.526; 6; -259646.3125; 47042.416015625; -257.62369807662; -251.667; -5.95676; 0; 0; -0; -0; 0; -257.675; -192.419
518845.676; 6; -259638.825195; 47081.0732421875; -257.714843509984; -262.307; 4.59217; 0; 0; -0; -0; 0; -257.777; -192.496
518845.826; 6; -259631.410156; 47119.7451171875; -257.812500160071; -259.775; 1.96279; 0; 0; -0; -0; 0; -257.88; -192.573
518845.976; 6; -259624.117188; 47158.435546875; -257.936198076815; -255.499; -2.43747; 0; 0; -0; -0; 0; -257.982; -192.649
518846.126; 6; -259616.813477; 47197.138671875; -258.020833093033; -255.875; -2.14577; 0; 0; -0; -0; 0; -258.085; -192.725
518846.276; 6; -259609.592773; 47235.8583984375; -258.131510576936; -252.967; -5.1645; 0; 0; -0; -0; 0; -258.187; -192.802
518846.426; 6; -259602.297852; 47274.591796875; -258.222656009511; -255.567; -2.6555; 0; 0; -0; -0; 0; -258.289; -192.879
518846.576; 6; -259594.878906; 47313.3427734375; -258.339843910398; -259.912; 1.57229; 0; 0; -0; -0; 0; -258.392; -192.955
518846.726; 6; -259587.380859; 47352.1083984375; -258.437500160459; -262.683; 4.24585; 0; 0; -0; -0; 0; -258.494; -193.031
518846.876; 6; -259580; 47390.888671875; -258.53515600922; -258.578; 0.0426958; 0; 0; -0; -0; 0; -258.597; -193.108
518847.026; 6; -259572.525391; 47429.685546875; -258.645833493922; -261.862; 3.21642; 0; 0; -0; -0; 0; -258.699; -193.185
518847.176; 6; -259565.069336; 47468.4970703125; -258.74348934236; -261.212; 2.46872; 0; 0; -0; -0; 0; -258.802; -193.261
518847.326; 6; -259557.706055; 47507.3232421875; -258.841145994043; -257.962; -0.879118; 0; 0; -0; -0; 0; -258.904; -193.337
518847.476; 6; -259550.352539; 47546.1650390625; -258.945312660774; -257.62; -1.32541; 0; 0; -0; -0; 0; -259.007; -193.414
518847.626; 6; -259543.052734; 47585.0234375; -259.055989342069; -255.738; -3.31777; 0; 0; -0; -0; 0; -259.109; -193.491
518847.776; 6; -259535.81543; 47623.8955078125; -259.147135577566; -253.549; -5.59852; 0; 0; -0; -0; 0; -259.211; -193.567
518847.926; 6; -259528.375977; 47662.784179687492724; -259.257812258499; -260.631; 1.37279; 0; 0; -0; -0; 0; -259.314; -193.644
518848.076; 6; -259520.878906; 47701.6875; -259.355468911078; -262.649; 3.29367; 0; 0; -0; -0; 0; -259.416; -193.72
518848.226; 6; -259513.458008; 47740.6064453125; -259.45963557776; -259.981; 0.520928; 0; 0; -0; -0; 0; -259.519; -193.797
518848.376; 6; -259506.058594; 47779.5419921875; -259.570312258256; -259.228; -0.342424; 0; 0; -0; -0; 0; -259.621; -193.873
518848.526; 6; -259498.430664; 47818.4912109375; -259.661458494552; -267.234; 7.57215; 0; 0; -0; -0; 0; -259.724; -193.95
518848.676; 6; -259491.008789; 47857.4560546875; -259.765624758074; -260.015; 0.249151; 0; 0; -0; -0; 0; -259.826; -194.026
518848.826; 6; -259483.71582; 47896.4365234375; -259.869791828015; -255.499; -4.37106; 0; 0; -0; -0; 0; -259.929; -194.103
518848.976; 6; -259476.257812; 47935.431640625007276; -259.967448078124; -261.281; 1.31319; 0; 0; -0; -0; 0; -260.031; -194.179
518849.126; 6; -259468.917969; 47974.4423828125; -260.071614341074; -257.141; -2.93069; 0; 0; -0; -0; 0; -260.133; -194.256
518849.276; 6; -259461.469727; 48013.469726562507276; -260.182291828258; -260.939; 0.756221; 0; 0; -0; -0; 0; -260.236; -194.332
518849.426; 6; -259453.94043; 48052.5126953125; -260.286458090874; -263.778; 3.49169; 0; 0; -0; -0; 0; -260.338; -194.409
518849.576; 6; -259446.492188; 48091.5693359375; -260.37760432833; -260.939; 0.560908; 0; 0; -0; -0; 0; -260.441; -194.485
518849.726; 6; -259439.116211; 48130.641601562507276; -260.48177099511; -258.407; -2.07498; 0; 0; -0; -0; 0; -260.543; -194.562
518849.876; 6; -259431.467773; 48169.731445312507276; -260.598958090632; -267.952; 7.35311; 0; 0; -0; -0; 0; -260.646; -194.638
518850.026; 6; -259424.083984; 48208.833984375; -260.683593911805; -258.68; -2.0031; 0; 0; -0; -0; 0; -260.748; -194.715
518850.176; 6; -259416.619141; 48247.952148437507276; -260.787760173838; -261.52; 0.732364; 0; 0; -0; -0; 0; -260.851; -194.791
518850.326; 6; -259409.273438; 48287.0869140625; -260.898437661939; -257.346; -3.55223; 0; 0; -0; -0; 0; -260.953; -194.867
518850.476; 6; -259402.009766; 48326.236328125; -260.996093912048; -254.472; -6.52374; 0; 0; -0; -0; 0; -261.055; -194.944
518850.626; 6; -259394.479492; 48365.4013671875; -261.100260173498; -263.812; 2.7121; 0; 0; -0; -0; 0; -261.158; -195.021
518850.776; 6; -259387.048828; 48404.582031250007276; -261.204427245559; -260.323; -0.881739; 0; 0; -0; -0; 0; -261.26; -195.097
518850.926; 6; -259379.516602; 48443.77734375; -261.302083089928; -263.881; 2.5787; 0; 0; -0; -0; 0; -261.363; -195.174
518851.076; 6; -259372.039062; 48482.988281250007276; -261.406250162351; -261.965; 0.558637; 0; 0; -0; -0; 0; -261.465; -195.25
518851.226; 6; -259364.373047; 48522.212890625; -261.497395995644; -268.568; 7.0705; 0; 0; -0; -0; 0; -261.568; -195.327
518851.376; 6; -259356.864258; 48561.455078125; -261.614583089686; -263.06; 1.4451; 0; 0; -0; -0; 0; -261.67; -195.403
518851.526; 6; -259349.388672; 48600.712890625; -261.718750162496; -261.896; 0.177712; 0; 0; -0; -0; 0; -261.773; -195.479
518851.676; 6; -259341.912109; 48639.984375; -261.809895589504; -261.931; 0.120778; 0; 0; -0; -0; 0; -261.875; -195.556
518851.826; 6; -259334.636719; 48679.273437500007276; -261.927083496008; -254.883; -7.04418; 0; 0; -0; -0; 0; -261.977; -195.632
518851.976; 6; -259327.213867; 48718.576171875; -262.0182293293; -260.049; -1.96924; 0; 0; -0; -0; 0; -262.08; -195.709
518852.126; 6; -259319.69043; 48757.894531249992724; -262.122395589164; -263.573; 1.45048; 0; 0; -0; -0; 0; -262.182; -195.785
518852.276; 6; -259312.083008; 48797.228515625; -262.22656266286; -266.515; 4.28858; 0; 0; -0; -0; 0; -262.285; -195.862
518852.426; 6; -259304.661133; 48836.5771484375; -262.324218505692; -260.015; -2.30944; 0; 0; -0; -0; 0; -262.387; -195.938
518852.576; 6; -259297.09082; 48875.9423828125; -262.434895996274; -265.215; 2.78018; 0; 0; -0; -0; 0; -262.49; -196.015
518852.726; 6; -259289.589844; 48915.321289062492724; -262.526041829616; -262.786; 0.259944; 0; 0; -0; -0; 0; -262.592; -196.091
518852.876; 6; -259282.180664; 48954.718749999992724; -262.649739338722; -259.57; -3.07973; 0; 0; -0; -0; 0; -262.695; -196.168
518853.026; 6; -259274.791016; 48994.126953125; -262.721354329834; -258.886; -3.83559; 0; 0; -0; -0; 0; -262.797; -196.244
518853.176; 6; -259267.521484; 49033.553710937507276; -262.845051838588; -254.678; -8.16742; 0; 0; -0; -0; 0; -262.899; -196.321
518853.326; 6; -259260.035156; 49072.99609375; -262.949218913212; -262.273; -0.67642; 0; 0; -0; -0; 0; -263.002; -196.397
518853.476; 6; -259252.472656; 49112.453125; -263.046875163321; -264.941; 1.8945; 0; 0; -0; -0; 0; -263.104; -196.474
518853.626; 6; -259244.727539; 49151.9248046875; -263.144531004928; -271.339; 8.19457; 0; 0; -0; -0; 0; -263.207; -196.55
518853.776; 6; -259237.311523; 49191.412109375; -263.248698080113; -259.81; -3.4392; 0; 0; -0; -0; 0; -263.309; -196.627
518853.926; 6; -259229.650391; 49230.916015625; -263.359374754727; -268.397; 5.03746; 0; 0; -0; -0; 0; -263.412; -196.703
518854.076; 6; -259222.046875; 49270.431640625; -263.437500163564; -266.378; 2.9408; 0; 0; -0; -0; 0; -263.514; -196.78
518854.226; 6; -259214.592773; 49309.9677734375; -263.574218913648; -261.144; -2.43043; 0; 0; -0; -0; 0; -263.616; -196.856
518854.376; 6; -259207.134766; 49349.513671875; -263.639322671133; -261.281; -2.35869; 0; 0; -0; -0; 0; -263.719; -196.933
518854.526; 6; -259199.78125; 49389.083007812507276; -263.795573080501; -257.62; -6.17567; 0; 0; -0; -0; 0; -263.821; -197.009
518854.676; 6; -259192.328125; 49428.6611328125; -263.854166420885; -261.11; -2.74459; 0; 0; -0; -0; 0; -263.924; -197.086
518854.826; 6; -259184.624023; 49468.255859375; -263.964843913891; -269.902; 5.93734; 0; 0; -0; -0; 0; -264.026; -197.162
518854.976; 6; -259176.927734; 49507.8671875; -264.075520997293; -269.628; 5.55296; 0; 0; -0; -0; 0; -264.129; -197.239
518855.126; 6; -259169.448242; 49547.4912109375; -264.160156003982; -262.033; -2.12684; 0; 0; -0; -0; 0; -264.231; -197.315
518855.276; 6; -259161.800781; 49587.1328125; -264.277343914085; -267.918; 3.64051; 0; 0; -0; -0; 0; -264.334; -197.392
518855.426; 6; -259154.292969; 49626.7880859375; -264.368489337121; -263.025; -1.34302; 0; 0; -0; -0; 0; -264.436; -197.468
518855.576; 6; -259146.939453; 49666.462890625; -264.498698080889; -257.62; -6.8788; 0; 0; -0; -0; 0; -264.538; -197.545
518855.726; 6; -259139.313477; 49706.148437500007276; -264.570312664315; -267.165; 2.59487; 0; 0; -0; -0; 0; -264.641; -197.621
518855.876; 6; -259131.672852; 49745.8525390625; -264.694010170103; -267.678; 2.98436; 0; 0; -0; -0; 0; -264.743; -197.698
518856.026; 6; -259124.152344; 49785.569335937492724; -264.778645997681; -263.47; -1.30841; 0; 0; -0; -0; 0; -264.846; -197.774
518856.176; 6; -259116.375977; 49825.3017578125; -264.882812253357; -272.434; 7.55109; 0; 0; -0; -0; 0; -264.948; -197.851
518856.326; 6; -259108.739258; 49865.050781250007276; -264.993489747911; -267.542; 2.54803; 0; 0; -0; -0; 0; -265.051; -197.927
518856.476; 6; -259101.271484; 49904.816406249992724; -265.104166831168; -261.623; -3.4814; 0; 0; -0; -0; 0; -265.153; -198.004
518856.626; 6; -259093.59375; 49944.595703125; -265.195312253066; -268.978; 3.78313; 0; 0; -0; -0; 0; -265.255; -198.08
518856.776; 6; -259085.827148; 49984.3896484375; -265.292968914716; -272.092; 6.79881; 0; 0; -0; -0; 0; -265.358; -198.157
518856.926; 6; -259078.306641; 50024.201171875; -265.410156002818; -263.47; -1.93992; 0; 0; -0; -0; 0; -265.46; -198.233
518857.076; 6; -259070.920898; 50064.02734375; -265.507812664849; -258.749; -6.7589; 0; 0; -0; -0; 0; -265.563; -198.31
518857.226; 6; -259063.589844; 50103.8671875; -265.598958498239; -256.833; -8.76594; 0; 0; -0; -0; 0; -265.665; -198.386
518857.376; 6; -259056.050781; 50143.7236328125; -265.709635169205; -264.12; -1.58936; 0; 0; -0; -0; 0; -265.768; -198.463
518857.526; 6; -259048.363281; 50183.594726562492724; -265.807291831653; -269.321; 3.51328; 0; 0; -0; -0; 0; -265.87; -198.539
518857.676; 6; -259040.755859; 50223.4814453125; -265.911458085732; -266.515; 0.603687; 0; 0; -0; -0; 0; -265.973; -198.616
518857.826; 6; -259033.276367; 50263.384765625; -266.022135581835; -262.033; -3.98882; 0; 0; -0; -0; 0; -266.075; -198.692
518857.976; 6; -259025.582031; 50303.302734374992724; -266.119791831847; -269.56; 3.44026; 0; 0; -0; -0; 0; -266.177; -198.769
518858.126; 6; -259018.000977; 50343.2353515625; -266.217447668781; -265.591; -0.626039; 0; 0; -0; -0; 0; -266.28; -198.845
518858.276; 6; -259010.310547; 50383.1845703125; -266.328125165358; -269.423; 3.09508; 0; 0; -0; -0; 0; -266.382; -198.922
518858.426; 6; -259002.816406; 50423.1484375; -266.425781001872; -262.546; -3.87928; 0; 0; -0; -0; 0; -266.485; -198.998
518858.576; 6; -258995.416016; 50463.12890625; -266.536458498821; -259.262; -7.27436; 0; 0; -0; -0; 0; -266.587; -199.075
518858.726; 6; -258987.779297; 50503.121093749992724; -266.614583498821; -267.542; 0.926936; 0; 0; -0; -0; 0; -266.689; -199.151
518858.876; 6; -258980.038086; 50543.132812499992724; -266.744791418241; -271.202; 4.45746; 0; 0; -0; -0; 0; -266.792; -199.228
518859.026; 6; -258972.311523; 50583.1552734375; -266.81640641571; -270.689; 3.87266; 0; 0; -0; -0; 0; -266.894; -199.304
518859.176; 6; -258964.825195; 50623.1982421875; -266.953124751381; -262.273; -4.68033; 0; 0; -0; -0; 0; -266.997; -199.381
518859.326; 6; -258957.067383; 50663.254882812507276; -267.044270999185; -271.784; 4.73959; 0; 0; -0; -0; 0; -267.099; -199.457
518859.476; 6; -258949.46875; 50703.328124999992724; -267.154948082441; -266.207; -0.947715; 0; 0; -0; -0; 0; -267.202; -199.534
518859.626; 6; -258942.042969; 50743.412109375007276; -267.226562251223; -260.152; -7.07494; 0; 0; -0; -0; 0; -267.304; -199.61
518859.776; 6; -258934.447266; 50783.51171875; -267.330729332599; -266.105; -1.22613; 0; 0; -0; -0; 0; -267.407; -199.687
518859.926; 6; -258926.944336; 50823.632812500007276; -267.473958084277; -262.854; -4.61955; 0; 0; -0; -0; 0; -267.509; -199.763
518860.076; 6; -258919.389648; 50863.765625; -267.552083499403; -264.668; -2.88441; 0; 0; -0; -0; 0; -267.611; -199.84
518860.226; 6; -258911.599609; 50903.9130859375; -267.649739749512; -272.913; 5.26314; 0; 0; -0; -0; 0; -267.714; -199.916
518860.376; 6; -258903.873047; 50944.077148437492724; -267.760416417247; -270.689; 2.92865; 0; 0; -0; -0; 0; -267.816; -199.993
518860.526; 6; -258896.287109; 50984.2578125; -267.871093916365; -265.762; -2.10862; 0; 0; -0; -0; 0; -267.919; -200.069
518860.676; 6; -258888.469727; 51024.451171875007276; -267.955728917162; -273.871; 5.9151; 0; 0; -0; -0; 0; -268.021; -200.146
518860.826; 6; -258880.674805; 51064.660156250007276; -268.059895999767; -273.084; 5.02404; 0; 0; -0; -0; 0; -268.124; -200.222
518860.976; 6; -258873.030273; 51104.8857421875; -268.17057308312; -267.815; -0.355354; 0; 0; -0; -0; 0; -268.226; -200.299
518861.126; 6; -258865.263672; 51145.1259765625; -268.268228916822; -272.092; 3.82355; 0; 0; -0; -0; 0; -268.328; -200.375
518861.276; 6; -258857.852539; 51185.379882812492724; -268.359375166571; -259.638; -8.72094; 0; 0; -0; -0; 0; -268.431; -200.452
518861.426; 6; -258850.124023; 51225.6513671875; -268.47656225001; -270.757; 2.28093; 0; 0; -0; -0; 0; -268.533; -200.528
518861.576; 6; -258842.352539; 51265.9384765625; -268.580729333424; -272.263; 3.68211; 0; 0; -0; -0; 0; -268.636; -200.605
518861.726; 6; -258834.628906; 51306.240234375; -268.678385583484; -270.586; 1.90804; 0; 0; -0; -0; 0; -268.738; -200.681
518861.876; 6; -258827.048828; 51346.5625; -268.815103916313; -265.557; -3.25791; 0; 0; -0; -0; 0; -268.841; -200.758
518862.026; 6; -258819.199219; 51386.892578125; -268.867187666935; -275; 6.13265; 0; 0; -0; -0; 0; -268.943; -200.834
518862.176; 6; -258811.489258; 51427.2412109375; -268.990885166149; -270.107; 1.11657; 0; 0; -0; -0; 0; -269.046; -200.911
518862.326; 6; -258803.888672; 51467.601562499992724; -269.069010583678; -266.276; -2.79335; 0; 0; -0; -0; 0; -269.148; -200.987
518862.476; 6; -258796.291016; 51507.981445312507276; -269.199218917238; -266.173; -3.0262; 0; 0; -0; -0; 0; -269.25; -201.064
