time; diff_3D [m]; diff_2D [m]; gdop; max_abs_resp[m]; max_abs_resc[m]
518456.952001; 0.187792; 0.0373547; 2.74885; -0.535195; 0.0238106
518457.102001; 0.187288; 0.0387154; 2.74889; 0.718267; 0.0435003
518457.252001; 0.186932; 0.0403033; 2.74894; 0.833695; -0.0371004
518457.402001; 0.186863; 0.0418176; 2.74898; 0.829568; -0.0678515
518457.552001; 0.186444; 0.0426493; 2.74903; 0.595371; -0.0454583
518457.702001; 0.18601; 0.0436055; 2.74907; 0.601068; -0.0249546
518457.852001; 0.185694; 0.0443181; 2.74911; 0.546898; 0.0395898
518458.002001; 0.185604; 0.0448063; 2.74916; 0.480112; 0.033554
518458.152001; 0.184839; 0.0447291; 2.7492; 0.265297; -0.0278632
518458.302001; 0.185528; 0.0438747; 2.74925; -0.326164; -0.0316019
518458.452001; 0.185598; 0.0428444; 2.74929; -0.268599; -0.0423842
518458.602001; 0.185403; 0.0415983; 2.74933; -0.327755; -0.0578668
518458.752001; 0.184692; 0.0401861; 2.74938; 0.447825; -0.0523045
518458.902001; 0.183432; 0.038807; 2.74942; 0.527366; -0.0421488
518459.052001; 0.182575; 0.03765; 2.74947; 0.468153; -0.0559883
518459.202001; 0.181136; 0.0366047; 2.74951; 0.479987; -0.0589981
518459.352001; 0.179817; 0.0355197; 2.74955; 0.524587; -0.0796842
518459.502001; 0.178907; 0.0341189; 2.7496; 0.461607; -0.0547525
518459.652001; 0.178346; 0.0328796; 2.74964; -0.43144; -0.0569244
518459.802001; 0.176943; 0.0316108; 2.74969; 0.431558; -0.0364329
518459.952001; 0.176329; 0.0299625; 2.74973; -0.670383; -0.0245459
518460.102001; 0.176223; 0.0279699; 2.74977; -1.0072; 0.0401348
518460.252001; 0.175797; 0.0266901; 2.74982; -0.620932; 0.0424956
518460.402001; 0.175662; 0.025518; 2.74986; -0.538227; 0.0604079
518460.552001; 0.175828; 0.0247549; 2.7499; -0.441021; 0.0713168
518460.702001; 0.177533; 0.0229961; 2.74995; -1.36494; 0.0903885
518460.852001; 0.178234; 0.021034; 2.74999; -1.31569; 0.0869194
518461.002001; 0.178479; 0.0194403; 2.75004; -0.918373; 0.0516853
518461.152001; 0.17797; 0.0177784; 2.75008; -0.817001; 0.0394312
518461.302001; 0.17818; 0.0161599; 2.75012; -0.951776; 0.0623854
518461.452001; 0.179809; 0.0139832; 2.75017; -1.40183; 0.0832911
518461.602001; 0.182472; 0.0120924; 2.75021; -1.42652; 0.107365
518461.752001; 0.184848; 0.0104261; 2.75026; -1.31734; 0.0936743
518461.902001; 0.185948; 0.00911077; 2.7503; -1.02952; 0.0844879
518462.052001; 0.187188; 0.00797922; 2.75034; -0.882841; 0.0740285
518462.202001; 0.188244; 0.00693627; 2.75039; -0.814503; 0.0648054
518462.352001; 0.189563; 0.00594694; 2.75043; -0.809426; 0.0605526
518462.502001; 0.19078; 0.00525551; 2.75048; -0.720963; 0.0362162
518462.652001; 0.19177; 0.00487504; 2.75052; -0.576367; 0.0342231
518462.802001; 0.192864; 0.00438307; 2.75056; -0.695759; 0.0661562
518462.952001; 0.193301; 0.00424599; 2.75061; -0.612591; 0.079375
518463.102001; 0.193995; 0.00477462; 2.75065; -0.42344; 0.0850318
518463.252001; 0.194195; 0.00558906; 2.7507; -0.422053; 0.0841047
518463.402001; 0.193997; 0.00605607; 2.75074; -0.306566; 0.0375467
518463.552001; 0.193704; 0.00658953; 2.75078; -0.278811; -0.0358791
518463.702001; 0.192648; 0.00756811; 2.75083; 0.593885; -0.044543
518463.852001; 0.191604; 0.00874564; 2.75087; 0.631854; -0.0362026
518464.002001; 0.190627; 0.00973288; 2.75091; 0.448525; 0.0306568
518464.152001; 0.190915; 0.0107164; 2.75096; -0.342243; 0.0495158
518464.302001; 0.190851; 0.0116538; 2.751; -0.369513; 0.0522177
518464.452001; 0.191385; 0.012388; 2.75105; -0.411324; 0.0574109
518464.602001; 0.192023; 0.012874; 2.75109; -0.38885; 0.0428976
518464.752001; 0.192871; 0.0138287; 2.75113; -0.549152; 0.047379
518464.902001; 0.193543; 0.014553; 2.75118; -0.441296; 0.0678791
518465.052001; 0.193842; 0.0151931; 2.75122; -0.415079; 0.07049
518465.202001; 0.194348; 0.0158401; 2.75127; -0.433238; 0.04386
518465.352001; 0.194687; 0.0165772; 2.75131; -0.45743; 0.0377954
518465.502001; 0.194805; 0.0170994; 2.75135; -0.297626; 0.0398914
518465.652001; 0.19601; 0.0181751; 2.7514; -0.360282; 0.0364396
518465.802001; 0.197333; 0.0191878; 2.75144; -0.319982; 0.0529062
518465.952001; 0.196818; 0.0206076; 2.75148; 0.759819; -0.0382463
518466.102001; 0.195918; 0.0213234; 2.75153; 0.537366; 0.0267972
518466.252001; 0.194257; 0.0219798; 2.75157; 0.737368; -0.0717712
518466.402001; 0.192791; 0.0226584; 2.75162; 0.699516; -0.0353916
518466.552001; 0.191595; 0.023331; 2.75166; 0.744072; -0.0516763
518466.702001; 0.190312; 0.0246847; 2.7517; 1.07868; -0.0633158
518466.852001; 0.18857; 0.0262303; 2.75175; 1.19752; -0.060753
518467.002001; 0.18641; 0.0281221; 2.75179; 1.29645; -0.0425556
518467.152001; 0.184751; 0.029799; 2.75184; 0.966552; -0.0318872
518467.302001; 0.183787; 0.0314527; 2.75188; 0.83011; -0.0515017
518467.452001; 0.183443; 0.0333902; 2.75192; -0.786675; 0.0314361
518467.602001; 0.183889; 0.0355793; 2.75197; -0.85176; 0.0456825
518467.752001; 0.185175; 0.0371639; 2.75201; -0.88613; 0.0623354
518467.902001; 0.186793; 0.0388446; 2.75206; -0.993283; 0.0741722
518468.052001; 0.188587; 0.040736; 2.7521; -1.04104; 0.0986756
518468.202001; 0.192165; 0.0422827; 2.75214; -1.03941; 0.114882
518468.352001; 0.194987; 0.0441229; 2.75219; -1.02209; 0.122592
518468.502001; 0.197927; 0.0455774; 2.75223; -0.903458; 0.103758
518468.652001; 0.201102; 0.0467298; 2.75227; -0.879494; 0.0899334
518468.802001; 0.205092; 0.0480167; 2.75232; -1.02735; 0.0906608
518468.952001; 0.208694; 0.0492136; 2.75236; -0.891045; 0.113101
518469.102001; 0.211804; 0.0504228; 2.75241; -0.862056; 0.154064
518469.252001; 0.215492; 0.0517574; 2.75245; -0.959446; 0.15507
518469.402001; 0.219646; 0.0529671; 2.75249; -0.958275; 0.174319
518469.552001; 0.22362; 0.0542122; 2.75254; -0.953297; 0.164389
518469.702001; 0.228042; 0.0556629; 2.75258; -1.0381; 0.16441
518469.852001; 0.232718; 0.0570785; 2.75263; -1.05935; 0.144832
518470.002001; 0.237498; 0.0585903; 2.75267; -1.04864; 0.142138
518470.152001; 0.241843; 0.0601748; 2.75271; -1.04096; 0.160827
518470.302001; 0.245435; 0.062074; 2.75276; -1.11774; 0.119465
518470.452001; 0.248216; 0.0641032; 2.7528; -1.13464; 0.122458
518470.602001; 0.250986; 0.0663692; 2.75285; -1.12784; 0.10513
518470.752001; 0.253257; 0.0685478; 2.75289; -0.968291; 0.0765523
518470.902001; 0.255476; 0.0704899; 2.75293; -0.896591; 0.0779561
518471.052001; 0.257027; 0.072011; 2.75298; -0.847812; 0.0781992
518471.202001; 0.258483; 0.0735853; 2.75302; -0.830187; 0.0736564
518471.352001; 0.259479; 0.0749337; 2.75306; -0.725116; -0.0279695
518471.502001; 0.259887; 0.0761875; 2.75311; 0.717215; 0.0415525
518471.652001; 0.260699; 0.0773869; 2.75315; -0.698641; 0.0431971
518471.802001; 0.261827; 0.0784606; 2.7532; -0.669923; 0.0659661
518471.952001; 0.262518; 0.0793799; 2.75324; -0.594734; 0.0572846
518472.102001; 0.263049; 0.0801094; 2.75328; 0.621306; 0.0493082
518472.252001; 0.263453; 0.0806459; 2.75333; 0.499025; 0.0613429
518472.402001; 0.264271; 0.0813116; 2.75337; -0.440597; 0.0589179
518472.552001; 0.264581; 0.0818711; 2.75341; -0.391107; 0.0518214
518472.702001; 0.265021; 0.0823079; 2.75346; 0.470681; 0.0309691
518472.852001; 0.265676; 0.0825661; 2.7535; -0.394712; 0.0297938
518473.002001; 0.266862; 0.0827347; 2.75355; -0.384403; 0.0521178
518473.152001; 0.268161; 0.083385; 2.75359; -0.396405; 0.0594419
518473.302001; 0.270605; 0.0830595; 2.75363; -0.894107; 0.0929181
518473.452001; 0.272577; 0.0828278; 2.75368; -0.708334; 0.0790811
518473.602001; 0.274557; 0.0822409; 2.75372; -1.06539; 0.0845507
518473.752001; 0.277345; 0.0814094; 2.75377; -1.42052; 0.0803154
518473.902001; 0.279793; 0.0810546; 2.75381; -0.902247; 0.0597976
518474.052001; 0.280594; 0.0812923; 2.75385; 0.377047; -0.030612
518474.202001; 0.280914; 0.0818255; 2.7539; -0.359268; 0.054441
518474.352001; 0.280544; 0.0829341; 2.75394; 0.753032; -0.034257
518474.502001; 0.282595; 0.0828585; 2.75398; -0.571241; 0.0638384
518474.652001; 0.28459; 0.0828359; 2.75403; -0.53367; 0.0696185
518474.802001; 0.286238; 0.0826731; 2.75407; -0.432393; 0.0666043
518474.952001; 0.286851; 0.0829829; 2.75412; -0.266555; 0.0437337
518475.102001; 0.286537; 0.0834828; 2.75416; 0.308528; -0.0449133
518475.252001; 0.285424; 0.0843623; 2.7542; 0.552553; -0.0601008
518475.402001; 0.283987; 0.0850679; 2.75425; 0.68005; -0.0692378
518475.552001; 0.282263; 0.0860877; 2.75429; 0.754648; -0.0702413
518475.702001; 0.281028; 0.0868529; 2.75434; 0.619968; -0.0568783
518475.852001; 0.279424; 0.087683; 2.75438; 0.905383; -0.049303
518476.002001; 0.278755; 0.0876975; 2.75442; -0.39949; 0.0301365
518476.152001; 0.277754; 0.0873822; 2.75447; -0.382248; 0.040075
518476.302001; 0.275999; 0.0870002; 2.75451; 0.690977; -0.0454746
518476.452001; 0.275478; 0.0861593; 2.75455; -0.67346; 0.0339727
518476.602001; 0.275062; 0.085328; 2.7546; -0.710819; 0.0646894
518476.752001; 0.275701; 0.0840582; 2.75464; -1.19177; 0.0762834
518476.902001; 0.276247; 0.0827658; 2.75469; -1.1374; 0.0762891
518477.052001; 0.276606; 0.0816666; 2.75473; -1.00246; 0.0676452
518477.202001; 0.276682; 0.080687; 2.75477; -0.747206; 0.0600362
518477.352001; 0.276795; 0.0800675; 2.75482; -0.489546; 0.0442021
518477.502001; 0.276755; 0.0796597; 2.75486; -0.477259; -0.0455178
518477.652001; 0.276625; 0.0792873; 2.75491; -0.355137; -0.0512856
518477.802001; 0.276058; 0.0791883; 2.75495; 0.206425; -0.0767203
518477.952001; 0.275747; 0.0791628; 2.75499; 0.165803; -0.0758244
518478.102001; 0.274637; 0.0793921; 2.75504; 0.609204; -0.0924821
518478.252001; 0.272736; 0.0801771; 2.75508; 1.04847; -0.0942508
518478.402001; 0.270402; 0.0808306; 2.75512; 1.13495; -0.139127
518478.552001; 0.267793; 0.0813608; 2.75517; 1.07051; -0.14685
518478.702001; 0.264984; 0.0816093; 2.75521; 1.13796; -0.146551
518478.852001; 0.262899; 0.0819502; 2.75526; 0.950994; -0.131765
518479.002001; 0.260888; 0.0822888; 2.7553; 0.827239; -0.115817
518479.152001; 0.258791; 0.0823237; 2.75534; 0.608346; -0.120511
518479.302001; 0.257371; 0.0821141; 2.75539; 0.371287; -0.0905097
518479.452001; 0.256198; 0.0824258; 2.75543; 0.554166; -0.114711
518479.602001; 0.255192; 0.0830429; 2.75547; 0.532289; -0.088479
518479.752001; 0.254217; 0.0843596; 2.75552; 0.894501; -0.0920055
518479.902001; 0.254365; 0.0855679; 2.75556; -0.5971; -0.0715858
518480.052001; 0.255214; 0.0865488; 2.75561; -0.611968; -0.0448665
518480.202001; 0.256336; 0.0873725; 2.75565; -0.662432; 0.047862
518480.352001; 0.256652; 0.0884623; 2.75569; -0.579291; -0.0332235
518480.502001; 0.258042; 0.0894191; 2.75574; -0.544926; 0.0652248
518480.652001; 0.259022; 0.0905945; 2.75578; -0.498058; 0.103721
518480.802001; 0.259938; 0.0917302; 2.75583; -0.523391; 0.0620716
518480.952001; 0.260777; 0.0927872; 2.75587; -0.5438; 0.0413449
518481.102001; 0.261907; 0.0939976; 2.75591; -0.626331; 0.0413141
518481.252001; 0.263014; 0.0953302; 2.75596; -0.561992; 0.0593232
518481.402001; 0.264362; 0.0966108; 2.756; -0.509695; 0.0725491
518481.552001; 0.265807; 0.0977812; 2.75604; -0.565011; 0.0812319
518481.702001; 0.267175; 0.0990594; 2.75609; -0.63887; 0.0916582
518481.852001; 0.268861; 0.100277; 2.75613; -0.611514; 0.0789201
518482.002001; 0.270495; 0.101503; 2.75618; -0.723166; 0.0632107
518482.152001; 0.272016; 0.102779; 2.75622; -0.704382; 0.0571741
518482.302001; 0.273205; 0.103921; 2.75626; -0.763193; 0.0541183
518482.452001; 0.274928; 0.105234; 2.75631; -1.01153; 0.044203
518482.602001; 0.276239; 0.106317; 2.75635; -0.89349; 0.0490482
518482.752001; 0.27788; 0.107583; 2.75639; -0.96689; 0.060527
518482.902001; 0.279615; 0.108927; 2.75644; -1.01399; 0.0725192
518483.052001; 0.281266; 0.11026; 2.75648; -1.02149; 0.0774684
518483.202001; 0.28331; 0.111233; 2.75653; -1.04309; 0.0722031
518483.352001; 0.285544; 0.112253; 2.75657; -1.11575; 0.101643
518483.502001; 0.288971; 0.11346; 2.75661; -1.24902; 0.113011
518483.652001; 0.291778; 0.114855; 2.75666; -1.2503; 0.123229
518483.802001; 0.294849; 0.116302; 2.7567; -1.21061; 0.124299
518483.952001; 0.298026; 0.11778; 2.75675; -1.22954; 0.117994
518484.102001; 0.301198; 0.118737; 2.75679; -1.15981; 0.14359
518484.252001; 0.304578; 0.119556; 2.75683; -1.06258; 0.156598
518484.402001; 0.307546; 0.120215; 2.75688; -0.958843; 0.14628
518484.552001; 0.310158; 0.120828; 2.75692; -0.86724; 0.134446
518484.702001; 0.312635; 0.121633; 2.75696; -0.827926; 0.10737
518484.852001; 0.314287; 0.122129; 2.75701; -0.671302; 0.0925837
518485.002001; 0.315797; 0.122942; 2.75705; -0.668669; 0.0760884
518485.152001; 0.316791; 0.123447; 2.7571; -0.439048; 0.0669889
518485.302001; 0.316948; 0.123939; 2.75714; -0.193218; 0.0798847
518485.452001; 0.317936; 0.123826; 2.75718; -0.448543; 0.0760563
518485.602001; 0.318719; 0.123159; 2.75723; -0.822903; 0.0747056
518485.752001; 0.319253; 0.122353; 2.75727; -0.837362; 0.0458858
518485.902001; 0.319176; 0.121663; 2.75731; -0.506668; -0.0512007
518486.052001; 0.319264; 0.121015; 2.75736; -0.543417; -0.0512654
518486.202001; 0.319066; 0.120237; 2.7574; -0.489651; -0.0563603
518486.352001; 0.318442; 0.119587; 2.75745; 0.426609; -0.0592164
518486.502001; 0.317969; 0.118583; 2.75749; -0.529953; -0.0795064
518486.652001; 0.317248; 0.117614; 2.75753; -0.454283; -0.077654
518486.802001; 0.316524; 0.116772; 2.75758; 0.475141; -0.0923431
518486.952001; 0.315547; 0.116009; 2.75762; 0.459744; -0.0994274
518487.102001; 0.315106; 0.115681; 2.75766; 0.301443; -0.104897
518487.252001; 0.314384; 0.115424; 2.75771; 0.28201; -0.0966653
518487.402001; 0.313628; 0.115304; 2.75775; 0.258703; -0.0874175
518487.552001; 0.313129; 0.115074; 2.7578; 0.323767; -0.0669009
518487.702001; 0.312626; 0.115015; 2.75784; 0.341293; -0.0595712
518487.852001; 0.311792; 0.114721; 2.75788; 0.397577; -0.0896669
518488.002001; 0.310327; 0.114075; 2.75793; 0.54867; -0.115291
518488.152001; 0.308886; 0.113439; 2.75797; 0.563031; -0.0991494
518488.302001; 0.307622; 0.113067; 2.75801; 0.506557; -0.074875
518488.452001; 0.307033; 0.112882; 2.75806; 0.409042; -0.0674915
518488.602001; 0.306276; 0.112758; 2.7581; 0.391086; -0.0629977
518488.752001; 0.305099; 0.112645; 2.75815; 0.391222; -0.0763112
518488.902001; 0.303916; 0.112596; 2.75819; 0.490213; -0.0958383
518489.052001; 0.302976; 0.112491; 2.75823; 0.326572; -0.0945179
518489.202001; 0.301792; 0.112365; 2.75828; 0.336476; -0.0904552
518489.352001; 0.300692; 0.112443; 2.75832; 0.401442; -0.0697904
518489.502001; 0.299555; 0.112791; 2.75836; 0.623379; -0.106753
518489.652001; 0.298143; 0.112914; 2.75841; 0.546128; -0.0891457
518489.802001; 0.297214; 0.113076; 2.75845; 0.452755; -0.0753728
518489.952001; 0.296231; 0.113348; 2.7585; 0.602018; -0.101865
518490.102001; 0.295209; 0.113241; 2.75854; 0.334578; -0.0901658
518490.252001; 0.293112; 0.112976; 2.75858; 0.584215; -0.115228
518490.402001; 0.290904; 0.112469; 2.75863; 0.543596; -0.126113
518490.552001; 0.289191; 0.111969; 2.75867; 0.578841; -0.117227
518490.702001; 0.287439; 0.111846; 2.75871; 0.574807; -0.113629
518490.852001; 0.286113; 0.111237; 2.75876; 0.685638; -0.104158
518491.002001; 0.285096; 0.110081; 2.7588; 0.903915; -0.0919309
518491.152001; 0.283881; 0.108729; 2.75885; 0.959616; -0.0957577
518491.302001; 0.282793; 0.107368; 2.75889; 0.863963; -0.0821531
518491.452001; 0.282443; 0.106154; 2.75893; -0.779131; -0.0712687
518491.602001; 0.282475; 0.104988; 2.75898; -0.939702; -0.0480907
518491.752001; 0.282587; 0.10357; 2.75902; -1.11339; -0.0484318
518491.902001; 0.282628; 0.102104; 2.75906; -1.0676; -0.0577916
518492.052001; 0.282691; 0.100737; 2.75911; -0.917729; -0.0518533
518492.202001; 0.28243; 0.0996083; 2.75915; -0.726139; -0.0598152
518492.352001; 0.281996; 0.0987476; 2.7592; 0.479062; -0.0562127
518492.502001; 0.280971; 0.0978081; 2.75924; 0.542909; -0.0893692
518492.652001; 0.279721; 0.0968361; 2.75928; 0.505671; -0.0868915
518492.802001; 0.279432; 0.0961274; 2.75933; 0.337127; -0.0576183
518492.952001; 0.278952; 0.0956344; 2.75937; 0.294613; -0.0645674
518493.102001; 0.278393; 0.0951921; 2.75941; 0.405733; -0.0650029
518493.252001; 0.277912; 0.0948558; 2.75946; 0.342805; -0.0374676
518493.402001; 0.277148; 0.0944405; 2.7595; 0.303686; -0.0544923
518493.552001; 0.276884; 0.0943476; 2.75955; 0.102854; -0.0546839
518493.702001; 0.277171; 0.0949548; 2.75959; -0.355991; -0.0375551
518493.852001; 0.277841; 0.0956438; 2.75963; -0.475542; -0.0408248
518494.002001; 0.2782; 0.0963521; 2.75968; -0.521989; -0.0388939
518494.152001; 0.279056; 0.0970414; 2.75972; -0.693761; 0.0608963
518494.302001; 0.279996; 0.097716; 2.75976; -0.680137; 0.0903069
518494.452001; 0.281186; 0.0985718; 2.75981; -0.723747; 0.0855278
518494.602001; 0.282027; 0.0991213; 2.75985; -0.673733; 0.101122
518494.752001; 0.282107; 0.0993203; 2.7599; -0.484979; 0.0686486
