tow; prn2; p-rng1; phase1; dopp1(carr); dopp1(range); bias1(Hz); p-rng2; phase2; dopp2(carr); dopp2(range); bias2(Hz); dopp1(eph); dopp2(eph) 
518430.776; 6; -268798.588867; -1057.1396484375; 25.7552083493243; 17.6536; 8.10157; 0; 0; -0; -0; 0; 25.6839; 19.1795
518430.926; 6; -268799.311523; -1060.984375; 25.6315103927955; 25.3172; 0.314282; 0; 0; -0; -0; 0; 25.5815; 19.1031
518431.076; 6; -268800.057617; -1064.8154296875; 25.5403645991909; 26.1383; -0.597963; 0; 0; -0; -0; 0; 25.4791; 19.0266
518431.226; 6; -268800.802734; -1068.630859375; 25.4361979324595; 26.1041; -0.667917; 0; 0; -0; -0; 0; 25.3767; 18.9502
518431.376; 6; -268801.583008; -1072.4296875; 25.3255208097471; 27.3358; -2.01024; 0; 0; -0; -0; 0; 25.2743; 18.8737
518431.526; 6; -268802.366211; -1076.212890625; 25.2213541823261; 27.4384; -2.21705; 0; 0; -0; -0; 0; 25.172; 18.7973
518431.676; 6; -268803.176758; -1079.9833984375; 25.1367187265896; 28.3964; -3.25963; 0; 0; -0; -0; 0; 25.0696; 18.7208
518431.826; 6; -268804.039062; -1083.7373046875; 25.0260416822049; 30.2096; -5.18357; 0; 0; -0; -0; 0; 24.9672; 18.6443
518431.976; 6; -268804.871094; -1087.4755859375; 24.9218750154735; 29.149; -4.22715; 0; 0; -0; -0; 0; 24.8648; 18.5679
518432.126; 6; -268805.703125; -1091.201171875; 24.8372395602019; 29.149; -4.31179; 0; 0; -0; -0; 0; 24.7624; 18.4914
518432.276; 6; -268806.554688; -1094.9091796875; 24.7200520986816; 29.8333; -5.11322; 0; 0; -0; -0; 0; 24.6601; 18.415
518432.426; 6; -268807.670898; -1098.599609375; 24.6028645604201; 39.1049; -14.502; 0; 0; -0; -0; 0; 24.5576; 18.3385
518432.576; 6; -268808.526367; -1102.2763671875; 24.5117187652189; 29.9701; -5.45841; 0; 0; -0; -0; 0; 24.4553; 18.2621
518432.726; 6; -268809.487305; -1105.9375; 24.4075520984875; 33.6651; -9.25752; 0; 0; -0; -0; 0; 24.3529; 18.1856
518432.876; 6; -268810.297852; -1109.583984375; 24.309895810693; 28.3964; -4.08645; 0; 0; -0; -0; 0; 24.2506; 18.1092
518433.026; 6; -268811.109375; -1113.21484375; 24.2057291816956; 28.4306; -4.22483; 0; 0; -0; -0; 0; 24.1481; 18.0327
518433.176; 6; -268811.870117; -1116.83203125; 24.1145833108749; 26.6515; -2.53693; 0; 0; -0; -0; 0; 24.0458; 17.9563
518433.326; 6; -268812.541016; -1120.431640625; 23.9973958482329; 23.504; 0.493429; 0; 0; -0; -0; 0; 23.9434; 17.8798
518433.476; 6; -268813.205078; -1124.017578125; 23.906250014843; 23.2645; 0.64177; 0; 0; -0; -0; 0; 23.841; 17.8033
518433.626; 6; -268813.824219; -1127.5859375; 23.7890624778447; 21.6907; 2.09836; 0; 0; -0; -0; 0; 23.7386; 17.7269
518433.776; 6; -268814.454102; -1131.1396484375; 23.6914062647096; 22.067; 1.62436; 0; 0; -0; -0; 0; 23.6362; 17.6504
518433.926; 6; -268815.047852; -1134.6806640625; 23.6067708113478; 20.8012; 2.80559; 0; 0; -0; -0; 0; 23.5339; 17.574
518434.076; 6; -268815.646484; -1138.2021484375; 23.4765625145762; 20.9722; 2.50432; 0; 0; -0; -0; 0; 23.4315; 17.4976
518434.226; 6; -268816.227539; -1141.7109375; 23.391927097857; 20.3564; 3.03551; 0; 0; -0; -0; 0; 23.3291; 17.4211
518434.376; 6; -268816.725586; -1145.205078125; 23.2942708116389; 17.4484; 5.84591; 0; 0; -0; -0; 0; 23.2267; 17.3446
518434.526; 6; -268817.246094; -1148.681640625; 23.1770833477236; 18.2352; 4.94184; 0; 0; -0; -0; 0; 23.1244; 17.2682
518434.676; 6; -268817.740234; -1152.1435546875; 23.0794270618389; 17.3115; 5.76792; 0; 0; -0; -0; 0; 23.0219; 17.1917
518434.826; 6; -268818.213867; -1155.5908203125; 22.9817708476023; 16.593; 6.38872; 0; 0; -0; -0; 0; 22.9196; 17.1153
518434.976; 6; -268818.745117; -1159.021484375; 22.8710937642002; 18.6116; 4.25951; 0; 0; -0; -0; 0; 22.8172; 17.0388
518435.126; 6; -268819.291992; -1162.439453125; 22.7864583121118; 19.159; 3.62747; 0; 0; -0; -0; 0; 22.7148; 16.9624
518435.276; 6; -268819.866211; -1165.8388671875; 22.6627604307376; 20.1169; 2.54583; 0; 0; -0; -0; 0; 22.6124; 16.8859
518435.426; 6; -268820.50293; -1169.224609375; 22.5716145623119; 22.3065; 0.265084; 0; 0; -0; -0; 0; 22.5101; 16.8095
518435.576; 6; -268821.106445; -1172.5927734375; 22.4544270972749; 21.1433; 1.31112; 0; 0; -0; -0; 0; 22.4077; 16.733
518435.726; 6; -268821.713867; -1175.9501953125; 22.3828125138971; 21.2802; 1.10266; 0; 0; -0; -0; 0; 22.3053; 16.6565
518435.876; 6; -268822.419922; -1179.291015625; 22.2721353959241; 24.7356; -2.46348; 0; 0; -0; -0; 0; 22.2029; 16.5801
518436.026; 6; -268823.107422; -1182.6142578125; 22.1549479304223; 24.0856; -1.93063; 0; 0; -0; -0; 0; 22.1005; 16.5037
518436.176; 6; -268823.963867; -1185.9208984375; 22.044270812803; 30.0043; -7.96007; 0; 0; -0; -0; 0; 21.9981; 16.4272
518436.326; 6; -268824.614258; -1189.2138671875; 21.9531250136303; 22.7855; -0.83238; 0; 0; -0; -0; 0; 21.8957; 16.3507
518436.476; 6; -268825.234375; -1192.4912109375; 21.848958346899; 21.7249; 0.12404; 0; 0; -0; -0; 0; 21.7933; 16.2742
518436.626; 6; -268825.8125; -1195.75390625; 21.7513020630759; 20.2538; 1.49752; 0; 0; -0; -0; 0; 21.691; 16.1978
518436.776; 6; -268826.371094; -1199; 21.6406250134363; 19.5695; 2.07109; 0; 0; -0; -0; 0; 21.5886; 16.1213
518436.926; 6; -268827.03418; -1202.232421875; 21.5494791465972; 23.2303; -1.68079; 0; 0; -0; -0; 0; 21.4862; 16.0449
518437.076; 6; -268827.603516; -1205.447265625; 21.4322916799736; 19.9459; 1.48642; 0; 0; -0; -0; 0; 21.3838; 15.9685
518437.226; 6; -268828.293945; -1208.6494140625; 21.3476562632544; 24.1882; -2.84056; 0; 0; -0; -0; 0; 21.2814; 15.892
518437.376; 6; -268828.908203; -1211.8369140625; 21.2499999802094; 21.5196; -0.269644; 0; 0; -0; -0; 0; 21.179; 15.8155
518437.526; 6; -268829.466797; -1215.0078125; 21.1393229297917; 19.5695; 1.56979; 0; 0; -0; -0; 0; 21.0766; 15.7391
518437.676; 6; -268830.075195; -1218.162109375; 21.0286458137489; 21.3144; -0.285723; 0; 0; -0; -0; 0; 20.9743; 15.6626
518437.826; 6; -268830.647461; -1221.3017578125; 20.930989596329; 20.0485; 0.882482; 0; 0; -0; -0; 0; 20.8719; 15.5861
518437.976; 6; -268831.154297; -1224.4248046875; 20.820312512927; 17.7563; 3.06404; 0; 0; -0; -0; 0; 20.7695; 15.5097
518438.126; 6; -268831.6875; -1227.53515625; 20.7356770640217; 18.68; 2.05567; 0; 0; -0; -0; 0; 20.6672; 15.4333
518438.276; 6; -268832.198242; -1230.6279296875; 20.618489596135; 17.8931; 2.72537; 0; 0; -0; -0; 0; 20.5647; 15.3568
518438.426; 6; -268832.643555; -1233.703125; 20.50130206424; 15.6009; 4.90042; 0; 0; -0; -0; 0; 20.4623; 15.2803
518438.576; 6; -268833.100586; -1236.767578125; 20.4296875126844; 16.0114; 4.41825; 0; 0; -0; -0; 0; 20.3599; 15.2039
518438.726; 6; -268833.604492; -1239.814453125; 20.3125000126117; 17.6536; 2.65887; 0; 0; -0; -0; 0; 20.2576; 15.1274
518438.876; 6; -268834.087891; -1242.8466796875; 20.2148437311735; 16.9352; 3.27967; 0; 0; -0; -0; 0; 20.1552; 15.0509
518439.026; 6; -268834.490234; -1245.865234375; 20.1236979291611; 14.0955; 6.02816; 0; 0; -0; -0; 0; 20.0528; 14.9745
518439.176; 6; -268835.05957; -1248.865234375; 19.9999999813735; 19.9459; 0.0541297; 0; 0; -0; -0; 0; 19.9504; 14.898
518439.326; 6; -268835.481445; -1251.8515625; 19.9088541790277; 14.7798; 5.12907; 0; 0; -0; -0; 0; 19.848; 14.8216
518439.476; 6; -268836.087891; -1254.822265625; 19.8046875122964; 21.2459; -1.44126; 0; 0; -0; -0; 0; 19.7456; 14.7451
518439.626; 6; -268836.583984; -1257.779296875; 19.713541648307; 17.3799; 2.33361; 0; 0; -0; -0; 0; 19.6432; 14.6686
518439.776; 6; -268837.199219; -1260.716796875; 19.5833333454923; 21.5539; -1.97052; 0; 0; -0; -0; 0; 19.5408; 14.5922
518439.926; 6; -268837.749023; -1263.6416015625; 19.4986978985071; 19.2616; 0.237077; 0; 0; -0; -0; 0; 19.4385; 14.5157
518440.076; 6; -268838.186523; -1266.5517578125; 19.4010416787124; 15.3272; 4.07385; 0; 0; -0; -0; 0; 19.3361; 14.4393
518440.226; 6; -268838.761719; -1269.4462890625; 19.2968750119811; 20.1511; -0.85427; 0; 0; -0; -0; 0; 19.2337; 14.3628
518440.376; 6; -268839.196289; -1272.3203125; 19.1601562321557; 15.2245; 3.93561; 0; 0; -0; -0; 0; 19.1312; 14.2863
518440.526; 6; -268839.654297; -1275.1875; 19.1145833452012; 16.0456; 3.06893; 0; 0; -0; -0; 0; 19.0289; 14.2099
518440.676; 6; -268840.006836; -1278.033203125; 18.9713541489982; 12.3507; 6.62065; 0; 0; -0; -0; 0; 18.9266; 14.1335
518440.826; 6; -268840.518555; -1280.8681640625; 18.8997395950678; 17.9273; 0.972405; 0; 0; -0; -0; 0; 18.8241; 14.057
518440.976; 6; -268841.001953; -1283.6826171875; 18.763020844983; 16.9352; 1.82785; 0; 0; -0; -0; 0; 18.7217; 13.9805
518441.126; 6; -268841.508789; -1286.4873046875; 18.6979166492529; 17.7563; 0.941644; 0; 0; -0; -0; 0; 18.6194; 13.9041
518441.276; 6; -268842.257812; -1289.271484375; 18.561197928191; 26.241; -7.67977; 0; 0; -0; -0; 0; 18.517; 13.8276
518441.426; 6; -268842.926758; -1292.044921875; 18.4895833161136; 23.4355; -4.94596; 0; 0; -0; -0; 0; 18.4146; 13.7511
518441.576; 6; -268843.695312; -1294.80078125; 18.3723958447404; 26.9252; -8.55282; 0; 0; -0; -0; 0; 18.3121; 13.6747
518441.726; 6; -268844.321289; -1297.5400390625; 18.2617187613384; 21.9302; -3.66847; 0; 0; -0; -0; 0; 18.2098; 13.5982
518441.876; 6; -268845.071289; -1300.2646484375; 18.1640624830834; 26.2752; -8.11111; 0; 0; -0; -0; 0; 18.1074; 13.5218
518442.026; 6; -268845.770508; -1302.9736328125; 18.0598958445464; 24.4961; -6.43623; 0; 0; -0; -0; 0; 18.005; 13.4453
518442.176; 6; -268846.46875; -1305.6669921875; 17.9557291499441; 24.4619; -6.50619; 0; 0; -0; -0; 0; 17.9026; 13.3688
518442.326; 6; -268847.144531; -1308.34765625; 17.8710937610958; 23.675; -5.80394; 0; 0; -0; -0; 0; 17.8002; 13.2924
518442.476; 6; -268847.819336; -1311.009765625; 17.7473958443524; 23.6408; -5.89342; 0; 0; -0; -0; 0; 17.6978; 13.2159
518442.626; 6; -268848.386719; -1313.66015625; 17.6692708168775; 19.8774; -2.20817; 0; 0; -0; -0; 0; 17.5954; 13.1394
518442.776; 6; -268849.083008; -1316.2919921875; 17.5455729275604; 24.3935; -6.84792; 0; 0; -0; -0; 0; 17.493; 13.063
518442.926; 6; -268849.818359; -1318.9091796875; 17.447916650417; 25.762; -8.31407; 0; 0; -0; -0; 0; 17.3906; 12.9865
518443.076; 6; -268850.307617; -1321.5107421875; 17.3437500107684; 17.1404; 0.203302; 0; 0; -0; -0; 0; 17.2882; 12.9101
518443.226; 6; -268850.84375; -1324.099609375; 17.2591145940492; 18.7826; -1.52353; 0; 0; -0; -0; 0; 17.1859; 12.8336
518443.376; 6; -268851.416992; -1326.6689453125; 17.1289062340475; 20.0827; -2.95381; 0; 0; -0; -0; 0; 17.0835; 12.7571
518443.526; 6; -268851.892578; -1329.2236328125; 17.0312500105744; 16.6615; 0.369777; 0; 0; -0; -0; 0; 16.9811; 12.6807
518443.676; 6; -268852.269531; -1331.7646484375; 16.94010415089; 13.206; 3.73409; 0; 0; -0; -0; 0; 16.8787; 12.6042
518443.826; 6; -268852.644531; -1334.2919921875; 16.8489583437945; 13.1376; 3.71137; 0; 0; -0; -0; 0; 16.7763; 12.5277
518443.976; 6; -268852.991211; -1336.80078125; 16.7252604270511; 12.1454; 4.57983; 0; 0; -0; -0; 0; 16.6739; 12.4513
518444.126; 6; -268853.246094; -1339.2978515625; 16.6471354011628; 8.92945; 7.71768; 0; 0; -0; -0; 0; 16.5715; 12.3748
518444.276; 6; -268853.694336; -1341.7724609375; 16.4973958435763; 15.7035; 0.793872; 0; 0; -0; -0; 0; 16.4691; 12.2984
518444.426; 6; -268853.879883; -1344.2392578125; 16.4453124846841; 6.50037; 9.94494; 0; 0; -0; -0; 0; 16.3667; 12.2219
518444.576; 6; -268854.262695; -1346.6845703125; 16.302083343455; 13.4113; 2.89079; 0; 0; -0; -0; 0; 16.2643; 12.1454
518444.726; 6; -268854.640625; -1349.1201171875002274; 16.2369791767494; 13.2402; 2.99675; 0; 0; -0; -0; 0; 16.1619; 12.0689
518444.876; 6; -268855.258789; -1351.53515625; 16.1002604016706; 21.6565; -5.55623; 0; 0; -0; -0; 0; 16.0595; 11.9925
518445.026; 6; -268855.379883; -1353.9384765625; 16.0221354266145; 4.24235; 11.7798; 0; 0; -0; -0; 0; 15.9571; 11.916
518445.176; 6; -268855.856445; -1356.32421875; 15.904947901854; 16.6957; -0.790738; 0; 0; -0; -0; 0; 15.8547; 11.8396
518445.326; 6; -268856.330078; -1358.6982421875; 15.8268229264933; 16.593; -0.766225; 0; 0; -0; -0; 0; 15.7524; 11.7631
518445.476; 6; -268856.733398; -1361.0576171875; 15.7291666764326; 14.1298; 1.59942; 0; 0; -0; -0; 0; 15.65; 11.6867
518445.626; 6; -268857.101562; -1363.3955078125; 15.5859374854845; 12.8981; 2.68784; 0; 0; -0; -0; 0; 15.5475; 11.6102
518445.776; 6; -268857.582031; -1365.7226562500002274; 15.5143229263007; 16.8325; -1.31821; 0; 0; -0; -0; 0; 15.4451; 11.5337
518445.926; 6; -268857.994141; -1368.0322265625; 15.3971354023255; 14.4377; 0.959473; 0; 0; -0; -0; 0; 15.3428; 11.4573
518446.076; 6; -268858.166016; -1370.3271484375; 15.2994791761658; 6.02139; 9.27808; 0; 0; -0; -0; 0; 15.2404; 11.3808
518446.226; 6; -268858.53418; -1372.6064453125; 15.1953125094345; 12.8981; 2.29721; 0; 0; -0; -0; 0; 15.138; 11.3043
518446.376; 6; -268858.928711; -1374.869140625; 15.084635402618; 13.8218; 1.2628; 0; 0; -0; -0; 0; 15.0356; 11.2279
518446.526; 6; -268859.359375; -1377.1171875000002274; 14.9869791759733; 15.0877; -0.10072; 0; 0; -0; -0; 0; 14.9332; 11.1514
518446.676; 6; -268859.673828; -1379.353515625; 14.9088541527802; 11.0164; 3.89244; 0; 0; -0; -0; 0; 14.8308; 11.0749
518446.826; 6; -268860.070312; -1381.5703125; 14.7786458425091; 13.8903; 0.888383; 0; 0; -0; -0; 0; 14.7284; 10.9985
518446.976; 6; -268860.541016; -1383.7744140625; 14.6940104257899; 16.4904; -1.7964; 0; 0; -0; -0; 0; 14.626; 10.922
518447.126; 6; -268861.039062; -1385.9619140625; 14.5833333197515; 17.4484; -2.86503; 0; 0; -0; -0; 0; 14.5236; 10.8455
518447.276; 6; -268861.561523; -1388.1328125; 14.4726562589858; 18.3037; -3.83102; 0; 0; -0; -0; 0; 14.4212; 10.7691
518447.426; 6; -268862; -1390.2890625; 14.3749999866122; 15.3614; -0.986399; 0; 0; -0; -0; 0; 14.3188; 10.6926
518447.576; 6; -268862.445312; -1392.4306640625; 14.2773437588645; 15.6009; -1.32354; 0; 0; -0; -0; 0; 14.2164; 10.6161
518447.726; 6; -268863.056641; -1394.556640625; 14.1731770921332; 21.417; -7.24383; 0; 0; -0; -0; 0; 14.114; 10.5397
518447.876; 6; -268863.5; -1396.6669921875; 14.0690104035639; 15.5325; -1.46345; 0; 0; -0; -0; 0; 14.0116; 10.4632
518448.026; 6; -268863.889648; -1398.7626953124997726; 13.9713541753397; 13.6508; 0.320578; 0; 0; -0; -0; 0; 13.9092; 10.3867
518448.176; 6; -268864.243164; -1400.841796875; 13.8606770704261; 12.3849; 1.47576; 0; 0; -0; -0; 0; 13.8068; 10.3103
518448.326; 6; -268864.785156; -1402.90625; 13.7630208418785; 18.9879; -5.2249; 0; 0; -0; -0; 0; 13.7044; 10.2338
518448.476; 6; -268865.231445; -1404.955078125; 13.6588541751472; 15.6351; -1.97624; 0; 0; -0; -0; 0; 13.602; 10.1574
518448.626; 6; -268865.626953; -1406.9912109375; 13.574218737358; 13.8561; -0.281832; 0; 0; -0; -0; 0; 13.4996; 10.0809
518448.776; 6; -268866.029297; -1409.0068359375; 13.4375000083431; 14.0955; -0.658038; 0; 0; -0; -0; 0; 13.3972; 10.0044
518448.926; 6; -268866.298828; -1411.0126953125; 13.3723958208793; 9.44264; 3.92975; 0; 0; -0; -0; 0; 13.2948; 9.92797
518449.076; 6; -268866.691406; -1412.998046875; 13.2356770915511; 13.7534; -0.517736; 0; 0; -0; -0; 0; 13.1924; 9.85148
518449.226; 6; -268866.791992; -1414.9716796875; 13.1575520915026; 3.52388; 9.63367; 0; 0; -0; -0; 0; 13.09; 9.77501
518449.376; 6; -268867.09668; -1416.9277343750002274; 13.0403645711901; 10.6743; 2.36607; 0; 0; -0; -0; 0; 12.9876; 9.69856
518449.526; 6; -268867.511719; -1418.87109375; 12.9557291747091; 14.5403; -1.58457; 0; 0; -0; -0; 0; 12.8852; 9.6221
518449.676; 6; -268867.90918; -1420.7958984375; 12.8320312380492; 13.9245; -1.09244; 0; 0; -0; -0; 0; 12.7828; 9.54561
518449.826; 6; -268868.371094; -1422.7060546875; 12.7343750079065; 16.1825; -3.44812; 0; 0; -0; -0; 0; 12.6804; 9.46916
518449.976; 6; -268868.824219; -1424.6025390625; 12.6432291745166; 15.8746; -3.23136; 0; 0; -0; -0; 0; 12.578; 9.39268
518450.126; 6; -268869.195312; -1426.4785156249997726; 12.5065104050176; 13.0007; -0.494228; 0; 0; -0; -0; 0; 12.4756; 9.31621
518450.276; 6; -268869.629883; -1428.3466796875; 12.4544270910676; 15.2245; -2.77012; 0; 0; -0; -0; 0; 12.3732; 9.23974
518450.426; 6; -268870.078125; -1430.1953125; 12.3242187385222; 15.7035; -3.37931; 0; 0; -0; -0; 0; 12.2708; 9.16329
518450.576; 6; -268870.370117; -1432.02734375; 12.2135416742498; 10.2295; 1.98401; 0; 0; -0; -0; 0; 12.1685; 9.08684
518450.726; 6; -268870.700195; -1433.8525390625; 12.1679687575549; 11.5638; 0.604154; 0; 0; -0; -0; 0; 12.0661; 9.01037
518450.876; 6; -268871.077148; -1435.65234375; 11.998697905492; 13.206; -1.20732; 0; 0; -0; -0; 0; 11.9636; 8.93388
518451.026; 6; -268871.433594; -1437.4404296875002274; 11.9205729240694; 12.4876; -0.566979; 0; 0; -0; -0; 0; 11.8612; 8.85739
518451.176; 6; -268871.81543; -1439.212890625; 11.8164062389936; 13.3771; -1.56067; 0; 0; -0; -0; 0; 11.7588; 8.78095
518451.326; 6; -268872.100586; -1440.9707031250002274; 11.7187500072775; 9.99004; 1.72871; 0; 0; -0; -0; 0; 11.6564; 8.70446
518451.476; 6; -268872.425781; -1442.708984375; 11.5885416738603; 11.3928; 0.195789; 0; 0; -0; -0; 0; 11.554; 8.62801
518451.626; 6; -268872.771484; -1444.4375; 11.523437489268; 12.1112; -0.587777; 0; 0; -0; -0; 0; 11.4516; 8.55154
518451.776; 6; -268873.167969; -1446.150390625; 11.4192708404233; 13.8903; -2.47099; 0; 0; -0; -0; 0; 11.3492; 8.47506
518451.926; 6; -268873.636719; -1447.8466796875; 11.3085937394681; 16.422; -5.11339; 0; 0; -0; -0; 0; 11.2468; 8.39861
518452.076; 6; -268874.092773; -1449.525390625; 11.1914062569485; 15.9772; -4.78582; 0; 0; -0; -0; 0; 11.1444; 8.32215
518452.226; 6; -268874.662109; -1451.1923828125; 11.1132812569; 19.9459; -8.83259; 0; 0; -0; -0; 0; 11.042; 8.24566
518452.376; 6; -268875.067383; -1452.83984375; 10.9830729064379; 14.1982; -3.2151; 0; 0; -0; -0; 0; 10.9396; 8.16918
518452.526; 6; -268875.625; -1454.4765625; 10.9114583401081; 19.5353; -8.62386; 0; 0; -0; -0; 0; 10.8372; 8.09272
518452.676; 6; -268875.916016; -1456.0947265625; 10.7877604066198; 10.1953; 0.592444; 0; 0; -0; -0; 0; 10.7348; 8.01624
518452.826; 6; -268876.237305; -1457.69921875; 10.6966145899747; 11.2559; -0.559288; 0; 0; -0; -0; 0; 10.6324; 7.93977
518452.976; 6; -268876.449219; -1459.28515625; 10.5729166732312; 7.42411; 3.14881; 0; 0; -0; -0; 0; 10.53; 7.86332
518453.126; 6; -268876.935547; -1460.861328125; 10.5078124902138; 17.0378; -6.53; 0; 0; -0; -0; 0; 10.4276; 7.78685
518453.276; 6; -268877.202148; -1462.4169921875; 10.3710937564392; 9.34; 1.03109; 0; 0; -0; -0; 0; 10.3252; 7.71036
518453.426; 6; -268877.828125; -1463.9599609375002274; 10.2864583237548; 21.9302; -11.6437; 0; 0; -0; -0; 0; 10.2228; 7.63389
518453.576; 6; -268878.033203; -1465.4853515625; 10.1692708396457; 7.18462; 2.98465; 0; 0; -0; -0; 0; 10.1204; 7.55744
518453.726; 6; -268878.447266; -1466.998046875; 10.084635422928; 14.5061; -4.42145; 0; 0; -0; -0; 0; 10.018; 7.48095
518453.876; 6; -268878.792969; -1468.4931640625; 9.96744790738376; 12.1112; -2.14377; 0; 0; -0; -0; 0; 9.91556; 7.40448
518454.026; 6; -268878.976562; -1469.9755859375; 9.88281250613606; 6.43194; 3.45087; 0; 0; -0; -0; 0; 9.8132; 7.32804
518454.176; 6; -268879.383789; -1471.439453125; 9.75911457424445; 14.2666; -4.50749; 0; 0; -0; -0; 0; 9.71082; 7.25158
518454.326; 6; -268879.746094; -1472.8896484375; 9.66796875600267; 12.6928; -3.02486; 0; 0; -0; -0; 0; 9.60842; 7.17512
518454.476; 6; -268879.942383; -1474.32421875; 9.56380208927132; 6.87671; 2.6871; 0; 0; -0; -0; 0; 9.50597; 7.09862
518454.626; 6; -268880.21875; -1475.7431640625; 9.45963540785669; 9.68213; -0.222494; 0; 0; -0; -0; 0; 9.40357; 7.02215
518454.776; 6; -268880.30957; -1477.1455078125; 9.34895833913793; 3.18176; 6.1672; 0; 0; -0; -0; 0; 9.30118; 6.94569
518454.926; 6; -268880.595703; -1478.53515625; 9.26432290803859; 10.0243; -0.759931; 0; 0; -0; -0; 0; 9.19875; 6.8692
518455.076; 6; -268880.680664; -1479.91015625; 9.16666667235808; 2.97648; 6.19018; 0; 0; -0; -0; 0; 9.0963; 6.79269
518455.226; 6; -268881.071289; -1481.2705078125; 9.06901042229745; 13.685; -4.61598; 0; 0; -0; -0; 0; 8.99392; 6.71624
518455.376; 6; -268881.302734; -1482.6103515625; 8.93229165834782; 8.10836; 0.823936; 0; 0; -0; -0; 0; 8.89153; 6.63978
518455.526; 6; -268881.410156; -1483.939453125; 8.86067708883477; 3.76337; 5.09731; 0; 0; -0; -0; 0; 8.78913; 6.56331
518455.676; 6; -268881.533203; -1485.25; 8.73697915852972; 4.31077; 4.42621; 0; 0; -0; -0; 0; 8.68672; 6.48684
518455.826; 6; -268881.716797; -1486.546875; 8.64583333870137; 6.43194; 2.21389; 0; 0; -0; -0; 0; 8.58435; 6.41039
518455.976; 6; -268881.923828; -1487.826171875; 8.52864583862861; 7.25304; 1.2756; 0; 0; -0; -0; 0; 8.48188; 6.33387
518456.126; 6; -268882.050781; -1489.09375; 8.45052082546317; 4.44762; 4.0029; 0; 0; -0; -0; 0; 8.37951; 6.25742
518456.276; 6; -268882.220703; -1490.3427734375; 8.32682292183664; 5.95297; 2.37385; 0; 0; -0; -0; 0; 8.2771; 6.18095
518456.426; 6; -268882.507812; -1491.5791015625; 8.24218749232386; 10.0585; -1.81628; 0; 0; -0; -0; 0; 8.17471; 6.10449
518456.576; 6; -268882.717773; -1492.796875; 8.11848958837395; 7.35568; 0.762808; 0; 0; -0; -0; 0; 8.0723; 6.02801
518456.726; 6; -268882.94043; -1494.0029296875; 8.04036458832545; 7.80044; 0.239921; 0; 0; -0; -0; 0; 7.97002; 5.95164
518456.876; 6; -268883.138672; -1495.1904296875; 7.9166666592937; 6.94513; 0.971535; 0; 0; -0; -0; 0; 7.86747; 5.87506
518457.026; 6; -268883.228516; -1496.365234375; 7.83203125486277; 3.14755; 4.68448; 0; 0; -0; -0; 0; 7.76517; 5.79867
518457.176; 6; -268883.503906; -1497.5224609375002274; 7.71484374281651; 9.64792; -1.93307; 0; 0; -0; -0; 0; 7.66266; 5.72211
518457.326; 6; -268883.629883; -1498.666015625; 7.62369792139857; 4.41341; 3.21029; 0; 0; -0; -0; 0; 7.56026; 5.64565
518457.476; 6; -268883.766602; -1499.7939453124997726; 7.51953125466722; 4.78975; 2.72979; 0; 0; -0; -0; 0; 7.45784; 5.56917
518457.626; 6; -268883.989258; -1500.90625; 7.41536457642875; 7.80044; -0.385079; 0; 0; -0; -0; 0; 7.35543; 5.49269
518457.776; 6; -268884.134766; -1502.0029296874997726; 7.31119792120454; 5.09766; 2.21354; 0; 0; -0; -0; 0; 7.253; 5.4162
518457.926; 6; -268884.258789; -1503.0839843750002274; 7.20703124329096; 4.34498; 2.86205; 0; 0; -0; -0; 0; 7.15062; 5.33975
518458.076; 6; -268884.239258; -1504.1494140625; 7.10286458774186; -0.684249; 7.78711; 0; 0; -0; -0; 0; 7.0482; 5.26326
518458.226; 6; -268884.447266; -1505.201171875; 7.01171875435345; 7.28726; -0.275537; 0; 0; -0; -0; 0; 6.94579; 5.18679
518458.376; 6; -268884.518555; -1506.2353515625; 6.89453124357897; 2.49751; 4.39702; 0; 0; -0; -0; 0; 6.8434; 5.11033
518458.526; 6; -268884.568359; -1507.255859375; 6.80338542089076; 1.74484; 5.05855; 0; 0; -0; -0; 0; 6.74101; 5.03387
518458.676; 6; -268884.615234; -1508.2587890625; 6.68619791043966; 1.6422; 5.044; 0; 0; -0; -0; 0; 6.63859; 4.95739
518458.826; 6; -268884.732422; -1509.2509765624997726; 6.61458333743869; 4.1055; 2.50909; 0; 0; -0; -0; 0; 6.53615; 4.88089
518458.976; 6; -268884.961914; -1510.22265625; 6.47786458735684; 8.03993; -1.56207; 0; 0; -0; -0; 0; 6.43376; 4.80443
518459.126; 6; -268885.12793; -1511.181640625; 6.39322916071251; 5.81612; 0.577109; 0; 0; -0; -0; 0; 6.33133; 4.72794
518459.276; 6; -268885.240234; -1512.125; 6.28906250390476; 3.93443; 2.35463; 0; 0; -0; -0; 0; 6.22894; 4.65148
518459.426; 6; -268885.50293; -1513.052734375; 6.1848958275732; 9.20315; -3.01826; 0; 0; -0; -0; 0; 6.12651; 4.57499
518459.576; 6; -268885.72168; -1513.9648437500002274; 6.0807291704436; 7.66359; -1.58286; 0; 0; -0; -0; 0; 6.02415; 4.49856
518459.726; 6; -268885.893555; -1514.8613281249997726; 5.97656250370771; 6.02139; -0.0448323; 0; 0; -0; -0; 0; 5.92171; 4.42206
518459.876; 6; -268886.077148; -1515.744140625; 5.88541666118696; 6.43194; -0.546528; 0; 0; -0; -0; 0; 5.81933; 4.3456
