time; diff_3D [m]; diff_2D [m]; gdop; max_abs_resp[m]; max_abs_resc[m]
518894.952001; 0.122848; 0.0938774; 2.87101; 0.355104; -0.275817
518895.102001; 0.122666; 0.0938588; 2.87105; 0.495093; -0.291674
518895.252001; 0.122475; 0.093862; 2.87109; 0.45681; -0.303826
518895.402001; 0.122302; 0.0938942; 2.87113; 0.766044; -0.305981
518895.552001; 0.12222; 0.0939929; 2.87117; 0.911234; -0.28563
518895.702001; 0.122135; 0.0941163; 2.87121; 0.995438; -0.264821
518895.852001; 0.122107; 0.094252; 2.87124; 0.846134; -0.240444
518896.002001; 0.122075; 0.0944026; 2.87128; 0.962339; -0.238541
518896.152001; 0.121995; 0.0944797; 2.87132; 0.639847; -0.255875
518896.302001; 0.121924; 0.0945486; 2.87136; 0.364453; -0.23215
518896.452001; 0.121898; 0.0946321; 2.8714; 0.434211; -0.260172
518896.602001; 0.121775; 0.0945641; 2.87144; 0.377032; -0.266541
518896.752001; 0.121717; 0.0944589; 2.87148; -0.637601; -0.23379
518896.902001; 0.121613; 0.0942761; 2.87151; -1.01406; -0.228297
518897.052001; 0.121597; 0.0941618; 2.87155; -0.827104; -0.206662
518897.202001; 0.121683; 0.0940976; 2.87159; -0.699227; -0.213579
518897.352001; 0.121712; 0.0940436; 2.87163; -0.517811; -0.227349
518897.502001; 0.121746; 0.0940233; 2.87167; -0.32935; -0.223967
518897.652001; 0.12182; 0.0940807; 2.87171; -0.237412; -0.208525
518897.802001; 0.121848; 0.0940949; 2.87174; 0.142103; -0.223923
518897.952001; 0.121847; 0.0940317; 2.87178; -0.669172; -0.195373
518898.102001; 0.121887; 0.0939972; 2.87182; -0.375346; -0.21782
518898.252001; 0.121974; 0.0939848; 2.87186; -0.36424; -0.191047
518898.402001; 0.12208; 0.094013; 2.8719; -0.385647; 0.199781
518898.552001; 0.122213; 0.0940471; 2.87194; -0.400111; 0.196089
518898.702001; 0.122295; 0.0940467; 2.87198; -0.250223; -0.198597
518898.852001; 0.122312; 0.0940011; 2.87201; -0.31913; -0.200058
518899.002001; 0.122275; 0.0939552; 2.87205; -0.199305; -0.202352
518899.152001; 0.12221; 0.0938904; 2.87209; -0.162582; -0.232217
518899.302001; 0.122243; 0.0939222; 2.87213; -0.206478; -0.224282
518899.452001; 0.122263; 0.0939159; 2.87217; 0.186189; -0.241367
518899.602001; 0.122282; 0.0939385; 2.87221; 0.236915; -0.245709
518899.752001; 0.122272; 0.0939935; 2.87224; 0.2068; -0.231568
518899.902001; 0.122251; 0.0940508; 2.87228; 0.320074; -0.269885
518900.052001; 0.122177; 0.0940538; 2.87232; 0.291286; -0.26916
518900.202001; 0.122064; 0.0940206; 2.87236; 0.243035; -0.277568
518900.352001; 0.121832; 0.0939007; 2.8724; 0.556252; -0.273711
518900.502001; 0.121691; 0.0938075; 2.87244; 0.417352; -0.248189
518900.652001; 0.121577; 0.0937273; 2.87247; 0.409527; -0.243135
518900.802001; 0.121521; 0.0936707; 2.87251; 0.418138; -0.235653
518900.952001; 0.121449; 0.0936286; 2.87255; 0.174319; -0.237133
518901.102001; 0.121288; 0.0935256; 2.87259; 0.258808; -0.240073
518901.252001; 0.121162; 0.0934304; 2.87263; 0.375869; -0.25465
518901.402001; 0.121021; 0.0933228; 2.87267; 0.284149; -0.278497
518901.552001; 0.120842; 0.0932162; 2.8727; 0.420437; -0.291714
518901.702001; 0.120669; 0.0931352; 2.87274; 0.600784; -0.278371
518901.852001; 0.120582; 0.0930999; 2.87278; 0.466565; -0.261032
518902.002001; 0.120501; 0.0930703; 2.87282; 0.468402; -0.261633
518902.152001; 0.12037; 0.0929931; 2.87286; 0.422854; -0.248759
518902.302001; 0.120178; 0.0928825; 2.8729; 0.449357; -0.252779
518902.452001; 0.120061; 0.0927943; 2.87293; -0.369809; -0.234955
518902.602001; 0.11994; 0.0927028; 2.87297; -0.455637; -0.219461
518902.752001; 0.119876; 0.0926015; 2.87301; -0.50145; -0.209612
518902.902001; 0.119837; 0.0925533; 2.87305; -0.530321; -0.216867
518903.052001; 0.119769; 0.0925125; 2.87309; -0.616491; -0.200284
518903.202001; 0.119713; 0.0924665; 2.87313; -0.430816; -0.240592
518903.352001; 0.119718; 0.0924554; 2.87316; -0.543469; -0.225963
518903.502001; 0.119738; 0.0924473; 2.8732; -0.463315; -0.205181
518903.652001; 0.119802; 0.0924991; 2.87324; -0.292227; -0.189483
518903.802001; 0.119914; 0.0925828; 2.87328; -0.341089; 0.195301
518903.952001; 0.120021; 0.0926767; 2.87332; -0.37335; 0.219619
518904.102001; 0.120175; 0.0927926; 2.87336; -0.416322; 0.233799
518904.252001; 0.120308; 0.0929078; 2.87339; -0.398194; 0.215773
518904.402001; 0.120471; 0.093012; 2.87343; -0.302363; 0.235505
518904.552001; 0.120618; 0.0931065; 2.87347; -0.289982; 0.21125
518904.702001; 0.120762; 0.0932028; 2.87351; -0.335155; -0.197891
518904.852001; 0.120865; 0.0932782; 2.87355; -0.312663; -0.214181
518905.002001; 0.120942; 0.0933726; 2.87359; -0.349364; -0.224302
518905.152001; 0.121043; 0.0934478; 2.87362; -0.258261; -0.217779
518905.302001; 0.121105; 0.0934714; 2.87366; -0.242993; -0.222948
518905.452001; 0.121238; 0.093508; 2.8737; -0.405216; -0.214185
518905.602001; 0.121361; 0.0935681; 2.87374; -0.428227; -0.198276
518905.752001; 0.121396; 0.0935791; 2.87378; -0.150119; -0.201924
518905.902001; 0.121336; 0.0935396; 2.87381; 0.165985; -0.236964
518906.052001; 0.121323; 0.0935283; 2.87385; 0.111732; -0.245914
518906.202001; 0.121289; 0.0934923; 2.87389; 0.143206; -0.258365
518906.352001; 0.121255; 0.0934617; 2.87393; 0.110501; -0.238985
518906.502001; 0.121279; 0.093426; 2.87397; 0.199923; -0.231616
518906.652001; 0.121306; 0.093391; 2.87401; 0.278429; -0.235901
518906.802001; 0.121397; 0.0933844; 2.87404; 0.314705; -0.221126
518906.952001; 0.121436; 0.0933894; 2.87408; -0.278364; -0.197321
518907.102001; 0.121562; 0.0934097; 2.87412; -0.46553; -0.195537
518907.252001; 0.121692; 0.0934654; 2.87416; -0.437515; 0.195336
518907.402001; 0.121798; 0.093512; 2.8742; -0.364819; -0.20543
518907.552001; 0.12186; 0.0935596; 2.87424; 0.384865; -0.220392
518907.702001; 0.121913; 0.0936203; 2.87427; 0.473656; -0.228919
518907.852001; 0.121872; 0.0936305; 2.87431; 0.375213; -0.240807
518908.002001; 0.121847; 0.0936294; 2.87435; -0.263324; -0.245595
518908.152001; 0.121832; 0.0936246; 2.87439; -0.249158; -0.25913
518908.302001; 0.121773; 0.0935732; 2.87443; 0.312798; -0.251131
518908.452001; 0.121711; 0.0935218; 2.87446; 0.348839; -0.244462
518908.602001; 0.121639; 0.0934766; 2.8745; 0.3232; -0.242784
518908.752001; 0.12163; 0.0934449; 2.87454; -0.199722; -0.223934
518908.902001; 0.121615; 0.0934364; 2.87458; 0.374949; -0.200252
518909.052001; 0.121592; 0.0934117; 2.87462; 0.386505; -0.215465
518909.202001; 0.121641; 0.093411; 2.87466; 0.279875; -0.19919
518909.352001; 0.121739; 0.0934365; 2.87469; 0.328426; -0.202437
518909.502001; 0.121723; 0.0934183; 2.87473; 0.387702; -0.247791
518909.652001; 0.121713; 0.0934159; 2.87477; 0.366879; -0.243503
518909.802001; 0.12169; 0.0934147; 2.87481; 0.277613; -0.247292
518909.952001; 0.121664; 0.0934123; 2.87485; 0.162389; -0.238354
518910.102001; 0.121652; 0.0934053; 2.87488; -0.0986318; -0.235008
518910.252001; 0.121702; 0.0934498; 2.87492; -0.273674; -0.224774
518910.402001; 0.121815; 0.0934989; 2.87496; -0.196797; -0.240544
518910.552001; 0.121951; 0.0935686; 2.875; -0.289856; -0.25476
518910.702001; 0.122018; 0.0936506; 2.87504; 0.315841; -0.296832
518910.852001; 0.122041; 0.0936954; 2.87508; 0.330748; -0.297611
518911.002001; 0.122056; 0.0936875; 2.87511; 0.212106; -0.284432
518911.152001; 0.122005; 0.0936723; 2.87515; -0.275553; -0.290782
518911.302001; 0.12196; 0.0936143; 2.87519; -0.297985; -0.280006
518911.452001; 0.121943; 0.0935622; 2.87523; -0.171892; -0.260397
518911.602001; 0.121938; 0.0935313; 2.87527; -0.202354; -0.239182
518911.752001; 0.121984; 0.0935275; 2.8753; -0.182929; -0.242397
518911.902001; 0.122026; 0.0934881; 2.87534; -0.321247; -0.238404
518912.052001; 0.122052; 0.0934575; 2.87538; -0.153153; -0.238889
518912.202001; 0.121948; 0.0933626; 2.87542; 0.25753; -0.239979
518912.352001; 0.121841; 0.0932589; 2.87546; 0.318153; -0.261141
518912.502001; 0.121724; 0.0931991; 2.87549; 0.196774; -0.261671
518912.652001; 0.121667; 0.0931616; 2.87553; 0.194631; -0.258942
518912.802001; 0.121594; 0.0931226; 2.87557; 0.132534; -0.26316
518912.952001; 0.121466; 0.0930578; 2.87561; 0.375077; -0.278947
518913.102001; 0.121329; 0.0930418; 2.87565; 0.461081; -0.267533
518913.252001; 0.121212; 0.0930048; 2.87568; 0.442181; -0.274095
518913.402001; 0.121025; 0.0929504; 2.87572; 0.638158; -0.286221
518913.552001; 0.120819; 0.0928971; 2.87576; 0.662604; -0.262938
518913.702001; 0.120625; 0.0928338; 2.8758; 0.569431; -0.227199
518913.852001; 0.120538; 0.092819; 2.87584; 0.362069; -0.210142
518914.002001; 0.12044; 0.0927721; 2.87588; 0.402358; -0.207278
518914.152001; 0.12023; 0.0926508; 2.87591; 0.626117; -0.222228
518914.302001; 0.120071; 0.0925463; 2.87595; 0.628059; -0.231874
518914.452001; 0.119959; 0.0925326; 2.87599; 0.577494; -0.242076
518914.602001; 0.119794; 0.0924986; 2.87603; 0.631559; -0.267853
518914.752001; 0.119647; 0.0924851; 2.87607; 0.499798; -0.252739
518914.902001; 0.119516; 0.0924476; 2.8761; 0.355709; -0.21566
518915.052001; 0.119465; 0.0924626; 2.87614; -0.248417; 0.198704
518915.202001; 0.119472; 0.0924909; 2.87618; -0.223818; 0.201404
518915.352001; 0.119431; 0.0924787; 2.87622; 0.274702; -0.20942
518915.502001; 0.119381; 0.0924615; 2.87626; 0.274636; -0.202391
518915.652001; 0.119437; 0.0925021; 2.87629; -0.243565; -0.195622
518915.802001; 0.119452; 0.092477; 2.87633; -0.509685; 0.207592
518915.952001; 0.119463; 0.0924462; 2.87637; -0.597299; 0.213801
518916.102001; 0.119451; 0.0924629; 2.87641; 0.445102; 0.198909
518916.252001; 0.119464; 0.0925425; 2.87645; 0.424747; -0.204453
518916.402001; 0.119505; 0.0926321; 2.87648; 0.388905; -0.208402
518916.552001; 0.119569; 0.0927159; 2.87652; 0.322095; -0.211341
518916.702001; 0.119667; 0.0928295; 2.87656; -0.377321; -0.222093
518916.852001; 0.119696; 0.0928945; 2.8766; 0.250704; -0.236649
518917.002001; 0.119704; 0.0929775; 2.87664; -0.237763; -0.250507
518917.152001; 0.119755; 0.0929978; 2.87667; 0.263019; -0.258488
518917.302001; 0.119827; 0.093027; 2.87671; 0.225441; -0.247435
518917.452001; 0.119853; 0.0929859; 2.87675; -0.335452; -0.223115
518917.602001; 0.119908; 0.0929517; 2.87679; -0.311175; -0.21136
518917.752001; 0.119898; 0.0928757; 2.87683; -0.396602; -0.234257
518917.902001; 0.119951; 0.0928504; 2.87686; -0.297375; -0.214628
518918.052001; 0.119964; 0.0928438; 2.8769; -0.0994081; -0.223284
518918.202001; 0.120018; 0.0928486; 2.87694; 0.152161; -0.2443
518918.352001; 0.120086; 0.0928813; 2.87698; 0.123005; -0.256282
518918.502001; 0.120157; 0.0928948; 2.87702; -0.173338; -0.235665
518918.652001; 0.120147; 0.0928182; 2.87705; 0.483949; -0.231676
518918.802001; 0.120059; 0.092709; 2.87709; 0.331878; -0.228371
518918.952001; 0.119971; 0.0926478; 2.87713; 0.27982; -0.253301
518919.102001; 0.119927; 0.0925677; 2.87717; 0.307104; -0.244063
518919.252001; 0.11986; 0.0924533; 2.87721; -0.354027; -0.24852
518919.402001; 0.11975; 0.0922399; 2.87724; -0.900355; -0.252316
518919.552001; 0.119635; 0.0920428; 2.87728; -0.770737; -0.256687
518919.702001; 0.119557; 0.0918766; 2.87732; -0.73; -0.22014
518919.852001; 0.119473; 0.0917178; 2.87736; 0.641687; -0.224807
518920.002001; 0.119354; 0.0916079; 2.8774; 0.431579; -0.229343
518920.152001; 0.119276; 0.0915316; 2.87743; 0.213814; -0.248403
518920.302001; 0.119197; 0.0914817; 2.87747; 0.251793; -0.279357
518920.452001; 0.119186; 0.09147; 2.87751; 0.223433; -0.269364
518920.602001; 0.119195; 0.0915016; 2.87755; 0.421018; -0.28541
518920.752001; 0.119195; 0.0915406; 2.87758; 0.547294; -0.274356
518920.902001; 0.119297; 0.0916815; 2.87762; 0.851162; -0.266554
518921.052001; 0.119384; 0.0917477; 2.87766; 0.424796; -0.25051
518921.202001; 0.11945; 0.0918073; 2.8777; 0.417886; -0.258986
518921.352001; 0.119469; 0.0918872; 2.87774; 0.373395; -0.269238
518921.502001; 0.119501; 0.0919609; 2.87777; 0.328974; -0.270424
518921.652001; 0.119523; 0.0920329; 2.87781; 0.264737; -0.268823
518921.802001; 0.119519; 0.0920716; 2.87785; -0.218278; -0.258367
518921.952001; 0.119455; 0.0920631; 2.87789; 0.188282; -0.269292
518922.102001; 0.119505; 0.0921638; 2.87793; 0.469166; -0.296907
518922.252001; 0.119532; 0.0922513; 2.87796; 0.555915; -0.314261
518922.402001; 0.119533; 0.0922943; 2.878; 0.497472; -0.325303
518922.552001; 0.119562; 0.0923521; 2.87804; 0.492066; -0.299456
518922.702001; 0.119511; 0.0923913; 2.87808; 0.424204; -0.293877
518922.852001; 0.119451; 0.0923774; 2.87812; 0.304577; -0.28506
518923.002001; 0.119389; 0.0923831; 2.87815; 0.37698; -0.304567
518923.152001; 0.119357; 0.0924135; 2.87819; 0.440862; -0.301052
518923.302001; 0.119302; 0.0924437; 2.87823; 0.322049; -0.258797
518923.452001; 0.119166; 0.0924133; 2.87827; 0.331619; -0.269238
518923.602001; 0.118987; 0.0923304; 2.8783; 0.409828; -0.279773
518923.752001; 0.118872; 0.0922521; 2.87834; 0.381388; -0.28676
518923.902001; 0.118753; 0.0921638; 2.87838; 0.451232; -0.27224
518924.052001; 0.118692; 0.0921124; 2.87842; 0.377162; -0.286678
518924.202001; 0.118664; 0.0920824; 2.87846; 0.458051; -0.288344
518924.352001; 0.118745; 0.0921732; 2.87849; -0.78257; -0.284758
518924.502001; 0.118763; 0.092207; 2.87853; -0.526416; -0.281304
518924.652001; 0.118687; 0.0921858; 2.87857; -0.431178; -0.290348
518924.802001; 0.118604; 0.092172; 2.87861; -0.375617; -0.290932
518924.952001; 0.118523; 0.0921597; 2.87865; 0.386215; -0.30669
518925.102001; 0.118464; 0.0921837; 2.87868; 0.604714; -0.323032
518925.252001; 0.118429; 0.0922283; 2.87872; 0.63832; -0.294256
518925.402001; 0.118419; 0.0922491; 2.87876; 0.519391; -0.29094
518925.552001; 0.118415; 0.0922683; 2.8788; 0.496952; -0.283926
518925.702001; 0.118437; 0.0923; 2.87883; 0.593045; -0.272007
518925.852001; 0.118438; 0.0923356; 2.87887; 0.671443; -0.261746
518926.002001; 0.118497; 0.092382; 2.87891; 0.490999; -0.249926
518926.152001; 0.118507; 0.0924228; 2.87895; 0.608695; -0.262953
518926.302001; 0.118506; 0.0924321; 2.87899; 0.535323; -0.254403
518926.452001; 0.118479; 0.0924126; 2.87902; 0.422858; -0.233487
518926.602001; 0.118532; 0.0924289; 2.87906; 0.342411; -0.216092
518926.752001; 0.118534; 0.0924015; 2.8791; 0.307127; -0.233373
518926.902001; 0.118483; 0.0923067; 2.87914; 0.288049; -0.241853
518927.052001; 0.118441; 0.0922191; 2.87917; 0.27481; -0.239506
518927.202001; 0.118368; 0.0921811; 2.87921; 0.246284; -0.274063
518927.352001; 0.118265; 0.0921235; 2.87925; 0.258194; -0.284189
518927.502001; 0.118213; 0.0921203; 2.87929; 0.180469; -0.279451
518927.652001; 0.118113; 0.0920282; 2.87933; -0.360392; -0.265458
518927.802001; 0.11807; 0.0919614; 2.87936; -0.517861; -0.229699
518927.952001; 0.118033; 0.091919; 2.8794; -0.353733; -0.253382
518928.102001; 0.117974; 0.0918636; 2.87944; -0.256224; -0.287473
518928.252001; 0.117995; 0.0918827; 2.87948; 0.36088; -0.271568
518928.402001; 0.117903; 0.0918591; 2.87951; 0.341789; -0.291771
518928.552001; 0.117772; 0.0918177; 2.87955; 0.323983; -0.273529
518928.702001; 0.117705; 0.0918378; 2.87959; 0.409448; -0.28126
518928.852001; 0.117666; 0.0919219; 2.87963; 0.553666; -0.290873
518929.002001; 0.117648; 0.0919944; 2.87966; 0.424252; -0.288715
518929.152001; 0.117642; 0.0920529; 2.8797; 0.320485; -0.255093
518929.302001; 0.117628; 0.092117; 2.87974; 0.518053; -0.244629
518929.452001; 0.117643; 0.0921991; 2.87978; 0.517206; -0.240899
518929.602001; 0.117601; 0.0922497; 2.87982; 0.630053; -0.255011
518929.752001; 0.117558; 0.0922958; 2.87985; 0.513098; -0.227779
518929.902001; 0.117527; 0.0923002; 2.87989; -0.371107; -0.240293
518930.052001; 0.117509; 0.0923235; 2.87993; -0.455606; -0.218415
518930.202001; 0.117506; 0.0923361; 2.87997; -0.429176; -0.229664
518930.352001; 0.117461; 0.0923018; 2.88; -0.507194; -0.241443
518930.502001; 0.117473; 0.0922614; 2.88004; -0.546301; -0.225561
518930.652001; 0.117475; 0.0921882; 2.88008; -0.558935; -0.229837
518930.802001; 0.117378; 0.0920592; 2.88012; -0.553889; -0.26696
518930.952001; 0.11734; 0.0919692; 2.88015; -0.577708; -0.251471
518931.102001; 0.117274; 0.0918945; 2.88019; -0.424835; -0.257988
518931.252001; 0.117304; 0.0918587; 2.88023; -0.393281; -0.234455
518931.402001; 0.117369; 0.0918551; 2.88027; -0.306255; -0.240909
518931.552001; 0.117407; 0.0918263; 2.88031; 0.224151; -0.252329
518931.702001; 0.117459; 0.0918464; 2.88034; -0.179112; -0.254137
518931.852001; 0.117481; 0.0918599; 2.88038; 0.122801; -0.266371
518932.002001; 0.117533; 0.0918854; 2.88042; -0.151473; -0.25719
518932.152001; 0.117575; 0.0919187; 2.88046; -0.263583; -0.267996
518932.302001; 0.117624; 0.0919402; 2.88049; -0.226233; -0.239076
518932.452001; 0.11765; 0.0919483; 2.88053; -0.26003; -0.256978
518932.602001; 0.11766; 0.091957; 2.88057; 0.221883; -0.251296
518932.752001; 0.117702; 0.0919633; 2.88061; 0.320149; -0.265902
518932.902001; 0.117721; 0.0919731; 2.88064; 0.341252; -0.287119
518933.052001; 0.117694; 0.0920031; 2.88068; 0.330659; -0.297351
518933.202001; 0.117612; 0.0919927; 2.88072; 0.252935; -0.296409
518933.352001; 0.117521; 0.0919637; 2.88076; 0.326637; -0.327105
518933.502001; 0.117466; 0.0919447; 2.88079; 0.29361; -0.316483
518933.652001; 0.117354; 0.0919003; 2.88083; 0.215708; -0.293451
518933.802001; 0.117219; 0.0918155; 2.88087; 0.430466; -0.288028
518933.952001; 0.11713; 0.0917626; 2.88091; 0.224634; -0.283089
518934.102001; 0.116991; 0.0916643; 2.88095; 0.449835; -0.285325
518934.252001; 0.116766; 0.0915178; 2.88098; 0.559105; -0.266482
518934.402001; 0.11662; 0.091393; 2.88102; 0.503525; -0.259386
518934.552001; 0.116544; 0.0912939; 2.88106; 0.283038; -0.240997
518934.702001; 0.116521; 0.0912499; 2.8811; -0.161719; -0.250322
518934.852001; 0.116389; 0.0911501; 2.88113; 0.27582; -0.245336
518935.002001; 0.116327; 0.0911151; 2.88117; -0.208901; -0.228223
518935.152001; 0.116202; 0.0909983; 2.88121; -0.229538; -0.219646
518935.302001; 0.116073; 0.0908639; 2.88125; -0.275815; -0.233892
518935.452001; 0.116028; 0.0907683; 2.88128; 0.282178; -0.240803
518935.602001; 0.115939; 0.0906956; 2.88132; 0.301353; -0.262985
518935.752001; 0.115926; 0.0906668; 2.88136; 0.286462; -0.252921
518935.902001; 0.115868; 0.0905974; 2.8814; 0.250767; -0.281004
518936.052001; 0.115784; 0.0905086; 2.88143; 0.182237; -0.287331
518936.202001; 0.115726; 0.0904598; 2.88147; 0.237662; -0.275822
518936.352001; 0.11565; 0.0903882; 2.88151; 0.253838; -0.288647
518936.502001; 0.115624; 0.0903679; 2.88155; -0.251161; -0.271527
518936.652001; 0.115637; 0.0903489; 2.88158; 0.251748; -0.275109
518936.802001; 0.115692; 0.090361; 2.88162; 0.303533; -0.255461
518936.952001; 0.115811; 0.0903913; 2.88166; -0.283792; -0.243143
518937.102001; 0.115883; 0.0904221; 2.8817; 0.158259; -0.262408
518937.252001; 0.115995; 0.0904747; 2.88173; -0.259966; -0.264489
518937.402001; 0.11608; 0.0905243; 2.88177; 0.124049; -0.271373
518937.552001; 0.116166; 0.090561; 2.88181; 0.130913; -0.26316
518937.702001; 0.116259; 0.0906353; 2.88185; 0.325614; -0.263922
518937.852001; 0.116354; 0.0907; 2.88188; 0.281596; -0.253885
518938.002001; 0.116467; 0.0907821; 2.88192; 0.342082; -0.265946
518938.152001; 0.116553; 0.0908592; 2.88196; -0.308832; -0.236388
518938.302001; 0.116588; 0.0908637; 2.882; -0.245573; -0.21912
518938.452001; 0.11665; 0.0908677; 2.88203; 0.18121; -0.220793
518938.602001; 0.116666; 0.090852; 2.88207; -0.195712; -0.240102
518938.752001; 0.116718; 0.0908605; 2.88211; -0.213255; -0.228039
518938.902001; 0.116806; 0.0908741; 2.88215; -0.166584; -0.226861
518939.052001; 0.116941; 0.0909025; 2.88218; -0.257165; -0.212752
518939.202001; 0.117077; 0.0909423; 2.88222; -0.310262; -0.22105
518939.352001; 0.117185; 0.0909733; 2.88226; -0.259815; -0.202995
518939.502001; 0.117222; 0.0909535; 2.8823; -0.252611; -0.207618
518939.652001; 0.117232; 0.0909406; 2.88233; -0.233703; -0.216924
518939.802001; 0.11732; 0.0909687; 2.88237; 0.195108; -0.212644
518939.952001; 0.117436; 0.0910091; 2.88241; -0.207484; -0.204038
518940.102001; 0.117498; 0.0910454; 2.88245; -0.157253; 0.202774
518940.252001; 0.117615; 0.0911141; 2.88248; -0.293756; -0.216281
518940.402001; 0.117734; 0.0911583; 2.88252; -0.305462; -0.233022
518940.552001; 0.117853; 0.091216; 2.88256; -0.298326; -0.241993
518940.702001; 0.117934; 0.0912722; 2.8826; 0.265018; -0.247933
518940.852001; 0.117975; 0.0912894; 2.88263; 0.161309; -0.250162
518941.002001; 0.118013; 0.0913659; 2.88267; 0.268262; -0.254505
518941.152001; 0.118056; 0.091394; 2.88271; 0.150877; -0.267769
518941.302001; 0.118143; 0.0914352; 2.88275; -0.191596; -0.226491
518941.452001; 0.11822; 0.0914671; 2.88278; 0.146026; -0.235353
518941.602001; 0.118241; 0.0914749; 2.88282; -0.184044; -0.237819
518941.752001; 0.118278; 0.0914818; 2.88286; -0.20201; -0.237368
518941.902001; 0.118191; 0.0914492; 2.8829; 0.319821; -0.239209
518942.052001; 0.118056; 0.0913791; 2.88293; 0.357555; -0.248668
518942.202001; 0.117917; 0.091317; 2.88297; 0.315998; -0.262555
518942.352001; 0.117864; 0.0912923; 2.88301; 0.154229; -0.260909
518942.502001; 0.11785; 0.0912878; 2.88305; -0.0360185; -0.240505
518942.652001; 0.117806; 0.0912514; 2.88308; 0.230322; -0.24362
518942.802001; 0.117733; 0.0911987; 2.88312; 0.261448; -0.26237
518942.952001; 0.117712; 0.0911824; 2.88316; 0.253731; -0.253585
518943.102001; 0.117708; 0.0911518; 2.8832; -0.195751; -0.258947
518943.252001; 0.117674; 0.0911349; 2.88323; 0.192435; -0.244209
518943.402001; 0.117685; 0.0911441; 2.88327; -0.207819; -0.250416
518943.552001; 0.117728; 0.0911633; 2.88331; 0.129088; -0.260056
518943.702001; 0.117791; 0.091214; 2.88334; -0.201662; -0.272588
518943.852001; 0.117805; 0.0912288; 2.88338; -0.222804; -0.266963
518944.002001; 0.117837; 0.0912454; 2.88342; 0.123621; -0.278063
518944.152001; 0.117949; 0.0912992; 2.88346; -0.232251; -0.279178
518944.302001; 0.118111; 0.0913956; 2.88349; -0.296549; -0.276999
518944.452001; 0.11819; 0.0914551; 2.88353; -0.300507; -0.238952
518944.602001; 0.118327; 0.0915341; 2.88357; -0.381219; -0.231474
518944.752001; 0.118418; 0.0915942; 2.88361; -0.421233; -0.230121
518944.902001; 0.118534; 0.0916326; 2.88364; -0.417182; -0.22151
518945.052001; 0.118683; 0.0917037; 2.88368; -0.462109; -0.205968
518945.202001; 0.118747; 0.0917095; 2.88372; -0.366548; -0.235325
518945.352001; 0.118777; 0.091699; 2.88376; -0.163636; -0.247753
518945.502001; 0.118808; 0.091657; 2.88379; 0.229703; -0.266349
518945.652001; 0.118861; 0.0916595; 2.88383; 0.247073; -0.279518
518945.802001; 0.118874; 0.0916801; 2.88387; 0.241561; -0.278563
518945.952001; 0.118838; 0.0916415; 2.8839; 0.443152; -0.314859
518946.102001; 0.118742; 0.0916667; 2.88394; 0.449518; -0.333738
518946.252001; 0.118638; 0.0916834; 2.88398; 0.479119; -0.350817
518946.402001; 0.11844; 0.0916643; 2.88402; 0.489213; -0.348345
518946.552001; 0.118278; 0.0916483; 2.88405; 0.444479; -0.328654
518946.702001; 0.118131; 0.0916469; 2.88409; -0.355915; -0.31294
518946.852001; 0.118058; 0.0916709; 2.88413; 0.359616; -0.293856
518947.002001; 0.117967; 0.0916534; 2.88417; 0.175425; -0.299974
518947.152001; 0.117875; 0.0916633; 2.8842; 0.39533; -0.314629
518947.302001; 0.117845; 0.0916939; 2.88424; 0.27807; -0.302518
518947.452001; 0.117833; 0.091734; 2.88428; 0.293024; -0.305154
518947.602001; 0.117797; 0.0917413; 2.88432; 0.300735; -0.298557
518947.752001; 0.117709; 0.0917261; 2.88435; 0.269375; -0.277792
518947.902001; 0.117685; 0.0917339; 2.88439; -0.27678; -0.264508
518948.052001; 0.117609; 0.0917202; 2.88443; 0.158281; -0.294994
518948.202001; 0.117558; 0.09175; 2.88446; 0.405035; -0.263016
518948.352001; 0.11753; 0.091788; 2.8845; 0.275645; -0.238205
518948.502001; 0.117532; 0.0918279; 2.88454; -0.430546; -0.25429
518948.652001; 0.117545; 0.0918961; 2.88458; -0.657805; -0.230296
518948.802001; 0.117565; 0.0919858; 2.88461; -0.598095; -0.234897
518948.952001; 0.117633; 0.0920885; 2.88465; -0.633464; -0.206735
518949.102001; 0.117726; 0.092162; 2.88469; -0.603511; -0.228614
518949.252001; 0.117834; 0.0922123; 2.88473; -0.531469; -0.215768
518949.402001; 0.117975; 0.09225; 2.88476; -0.434557; -0.216287
518949.552001; 0.118032; 0.092254; 2.8848; -0.29821; -0.262719
518949.702001; 0.118104; 0.0922597; 2.88484; -0.409607; -0.242718
518949.852001; 0.118123; 0.092243; 2.88487; 0.229354; -0.262389
518950.002001; 0.118196; 0.0922748; 2.88491; 0.269466; -0.262042
518950.152001; 0.118199; 0.0922646; 2.88495; -0.200659; -0.237046
518950.302001; 0.118115; 0.092202; 2.88499; -0.297928; -0.268446
518950.452001; 0.117966; 0.0920673; 2.88502; -0.525818; -0.275275
518950.602001; 0.117792; 0.0919025; 2.88506; 0.647089; -0.297421
518950.752001; 0.117574; 0.0917183; 2.8851; 0.717367; -0.260764
518950.902001; 0.117379; 0.0915714; 2.88513; 0.726165; -0.227715
518951.052001; 0.117185; 0.0914629; 2.88517; 0.620787; -0.239416
518951.202001; 0.117009; 0.0913756; 2.88521; 0.648546; -0.228441
518951.352001; 0.116835; 0.0913089; 2.88525; 0.497258; -0.240738
518951.502001; 0.116648; 0.0912224; 2.88528; 0.306846; -0.263536
