tm; prn; seq_fract; phase
178830; 24; 0.971121524693; 927517.501953
178830; 14; 0.31665354874; 433438.989258
178830; 25; 0.0143774505705; 227827.916016
179830; 12; 0.678504625335; 561389.689453
179830; 24; 0.968531917082; 932896.404297
179830; 14; 0.315597343957; 436427.016602
179830; 25; 0.0147933021653; 228497.21875
180830; 12; 0.677320352523; 564566.560547
180830; 24; 0.96595893125; 938280.390625
180830; 14; 0.314531908138; 439420.350586
180830; 25; 0.0152083504945; 229171.519531
181830; 12; 0.67613893887; 567742.859375
181830; 24; 0.963376084343; 943663.81543
181830; 14; 0.313466452295; 442413.320312
181830; 25; 0.0156048587523; 229845.130859
182830; 12; 0.674965836108; 570917.638672
182830; 24; 0.960795605555; 949045.701172
182830; 14; 0.312408106634; 445404.979492
182830; 25; 0.0160227338783; 230517.107422
183830; 12; 0.673783970531; 574092.927734
183830; 24; 0.958204985363; 954428.092773
183830; 14; 0.311350728152; 448397.360352
183830; 25; 0.0164174390957; 231189.483398
184830; 12; 0.672604065621; 577269.876953
184830; 24; 0.955624804599; 959812.146484
184830; 14; 0.310271277092; 451391.613281
184830; 25; 0.0168271602597; 231863.424805
185830; 12; 0.671424976783; 580446.030273
185830; 24; 0.953040941386; 965195.404297
185830; 14; 0.309201751836; 454385.277344
185830; 25; 0.0172312858049; 232536.450195
186830; 12; 0.670235836646; 583622.198242
186830; 24; 0.950465261005; 970578.670898
186830; 14; 0.308141240384; 457379.171875
186830; 25; 0.0176295249257; 233209.398438
187830; 12; 0.669055131963; 586800.532227
187830; 24; 0.947880053194; 975964.091797
187830; 14; 0.307081027422; 460375.431641
187830; 25; 0.018045140896; 233884.385742
188830; 12; 0.667868045857; 589981.522461
188830; 24; 0.945299184881; 981352.178711
188830; 14; 0.306005993858; 463374.566406
188830; 25; 0.0184508312959; 234561.924805
189830; 12; 0.666693779407; 593162.665039
189830; 24; 0.942703251494; 986740.399414
189830; 14; 0.304929502541; 466374.070312
189830; 25; 0.0188550567254; 235239.514648
190830; 12; 0.665504169883; 596343.462891
190830; 24; 0.940126123605; 992128.271484
190830; 14; 0.30385930161; 469373.424805
190830; 25; 0.0192593855318; 235916.65332
191830; 12; 0.664319341071; 599526.402344
191830; 24; 0.937543135369; 997518.291016
191830; 14; 0.302786130225; 472375.138672
191830; 25; 0.0196734217461; 236595.80957
192830; 12; 0.663127332693; 602707.563477
192830; 24; 0.934959650273; 1002906.51562
192830; 14; 0.301709987689; 475375.283203
192830; 25; 0.0200745216571; 237273.083008
193830; 12; 0.661945107626; 605890.961914
193830; 24; 0.932372315321; 1008296.98242
193830; 14; 0.300662926864; 478377.884766
193830; 25; 0.0204705658834; 237952.501953
194830; 12; 0.660759213846; 609074.064453
194830; 24; 0.929789263057; 1013687.14258
194830; 14; 0.299594793003; 481380.394531
194830; 25; 0.0208770392928; 238631.508789
195830; 12; 0.65957737295; 612257.791016
195830; 24; 0.927188315196; 1019077.92676
195830; 14; 0.29851894849; 484383.733398
195830; 25; 0.0212792670354; 239311.029297
196830; 12; 0.658387931529; 615441.639648
196830; 24; 0.924595643301; 1024468.82812
196830; 14; 0.297425168799; 487387.40918
196830; 25; 0.0216865164693; 239990.554688
196830; 6; 0.63613395649; 3397.08203125
197830; 12; 0.657198423753; 618627.910156
197830; 24; 0.922009820817; 1029862.14258
197830; 14; 0.296355811181; 490393.725586
197830; 25; 0.0220821225084; 240672.411133
197830; 6; 0.63517240365; 6014.67773438
198830; 12; 0.656017312314; 621812.951172
198830; 24; 0.919435772579; 1035254.22461
198830; 14; 0.295283415355; 493399.009766
198830; 25; 0.0224857341964; 241352.920898
198830; 6; 0.634139515227; 8631.33105469
199830; 12; 0.654827662976; 625000.197266
199830; 24; 0.916828880785; 1040648.50684
199830; 14; 0.294217724819; 496406.717773
199830; 25; 0.0228944169357; 242035.519531
199830; 6; 0.633176319301; 11250.4326172
200830; 12; 0.653639194323; 628186.731445
200830; 24; 0.914239047561; 1046042.07617
200830; 14; 0.29314473737; 499413.920898
200830; 25; 0.0232995341066; 242717.332031
200830; 6; 0.632150903577; 13869.0283203
201830; 12; 0.652449679328; 631371.958984
201830; 24; 0.911668340908; 1051434.3291
201830; 14; 0.292075257981; 502420.032227
201830; 25; 0.0236889335793; 243397.688477
202830; 12; 0.651260276325; 634559.244141
202830; 24; 0.909070580034; 1056828.63867
202830; 14; 0.290983868297; 505428.404297
202830; 25; 0.0240953480825; 244080.016602
203830; 12; 0.65007245075; 637747.019531
203830; 24; 0.906495667528; 1062223.43066
203830; 14; 0.289909675019; 508437.478516
203830; 25; 0.0244890463073; 244762.728516
204830; 12; 0.64888000139; 640937.075195
204830; 24; 0.90389182372; 1067620.49902
204830; 14; 0.288837652653; 511449.047852
204830; 25; 0.0248917748686; 245447.615234
205830; 12; 0.647688956; 644127.71875
205830; 24; 0.901288266294; 1073018.15039
205830; 14; 0.287767857313; 514461.411133
205830; 25; 0.0252942545339; 246132.969727
206830; 12; 0.646496874513; 647318.574219
206830; 24; 0.898709109519; 1078416.00488
206830; 14; 0.286678507226; 517474.197266
206830; 25; 0.0256981628481; 246818.43457
207830; 12; 0.645303232595; 650511.197266
207830; 24; 0.896109409397; 1083815.62598
207830; 14; 0.285605674377; 520488.973633
207830; 25; 0.0260832307395; 247505.555664
208830; 12; 0.644122550962; 653703.447266
208830; 24; 0.893526966916; 1089214.86914
208830; 14; 0.28452965687; 523503.580078
208830; 25; 0.0264923181385; 248192.193359
208830; 2; 0.161460275296; 568.4140625
209830; 12; 0.642912827898; 656895.957031
209830; 24; 0.890930566704; 1094614.36523
209830; 14; 0.283446826506; 526518.647461
209830; 25; 0.0268941975664; 248878.99707
209830; 2; 0.161863675807; 998.602539062
210830; 12; 0.641728432616; 660086.46875
210830; 24; 0.888340851758; 1100011.8584
210830; 14; 0.282364191255; 529531.935547
210830; 25; 0.0272836948279; 249563.69043
210830; 2; 0.162241977174; 1426.71972656
211830; 12; 0.640543614281; 663280.010742
211830; 24; 0.885739907157; 1105412.37109
211830; 14; 0.28129136865; 532548.462891
211830; 25; 0.0276827290654; 250251.300781
211830; 2; 0.1626569808; 1857.90527344
212830; 12; 0.639350105077; 666472.508789
212830; 24; 0.88314488926; 1110811.83496
212830; 14; 0.280208597193; 535564.145508
212830; 25; 0.0280891046859; 250937.761719
212830; 2; 0.163075970253; 2287.98730469
213830; 12; 0.638165560318; 669664.908203
213830; 24; 0.880560656311; 1116211.20117
213830; 14; 0.279120723484; 538579.962891
213830; 25; 0.0284856834915; 251624.020508
214830; 12; 0.636958261719; 672857.449219
214830; 24; 0.877958304714; 1121610.70117
214830; 14; 0.27805462759; 541596.114258
214830; 25; 0.0288856695406; 252310.318359
215830; 12; 0.635764112696; 676051.360352
215830; 24; 0.875374804717; 1127011.56641
215830; 14; 0.276965027675; 544613.857422
215830; 25; 0.0292776809074; 252997.865234
216830; 12; 0.634570411872; 679247.021484
216830; 24; 0.872795459116; 1132414.16992
216830; 14; 0.275883882307; 547633.545898
216830; 25; 0.0296895774081; 253687.066406
217830; 12; 0.633383289678; 682443.749023
217830; 24; 0.870177485049; 1137817.83496
217830; 14; 0.274803122738; 550654.524414
217830; 25; 0.0300856502727; 254378.225586
218830; 12; 0.632190412609; 685639.917969
218830; 24; 0.867568982765; 1143220.94727
218830; 14; 0.273721632548; 553675.15332
218830; 25; 0.0304812993854; 255067.712891
219830; 12; 0.630990741774; 688835.452148
219830; 24; 0.864991752198; 1148623.40918
219830; 14; 0.272635693895; 556695.352539
219830; 25; 0.0308708345983; 255756.472656
220830; 12; 0.629798906157; 692032.508789
220830; 24; 0.862395823933; 1154027.38965
220830; 14; 0.271553677274; 559717.294922
220830; 25; 0.0312665160745; 256446.633789
221830; 12; 0.628591243876; 695230.672852
221830; 24; 0.859803650295; 1159432.4668
221830; 14; 0.270459325286; 562740.538086
221830; 25; 0.031655007042; 257137.804688
222830; 12; 0.627404265106; 698429.276367
222830; 24; 0.85720492783; 1164837.97754
222830; 14; 0.269393404247; 565764.448242
222830; 25; 0.0320679643191; 257829.291992
223830; 12; 0.626207377296; 701628.386719
223830; 24; 0.854604486842; 1170244.00391
223830; 14; 0.268297437113; 568789.070312
223830; 25; 0.032452037558; 258521.203125
224830; 12; 0.625018551247; 704827.482422
224830; 24; 0.852000171551; 1175649.99512
224830; 14; 0.267212266568; 571813.882812
224830; 25; 0.0328568569385; 259212.97168
225830; 12; 0.623814669903; 708027.106445
225830; 24; 0.849405528745; 1181056.5127
225830; 14; 0.266124119516; 574839.44043
225830; 25; 0.033250618726; 259905.172852
226830; 12; 0.622619885253; 711227.31543
226830; 24; 0.846811393043; 1186463.60547
226830; 14; 0.265045484994; 577865.786133
226830; 25; 0.0336445362773; 260597.856445
227830; 12; 0.621425244492; 714427.674805
227830; 24; 0.844206344802; 1191870.84668
227830; 14; 0.26395053626; 580892.495117
227830; 25; 0.0340411036741; 261290.582031
228830; 12; 0.620233468013; 717627.875
228830; 24; 0.841612856602; 1197277.92285
228830; 14; 0.26287040906; 583919.251953
228830; 25; 0.0344284025487; 261983.030273
229830; 12; 0.619040245656; 720828.302734
229830; 24; 0.83900898206; 1202685.21875
229830; 14; 0.261783704394; 586946.454102
229830; 25; 0.0348191075027; 262675.616211
230830; 12; 0.617840644903; 724028.379883
230830; 24; 0.836420040345; 1208092.15723
230830; 14; 0.260696779937; 589973.514648
230830; 25; 0.0352220027708; 263367.726562
231830; 12; 0.616638696752; 727229.146484
231830; 24; 0.833813306177; 1213499.77344
231830; 14; 0.25960072875; 593001.469727
231830; 25; 0.0356115363538; 264060.433594
232830; 12; 0.615441693692; 730430.623047
232830; 24; 0.8312283454; 1218908.10352
232830; 14; 0.258503542049; 596030.345703
232830; 25; 0.0360002222005; 264753.743164
233830; 12; 0.614235180663; 733632.363281
233830; 24; 0.828620524146; 1224316.68457
233830; 14; 0.25742612686; 599059.703125
233830; 25; 0.0364023784641; 265447.209961
234830; 12; 0.61303745117; 736834.992188
234830; 24; 0.826031052973; 1229726.14844
234830; 14; 0.256329290569; 602090.154297
234830; 25; 0.0367900843266; 266141.450195
235830; 12; 0.611842172453; 740038.438477
235830; 24; 0.823429759126; 1235136.42285
235830; 14; 0.255254479358; 605121.636719
235830; 25; 0.0371834698599; 266836.414062
236830; 12; 0.610640704399; 743242.520508
236830; 24; 0.820818459149; 1240547.32715
236830; 14; 0.254149522167; 608153.958984
236830; 25; 0.0375746279024; 267531.913086
237830; 12; 0.609444651986; 746447.631836
237830; 24; 0.81821863167; 1245959.25098
237830; 14; 0.253058867529; 611187.522461
237830; 25; 0.0379712013528; 268228.327148
238830; 12; 0.608238817193; 749653.567383
238830; 24; 0.815613982733; 1251371.99121
238830; 14; 0.251977391541; 614222.119141
238830; 25; 0.0383575337473; 268925.453125
239830; 12; 0.607043679105; 752860.367188
239830; 24; 0.813012947096; 1256785.59375
239830; 14; 0.250881698215; 617257.795898
239830; 25; 0.0387480042409; 269623.337891
239830; 22; 0.527908094926; -7848.91796875
240830; 12; 0.605836611707; 756067.039062
240830; 24; 0.810413249303; 1262198.05859
240830; 14; 0.249788946239; 620292.553711
240830; 25; 0.0391371741425; 270319.981445
240830; 22; 0.507829274517; -15829.6132812
241830; 12; 0.604635570897; 759272.827148
241830; 24; 0.807814751286; 1267610.63867
241830; 14; 0.248686879175; 623327.630859
241830; 25; 0.0395417781547; 271016.657227
241830; 22; 0.480178061174; -23819.6845703
242830; 12; 0.603433269076; 762477.572266
242830; 24; 0.80522262468; 1273022.16406
242830; 14; 0.247597062029; 626361.884766
242830; 25; 0.0399311550427; 271712.175781
242830; 22; 0.433448212687; -31739.2050781
243830; 12; 0.6022374155; 765682.408203
243830; 24; 0.802617098438; 1278433.77051
243830; 14; 0.24649997591; 629396.435547
243830; 25; 0.0403208220378; 272407.672852
243830; 22; 0.389715772821; -39649.1992188
244830; 12; 0.601028129691; 768887.956055
244830; 24; 0.800013502361; 1283846.08496
244830; 14; 0.245402502827; 632431.911133
244830; 25; 0.0407089302316; 273103.779297
245830; 12; 0.599830975989; 772092.115234
245830; 24; 0.79741063132; 1289256.99805
245830; 14; 0.244310050271; 635466.199219
245830; 25; 0.0411011301912; 273798.396484
246830; 12; 0.59863598668; 775297.032227
246830; 24; 0.794810785213; 1294668.66895
246830; 14; 0.24324741005; 638501.463867
246830; 25; 0.0415202029981; 274493.663086
247830; 12; 0.597423786065; 778502.067383
247830; 24; 0.792215737281; 1300080.4502
247830; 14; 0.242136379704; 641537.050781
247830; 25; 0.0419000254478; 275188.9375
248830; 12; 0.596229364164; 781707.337891
248830; 24; 0.789612757973; 1305492.46289
248830; 14; 0.241041227477; 644573.098633
248830; 25; 0.0422814514022; 275884.355469
249830; 12; 0.595033697085; 784913.299805
249830; 24; 0.787004790502; 1310905.14453
249830; 14; 0.239959711209; 647610.03125
249830; 25; 0.0426760495175; 276580.34375
250830; 12; 0.593836704968; 788121.320312
250830; 24; 0.784412471578; 1316319.89062
250830; 14; 0.238860702375; 650649.236328
250830; 25; 0.0430872517172; 277278.296875
251830; 12; 0.592637463007; 791328.407227
251830; 24; 0.781805901788; 1321733.69238
251830; 14; 0.237777044298; 653687.709961
251830; 25; 0.0434632571414; 277975.202148
251830; 6; 0.577499100473; 3282.34472656
252830; 12; 0.591428820509; 794536.501953
252830; 24; 0.779200869147; 1327148.49219
252830; 14; 0.236670556944; 656727.415039
252830; 25; 0.0438526652288; 278673.003906
252830; 6; 0.577205396956; 6180.83105469
253830; 12; 0.590222200612; 797747.18457
253830; 24; 0.776599159464; 1332565.86719
253830; 14; 0.23557400424; 659769.918945
253830; 25; 0.0442422388587; 279373.302734
253830; 6; 0.576328256167; 9087.92382812
254830; 12; 0.58902532747; 800957.577148
254830; 24; 0.773988736561; 1337982.9541
254830; 14; 0.234474332072; 662812.331055
254830; 25; 0.0446334243752; 280073.208008
254830; 6; 0.574952808907; 11989.3613281
255830; 12; 0.587818376487; 804168.990234
255830; 24; 0.771397434408; 1343401.0498
255830; 14; 0.233380727936; 665855.987305
255830; 25; 0.0450283493847; 280774.014648
255830; 6; 0.571160661755; 14898.7431641
256830; 12; 0.586614771048; 807380.439453
256830; 24; 0.768789625727; 1348819.16895
256830; 14; 0.232285512611; 668899.876953
256830; 25; 0.0454149697907; 281474.759766
257830; 12; 0.585407117149; 810591.518555
257830; 24; 0.766175142722; 1354236.92188
257830; 14; 0.231180315372; 671943.623047
257830; 25; 0.0458114112262; 282175.029297
258830; 12; 0.584206840722; 813802.030273
258830; 24; 0.76357868081; 1359654.09863
258830; 14; 0.230095872888; 674987.001953
258830; 25; 0.0461952509359; 282874.626953
259830; 12; 0.583000532351; 817012.949219
259830; 24; 0.760969089111; 1365071.65723
259830; 14; 0.228981813183; 678030.991211
259830; 25; 0.0465935689863; 283574.529297
260830; 12; 0.58180293371; 820227.079102
260830; 24; 0.758363817818; 1370492.43945
260830; 14; 0.227898183744; 681078.415039
260830; 25; 0.0469763099682; 284277.53125
261830; 12; 0.580591726117; 823441.999023
261830; 24; 0.755766343791; 1375913.99512
261830; 14; 0.226790246321; 684126.827148
261830; 25; 0.0473661301658; 284981.229492
262830; 12; 0.57938280236; 826656.548828
262830; 24; 0.753148279386; 1381335.16699
262830; 14; 0.22569446126; 687175.085938
262830; 25; 0.0477424252313; 285684.447266
263830; 12; 0.578177562682; 829870.764648
263830; 24; 0.750540051609; 1386756.00293
263830; 14; 0.224586707074; 690223.217773
263830; 25; 0.0481470923405; 286387.212891
264830; 12; 0.576979089528; 833084.960938
264830; 24; 0.747933880426; 1392176.81543
264830; 14; 0.223477688851; 693271.546875
264830; 25; 0.0485189971514; 287089.886719
265830; 12; 0.575769334799; 836299.635742
265830; 24; 0.745324385585; 1397598.0918
265830; 14; 0.222398281563; 696320.55957
265830; 25; 0.0489314475562; 287792.900391
266830; 12; 0.574556815904; 839514.801758
266830; 24; 0.742710546823; 1403019.84766
266830; 14; 0.22129158536; 699370.268555
266830; 25; 0.0492870800663; 288496.3125
267830; 12; 0.573360988172; 842730.703125
267830; 24; 0.740115045337; 1408442.3418
267830; 14; 0.220180561533; 702420.926758
267830; 25; 0.0496900288854; 289200.369141
268830; 12; 0.57214673399; 845946.724609
268830; 24; 0.737503346289; 1413864.94336
268830; 14; 0.219083145261; 705471.923828
268830; 25; 0.0500688673928; 289904.431641
269830; 12; 0.570946065243; 849163.916992
269830; 24; 0.734905918129; 1419288.70117
269830; 14; 0.217987101991; 708524.293945
269830; 25; 0.0504724036437; 290609.557617
270830; 12; 0.569738557097; 852383.107422
270830; 24; 0.732280415017; 1424714.45508
270830; 14; 0.216884450056; 711578.864258
270830; 25; 0.0508524975739; 291316.576172
271830; 12; 0.568514814833; 855600.887695
271830; 24; 0.729670403525; 1430138.7832
271830; 14; 0.215773350559; 714632.244141
271830; 25; 0.0512255951762; 292022.083984
272830; 12; 0.567315214546; 858818.99707
272830; 24; 0.727074128576; 1435563.43555
272830; 14; 0.214667203836; 717686.15918
272830; 25; 0.0516258396674; 292727.810547
273830; 12; 0.566102775512; 862038.988281
273830; 24; 0.724455816904; 1440989.96094
273830; 14; 0.213560150936; 720742.173828
273830; 25; 0.0519959088415; 293435.316406
274830; 12; 0.564895141637; 865258.667969
274830; 24; 0.721850473667; 1446416.16992
274830; 14; 0.212461354211; 723798.080078
274830; 25; 0.0523856082; 294142.414062
275830; 12; 0.563680048101; 868479.396484
275830; 24; 0.71924212575; 1451843.40625
275830; 14; 0.2113433755; 726855.248047
275830; 25; 0.0527794898953; 294850.448242
276830; 12; 0.562470192788; 871702.305664
276830; 24; 0.716636538971; 1457272.82812
276830; 14; 0.2102553281; 729914.801758
276830; 25; 0.0531532897148; 295560.556641
277830; 12; 0.56126637035; 874925.362305
277830; 24; 0.714025324443; 1462702.38867
277830; 14; 0.20913913846; 732974.710938
277830; 25; 0.0535505537409; 296270.720703
277830; 18; 0.20554131642; -6522.82128906
278830; 12; 0.560047078645; 878148.768555
278830; 24; 0.711402871879; 1468132.2832
278830; 14; 0.208019115264; 736035.191406
278830; 25; 0.0539293128531; 296981.115234
278830; 18; 0.187132985797; -13392.9443359
279830; 12; 0.558838455239; 881373.572266
279830; 24; 0.708794835256; 1473563.56152
279830; 14; 0.206915052142; 739097.27832
279830; 25; 0.0543057413306; 297692.816406
279830; 18; 0.156584957149; -20202.7236328
280830; 12; 0.557626869529; 884598.410156
280830; 24; 0.706187073607; 1478994.87793
280830; 14; 0.205800785683; 742159.599609
280830; 25; 0.0546994779725; 298404.442383
280830; 18; 0.155272987671; -26970.7021484
281830; 12; 0.556416904088; 887824.080078
281830; 24; 0.703559697606; 1484427.01074
281830; 14; 0.204697052948; 745222.969727
281830; 25; 0.0550764598884; 299116.805664
281830; 18; 0.193420185009; -33696.7353516
282830; 12; 0.555196638219; 891049.979492
282830; 24; 0.700954147382; 1489859.36133
282830; 14; 0.203582564136; 748286.777344
282830; 25; 0.0554601827171; 299829.282227
283830; 12; 0.55398604623; 894275.551758
283830; 24; 0.698331031017; 1495291.38184
283830; 14; 0.202474990161; 751350.46582
283830; 25; 0.0558491351549; 300541.327148
284830; 12; 0.55276282155; 897501.072266
284830; 24; 0.695723274956; 1500723.3418
284830; 14; 0.201362084597; 754414.30957
284830; 25; 0.0562168667093; 301253.21875
285830; 12; 0.5515608571; 900726.132812
285830; 24; 0.693110652966; 1506154.8252
285830; 14; 0.20024598483; 757477.90918
285830; 25; 0.056607728824; 301964.555664
286830; 12; 0.550344104413; 903951.348633
286830; 24; 0.690490086097; 1511586.45605
286830; 14; 0.199138645083; 760541.871094
286830; 25; 0.0569908951875; 302675.939453
287830; 12; 0.54912828072; 907178.175781
287830; 24; 0.687883573119; 1517019.69531
287830; 14; 0.198033476947; 763607.658203
287830; 25; 0.0573657413479; 303388.818359
288830; 12; 0.547908164794; 910406.311523
288830; 24; 0.685259448597; 1522454.22656
288830; 14; 0.196916556684; 766674.963867
288830; 25; 0.0577432468999; 304102.920898
289830; 12; 0.546706692083; 913634.873047
289830; 24; 0.6826520795; 1527889.1748
289830; 14; 0.19579155161; 769742.896484
289830; 25; 0.058126925258; 304817.344727
290830; 12; 0.545481709996; 916863.719727
290830; 24; 0.680014836835; 1533324.39551
290830; 14; 0.194676738232; 772811.331055
290830; 25; 0.0585010382347; 305531.945312
291830; 12; 0.544263702352; 920092.905273
291830; 24; 0.677415721351; 1538759.95801
291830; 14; 0.193583435379; 775880.319336
291830; 25; 0.0588784953579; 306246.77832
292830; 12; 0.543049043044; 923323.319336
292830; 24; 0.674798371736; 1544196.72949
292830; 14; 0.192459532293; 778950.727539
292830; 25; 0.0592532181181; 306962.726562
293830; 12; 0.54183446872; 926553.146484
293830; 24; 0.672180432361; 1549632.90527
293830; 14; 0.191342044622; 782020.776367
293830; 25; 0.0596398832276; 307677.998047
294830; 12; 0.5406163726; 929783.370117
294830; 24; 0.669569329126; 1555069.47168
294830; 14; 0.190226592822; 785091.425781
294830; 25; 0.0600269250572; 308393.572266
295830; 12; 0.539397212677; 933013.634766
295830; 24; 0.666949348524; 1560506.06543
295830; 14; 0.189102253411; 788162.337891
295830; 25; 0.0603825338185; 309109.068359
296830; 12; 0.538181769429; 936244.841797
296830; 24; 0.664318405325; 1565943.58984
296830; 14; 0.187990329461; 791234.380859
296830; 25; 0.0607918563765; 309825.410156
297830; 12; 0.536952510709; 939477.964844
297830; 24; 0.661699413089; 1571383.03027
297830; 14; 0.186878929613; 794308.561523
297830; 25; 0.0611513212789; 310543.555664
298830; 12; 0.535740387393; 942711.362305
298830; 24; 0.659083524253; 1576822.73047
298830; 14; 0.185755204177; 797383.225586
298830; 25; 0.0615178155713; 311261.884766
299830; 12; 0.534530024277; 945946.101562
299830; 24; 0.65647033765; 1582263.75391
299830; 14; 0.18463062006; 800459.435547
299830; 25; 0.061910958495; 311981.453125
300830; 12; 0.533299216069; 949180.602539
300830; 24; 0.653841974447; 1587704.54004
300830; 14; 0.183521368774; 803535.625
300830; 25; 0.0622947763186; 312700.681641
301830; 12; 0.532089036191; 952415.873047
301830; 24; 0.651224172441; 1593146.07715
301830; 14; 0.18239868735; 806612.780273
301830; 25; 0.0626820817124; 313420.563477
302830; 12; 0.530857305741; 955652.057617
302830; 24; 0.648617597064; 1598588.52246
302830; 14; 0.181274267146; 809691.078125
302830; 25; 0.063049253542; 314142.250977
303830; 12; 0.529648103053; 958888.169922
303830; 24; 0.645976928761; 1604030.88672
303830; 14; 0.180168016348; 812769.501953
303830; 25; 0.0634216922335; 314862.789062
304830; 12; 0.528432251653; 962125.244141
304830; 24; 0.643368776655; 1609474.2002
304830; 14; 0.179031987442; 815849.103516
304830; 25; 0.0637941185851; 315584.162109
305830; 12; 0.52721308358; 965362.865234
305830; 24; 0.640744198812; 1614918.04297
305830; 14; 0.177921536611; 818929.457031
305830; 25; 0.0641824177001; 316305.990234
306830; 12; 0.525983032072; 968601.167969
306830; 24; 0.638124774443; 1620362.56836
306830; 14; 0.176782025024; 822010.704102
306830; 25; 0.0645452665631; 317028.397461
307830; 12; 0.524757931009; 971839.476562
307830; 24; 0.635497205658; 1625807.0752
307830; 14; 0.175658925436; 825092.162109
307830; 25; 0.0649284268729; 317750.712891
308830; 12; 0.523544824449; 975078.429688
308830; 24; 0.632876697229; 1631252.22754
308830; 14; 0.174552690936; 828174.484375
308830; 25; 0.0652909169439; 318473.55957
309830; 12; 0.522317295428; 978317.431641
309830; 24; 0.63025257946; 1636697.42871
309830; 14; 0.173431454459; 831257.054688
309830; 25; 0.0656789101195; 319196.371094
310830; 12; 0.521093266318; 981556.379883
310830; 24; 0.627631121781; 1642142.54785
310830; 14; 0.172313589836; 834339.780273
310830; 25; 0.0660490000155; 319918.99707
311830; 12; 0.519868392963; 984796.098633
311830; 24; 0.625007922063; 1647588.43066
311830; 14; 0.171188431792; 837423.500977
311830; 25; 0.0664172144607; 320642.31543
312830; 12; 0.518651444931; 988036.904297
312830; 24; 0.622388874879; 1653035.39062
312830; 14; 0.170055736322; 840508.507812
312830; 25; 0.0668009910733; 321366.610352
313830; 12; 0.517423272831; 991278.136719
313830; 24; 0.619756128639; 1658482.77148
313830; 14; 0.168940550648; 843594.154297
313830; 25; 0.0671780728735; 322091.240234
314830; 12; 0.516196076758; 994519.493164
314830; 24; 0.617146475939; 1663931.26172
314830; 14; 0.167796669761; 846680.129883
314830; 25; 0.0675542533863; 322815.868164
315830; 12; 0.514982420485; 997761.070312
315830; 24; 0.614515750436; 1669378.96094
315830; 14; 0.166674226988; 849766.537109
315830; 25; 0.0679234925192; 323540.642578
316830; 12; 0.513749925187; 1001003.89648
316830; 24; 0.611895704875; 1674827.89551
316830; 14; 0.165547183249; 852854.404297
316830; 25; 0.0682957780082; 324267.543945
317830; 12; 0.512525792234; 1004246.33789
317830; 24; 0.609261699952; 1680276.4375
317830; 14; 0.16443197499; 855942.095703
317830; 25; 0.0686525527854; 324992.961914
318830; 12; 0.511305302614; 1007488.69629
318830; 24; 0.606639052276; 1685724.88574
318830; 14; 0.163309880067; 859029.914062
318830; 25; 0.0690317531116; 325718.199219
319830; 12; 0.51007898082; 1010730.16895
319830; 24; 0.604014929384; 1691172.43945
319830; 14; 0.162175070029; 862117.050781
319830; 25; 0.069420410553; 326442.448242
319830; 2; 0.204453075072; 1286.76074219
320830; 12; 0.508862866322; 1013971.82227
320830; 24; 0.601388147334; 1696620.14844
320830; 14; 0.161063919542; 865204.59082
320830; 25; 0.0697802130599; 327166.765625
320830; 2; 0.204799896572; 2181.61328125
321830; 12; 0.507626189152; 1017215.83691
321830; 24; 0.598771175137; 1702070.22168
321830; 14; 0.159913443727; 868294.6875
321830; 25; 0.0701511264779; 327893.352539
321830; 2; 0.2052375481; 3078.82617188
322830; 12; 0.506401341874; 1020460.16309
322830; 24; 0.596130824182; 1707520.59668
322830; 14; 0.158797835; 871385.311523
322830; 25; 0.070528938435; 328620.145508
322830; 2; 0.205612716498; 3976.30371094
323830; 12; 0.505184208276; 1023703.78809
323830; 24; 0.593509739731; 1712970.25488
323830; 14; 0.157656556927; 874475.448242
323830; 25; 0.0709091934841; 329346.145508
323830; 2; 0.205927930074; 4872.80273438
324830; 12; 0.503948241705; 1026948.15039
324830; 24; 0.5908848322; 1718420.63867
324830; 14; 0.156536017079; 877566.515625
324830; 25; 0.0712740891613; 330072.77832
325830; 12; 0.50272701378; 1030192.38184
325830; 24; 0.588257587049; 1723870.87891
325830; 14; 0.155411601765; 880657.682617
325830; 25; 0.0716523313895; 330799.166016
326830; 12; 0.501498064026; 1033437.46582
326830; 24; 0.58562457026; 1729321.96582
326830; 14; 0.154276058543; 883749.907227
326830; 25; 0.0720193854067; 331526.308594
327830; 12; 0.500274264952; 1036682.78125
327830; 24; 0.583009771304; 1734773.2627
327830; 14; 0.153154496802; 886842.5625
327830; 25; 0.0723864499014; 332253.59375
328830; 12; 0.49903789605; 1039928.79688
328830; 24; 0.580383676803; 1740225.25977
328830; 14; 0.152019534959; 889936.145508
328830; 25; 0.0727662411518; 332981.478516
329830; 12; 0.497820115415; 1043177.0332
329830; 24; 0.577759412583; 1745679.45703
329830; 14; 0.150879871799; 893032.137695
329830; 25; 0.0731359014753; 333711.450195
330830; 12; 0.496585746994; 1046425.59375
330830; 24; 0.575134025887; 1751133.97559
330830; 14; 0.149760423461; 896128.683594
330830; 25; 0.0734905870631; 334441.668945
331830; 12; 0.495363253867; 1049673.56543
331830; 24; 0.572499302216; 1756587.88867
331830; 14; 0.148627990391; 899224.827148
331830; 25; 0.0738728477154; 335171.200195
332830; 12; 0.494128757389; 1052924.9873
332830; 24; 0.569866110571; 1762045.23535
332830; 14; 0.147486380767; 902324.645508
332830; 25; 0.0742416167632; 335904.075195
333830; 12; 0.492904733401; 1056176.3418
