tm; rg; carr
1630594.114175;0.194986; -1583418.007
1631617.114175;0.194784; -1584686.620
1632640.114175;0.194585; -1585955.519
1633663.114175;0.194380; -1587224.583
1634686.114175;0.194179; -1588493.916
1635709.114175;0.193978; -1589763.498
1636732.114175;0.193776; -1591033.397
1637755.114175;0.193574; -1592303.630
1638778.114175;0.193374; -1593574.189
1639801.114175;0.193172; -1594845.027
1640824.114175;0.192972; -1596116.189
1641847.114175;0.192766; -1597387.547
1642870.114175;0.192565; -1598659.050
1643893.114175;0.192363; -1599930.991
1644916.114175;0.192160; -1601203.327
1645939.114175;0.191958; -1602475.921
1646962.114175;0.191757; -1603748.846
1647985.114175;0.191555; -1605022.039
1649008.114175;0.191352; -1606295.668
1650031.114175;0.191149; -1607569.537
1651054.114175;0.190947; -1608843.861
1652077.114175;0.190747; -1610118.599
1653100.114175;0.190542; -1611393.589
1654123.114175;0.190342; -1612668.826
1655146.114175;0.190139; -1613944.307
1656169.114175;0.189938; -1615220.104
1657192.114175;0.189736; -1616496.298
1658215.114175;0.189532; -1617772.856
1659238.114175;0.189332; -1619049.548
1660261.114175;0.189128; -1620326.441
1661284.114175;0.188928; -1621603.511
1662307.114175;0.188723; -1622880.807
1663330.114175;0.188522; -1624158.455
1664353.114175;0.188320; -1625436.469
1665376.114175;0.188114; -1626714.764
1666399.114175;0.187913; -1627993.357
1667422.114175;0.187710; -1629272.291
1668445.114175;0.187506; -1630551.344
1669468.114175;0.187304; -1631830.858
1670491.114175;0.187099; -1633110.642
1671514.114175;0.186897; -1634390.788
1672537.114175;0.186694; -1635671.329
1673560.114175;0.186490; -1636952.025
1674583.114175;0.186286; -1638233.015
1675606.114175;0.186084; -1639514.282
1676629.114175;0.185879; -1640795.859
1677652.114175;0.185676; -1642077.585
1678675.114175;0.185472; -1643359.745
1679698.114175;0.185268; -1644642.088
1680721.114175;0.185064; -1645924.760
1681744.114175;0.184860; -1647207.656
1682767.114175;0.184656; -1648490.882
1683790.114175;0.184452; -1649774.426
1684813.114175;0.184248; -1651058.215
1685836.114175;0.184044; -1652342.122
1686859.114175;0.183840; -1653626.400
1687882.114175;0.183639; -1654911.054
1688905.114175;0.183434; -1656196.128
1689928.114175;0.183230; -1657481.544
1690951.114175;0.183026; -1658767.224
1691974.114175;0.182821; -1660053.283
1692997.114175;0.182619; -1661339.641
1694020.114175;0.182413; -1662626.144
1695043.114175;0.182210; -1663912.984
1696066.114175;0.182006; -1665200.144
1697089.114175;0.181803; -1666487.501
1698112.114175;0.181599; -1667774.965
1699135.114175;0.181394; -1669063.070
1700158.114175;0.181189; -1670351.083
1701181.114175;0.180985; -1671639.542
