tow; prn16; p-rng1; phase1; dopp1(carr); dopp1(range); bias1(Hz); p-rng2; phase2; dopp2(carr); dopp2(range); bias2(Hz); dopp1(eph); dopp2(eph); ebias1(ph); ebias1(rg); resp; resc 
150362.679; 4; 91612.7373047; -110490.931640625; 1233.7138671875; 1233.19; 0.525368; 0; 0; -0; -0; 0; 1313.15; 980.599; -79.4355; -79.9609; 1.75032; -0.0347559
150363.679; 4; 91380.4003906; -111724.7939453125; 1233.8623046875; 1220.94; 12.9236; 0; 0; -0; -0; 0; 1312.63; 980.214; -78.772; -91.6956; 3.66777; -0.516695
150364.679; 4; 91143.9091797; -112957.7578125; 1232.9638671875; 1242.77; -9.80583; 0; 0; -0; -0; 0; 1312.12; 979.829; -79.1553; -69.3495; 2.35377; 0.0291304
150365.679; 4; 90907.0878906; -114190.3701171875; 1232.6123046875; 1244.5; -11.892; 0; 0; -0; -0; 0; 1311.6; 979.445; -78.9917; -67.0998; 0.337409; 0.268366
150366.679; 4; 90673.7001953; -115422.6455078125; 1232.275390625; 1226.46; 5.81477; 0; 0; -0; -0; 0; 1311.09; 979.06; -78.8135; -84.6283; 1.16353; 0.00239392
150367.679; 4; 90438.8886719; -116654.353515625; 1231.7080078125; 1233.94; -2.23488; 0; 0; -0; -0; 0; 1310.57; 978.675; -78.8657; -76.6308; 0.790451; 0.0540948
150368.679; 4; 90206.0859375; -117885.24609375; 1230.892578125; 1223.39; 7.50595; 0; 0; -0; -0; 0; 1310.06; 978.29; -79.1659; -86.6719; 1.99774; -0.116969
150369.679; 4; 89971.1533203; -119115.7568359375; 1230.5107421875; 1234.58; -4.06849; 0; 0; -0; -0; 0; 1309.54; 977.906; -79.0326; -74.9641; 1.44451; 0.106896
150370.679; 4; 89737.8115234; -120346.11328125; 1230.3564453125; 1226.22; 4.13703; 0; 0; -0; -0; 0; 1309.03; 977.521; -78.6716; -82.8087; 2.00642; -0.105914
150371.679; 4; 89501.9140625; -121575.8876953125; 1229.7744140625; 1239.65; -9.87511; 0; 0; -0; -0; 0; 1308.51; 977.136; -78.7385; -68.8633; 0.487942; 0.206509
150372.679; 4; 89268.7158203; -122804.8671875; 1228.9794921875; 1225.47; 3.51446; 0; 0; -0; -0; 0; 1308; 976.751; -79.0181; -82.5326; 1.11558; 0.135603
150373.679; 4; 89036.5527344; -124033.6455078125; 1228.7783203125; 1220.03; 8.75307; 0; 0; -0; -0; 0; 1307.48; 976.367; -78.704; -87.4571; 2.48368; -0.167306
150374.679; 4; 88802.7119141; -125261.4267578125; 1227.78125; 1228.84; -1.06055; 0; 0; -0; -0; 0; 1306.97; 975.982; -79.1858; -78.1253; 2.87181; 0.418216
150375.679; 4; 88569.8369141; -126488.8173828125; 1227.390625; 1223.77; 3.62424; 0; 0; -0; -0; 0; 1306.45; 975.597; -79.0611; -82.6854; 2.92337; -0.219427
150376.679; 4; 88332.3837891; -127715.9033203125; 1227.0859375; 1247.82; -20.7387; 0; 0; -0; -0; 0; 1305.94; 975.212; -78.8505; -58.1118; -0.0890451; 0.655222
150377.679; 4; 88103.3955078; -128942.3720703125; 1226.46875; 1203.34; 23.1272; 0; 0; -0; -0; 0; 1305.42; 974.827; -78.9523; -102.08; 3.33242; -0.298172
150378.679; 4; 87865.5859375; -130168.3662109375; 1225.994140625; 1249.7; -23.7036; 0; 0; -0; -0; 0; 1304.91; 974.443; -78.9116; -55.208; -0.318126; 0.508447
150379.679; 4; 87634.1113281; -131393.337890625; 1224.9716796875; 1216.41; 8.5644; 0; 0; -0; -0; 0; 1304.39; 974.058; -79.4187; -87.9831; 0.988998; 0.160927
150380.679; 4; 87402.3935547; -132618.07421875; 1224.736328125; 1217.69; 7.05121; 0; 0; -0; -0; 0; 1303.87; 973.673; -79.1386; -86.1898; 2.0723; -0.0841858
