tm; rg; carr
2003149.601025;0.477386; -3081127.936
2004172.601025;0.477100; -3082930.082
2005195.601025;0.476812; -3084732.078
2006218.601025;0.476528; -3086534.260
2007241.601025;0.476241; -3088337.405
2008264.601025;0.475955; -3090141.046
2009287.601025;0.475670; -3091943.122
2010310.601025;0.475384; -3093746.157
2011333.601025;0.475096; -3095549.812
2012356.601025;0.474810; -3097354.126
2013379.601025;0.474523; -3099158.134
2014402.601025;0.474237; -3100962.832
2015425.601025;0.473950; -3102767.060
2016448.601025;0.473666; -3104571.580
2017471.601025;0.473378; -3106376.146
2018494.601025;0.473091; -3108181.492
2019517.601025;0.472804; -3109986.476
2020540.601025;0.472519; -3111791.156
2021563.601025;0.472233; -3113595.474
2022586.601025;0.471947; -3115400.521
2023609.601025;0.471659; -3117206.185
2024632.601025;0.471374; -3119012.778
2025655.601025;0.471086; -3120819.104
2026678.601025;0.470800; -3122625.765
2027701.601025;0.470513; -3124432.776
2028724.601025;0.470226; -3126240.093
2029747.601025;0.469939; -3128046.833
2030770.601025;0.469653; -3129853.755
2031793.601025;0.469366; -3131660.846
2032816.601025;0.469079; -3133468.066
2033839.601025;0.468793; -3135275.726
2034862.601025;0.468505; -3137083.105
2035885.601025;0.468218; -3138890.636
2036908.601025;0.467933; -3140698.966
2037931.601025;0.467644; -3142507.839
2038954.601025;0.467357; -3144317.333
2039977.601025;0.467070; -3146127.229
2041000.601025;0.466783; -3147936.715
2042023.601025;0.466496; -3149745.905
2043046.601025;0.466209; -3151556.023
2044069.601025;0.465921; -3153366.214
2045092.601025;0.465634; -3155176.083
2046115.601025;0.465348; -3156986.159
2047138.601025;0.465060; -3158796.740
2048161.601025;0.464771; -3160607.065
2049184.601025;0.464485; -3162416.866
2050207.601025;0.464197; -3164228.347
2051230.601025;0.463910; -3166040.034
2052253.601025;0.463621; -3167851.598
2053276.601025;0.463334; -3169663.438
2054299.601025;0.463046; -3171475.491
2055322.601025;0.462759; -3173287.415
2056345.601025;0.462471; -3175099.648
2057368.601025;0.462184; -3176912.814
2058391.601025;0.461895; -3178725.995
2059414.601025;0.461609; -3180538.465
2060437.601025;0.461322; -3182351.795
2061460.601025;0.461033; -3184165.734
2062483.601025;0.460745; -3185979.533
2063506.601025;0.460459; -3187792.744
2064529.601025;0.460169; -3189606.949
2065552.601025;0.459882; -3191421.021
2066575.601025;0.459594; -3193235.855
2067598.601025;0.459307; -3195050.319
2068621.601025;0.459018; -3196865.407
2069644.601025;0.458731; -3198680.374
2070667.601025;0.458441; -3200495.537
2071690.601025;0.458154; -3202311.026
2072713.601025;0.457866; -3204126.547
2073736.601025;0.457577; -3205942.115
2074759.601025;0.457289; -3207758.391
2075782.601025;0.457002; -3209574.190
2076805.601025;0.456713; -3211390.911
2077828.601025;0.456425; -3213207.150
2078851.601025;0.456137; -3215023.863
2079874.601025;0.455848; -3216840.634
2080897.601025;0.455561; -3218658.635
2081920.601025;0.455271; -3220475.924
2082943.601025;0.454984; -3222293.649
2083966.601025;0.454696; -3224110.840
2084989.601025;0.454408; -3225928.571
2086012.601025;0.454118; -3227746.113
2087035.601025;0.453830; -3229564.199
2088058.601025;0.453542; -3231382.629
2089081.601025;0.453253; -3233200.939
2090104.601025;0.452965; -3235019.854
2091127.601025;0.452676; -3236838.225
2092150.601025;0.452386; -3238657.710
2093173.601025;0.452098; -3240476.753
2094196.601025;0.451809; -3242296.246
2095219.601025;0.451520; -3244116.622
2096242.601025;0.451230; -3245936.562
2097265.601025;0.450943; -3247756.148
2098288.601025;0.450653; -3249576.695
2099311.601025;0.450364; -3251397.712
2100334.601025;0.450075; -3253218.855
2101357.601025;0.449787; -3255039.359
2102380.601025;0.449498; -3256860.909
2103403.601025;0.449208; -3258682.411
2104426.601025;0.448920; -3260503.295
2105449.601025;0.448631; -3262324.765
2106472.601025;0.448341; -3264146.773
2107495.601025;0.448053; -3265968.769
2108518.601025;0.447763; -3267790.826
2109541.601025;0.447473; -3269612.940
2110564.601025;0.447184; -3271435.370
2111587.601025;0.446894; -3273257.804
2112610.601025;0.446605; -3275081.707
2113633.601025;0.446316; -3276904.957
2114656.601025;0.446027; -3278728.229
2115679.601025;0.445737; -3280552.060
2116702.601025;0.445449; -3282376.088
2117725.601025;0.445158; -3284200.462
2118748.601025;0.444870; -3286024.658
2119771.601025;0.444580; -3287849.930
2120794.601025;0.444292; -3289673.833
2121817.601025;0.444002; -3291499.181
2122840.601025;0.443713; -3293324.666
2123863.601025;0.443423; -3295150.470
2124886.601025;0.443133; -3296975.713
2125909.601025;0.442843; -3298801.002
2126932.601025;0.442555; -3300626.213
2127955.601025;0.442265; -3302453.022
2128978.601025;0.441973; -3304279.204
2130001.601025;0.441684; -3306105.150
2131024.601025;0.441394; -3307931.618
2132047.601025;0.441104; -3309758.383
2133070.601025;0.440814; -3311585.836
2134093.601025;0.440524; -3313413.748
2135116.601025;0.440236; -3315241.254
2136139.601025;0.439944; -3317069.674
2137162.601025;0.439656; -3318898.081
2138185.601025;0.439365; -3320726.710
2139208.601025;0.439074; -3322555.595
2140231.601025;0.438785; -3324384.366
2141254.601025;0.438495; -3326213.198
2142277.601025;0.438204; -3328043.232
2143300.601025;0.437912; -3329872.257
2144323.601025;0.437623; -3331702.228
2145346.601025;0.437331; -3333531.962
2146369.601025;0.437041; -3335361.636
2147392.601025;0.436751; -3337191.261
2148415.601025;0.436460; -3339022.225
2149438.601025;0.436169; -3340852.655
2150461.601025;0.435879; -3342683.237
2151484.601025;0.435588; -3344515.041
2152507.601025;0.435297; -3346346.435
2153530.601025;0.435008; -3348177.775
2154553.601025;0.434717; -3350009.604
2155576.601025;0.434426; -3351841.069
2156599.601025;0.434136; -3353673.058
2157622.601025;0.433845; -3355505.225
2158645.601025;0.433553; -3357337.639
2159668.601025;0.433265; -3359170.175
2160691.601025;0.432973; -3361002.121
2161714.601025;0.432682; -3362834.757
2162737.601025;0.432391; -3364667.314
2163760.601025;0.432100; -3366500.442
2164783.601025;0.431810; -3368334.536
2165806.601025;0.431519; -3370168.314
2166829.601025;0.431227; -3372002.372
2167852.601025;0.430937; -3373836.700
2168875.601025;0.430645; -3375671.323
2169898.601025;0.430355; -3377506.178
2170921.601025;0.430063; -3379340.860
2171944.601025;0.429772; -3381175.494
2172967.601025;0.429480; -3383010.902
2173990.601025;0.429189; -3384846.271
2175013.601025;0.428899; -3386680.944
2176036.601025;0.428608; -3388516.973
2177059.601025;0.428315; -3390353.124
2178082.601025;0.428025; -3392189.638
2179105.601025;0.427735; -3394026.378
2180128.601025;0.427442; -3395863.183
2181151.601025;0.427150; -3397700.070
2182174.601025;0.426859; -3399536.216
2183197.601025;0.426567; -3401373.481
2184220.601025;0.426276; -3403210.112
2185243.601025;0.425983; -3405046.966
2186266.601025;0.425693; -3406885.241
2187289.601025;0.425401; -3408722.824
2188312.601025;0.425110; -3410560.612
2189335.601025;0.424817; -3412398.504
2190358.601025;0.424526; -3414236.375
2191381.601025;0.424234; -3416075.200
2192404.601025;0.423942; -3417914.404
2193427.601025;0.423650; -3419753.463
2194450.601025;0.423358; -3421593.005
2195473.601025;0.423066; -3423432.844
2196496.601025;0.422774; -3425272.742
2197519.601025;0.422482; -3427112.796
2198542.601025;0.422190; -3428953.078
2199565.601025;0.421897; -3430793.778
2200588.601025;0.421606; -3432634.008
2201611.601025;0.421313; -3434474.971
2202634.601025;0.421021; -3436316.610
2203657.601025;0.420729; -3438157.382
2204680.601025;0.420437; -3439998.625
2205703.601025;0.420145; -3441840.923
2206726.601025;0.419852; -3443683.154
2207749.601025;0.419560; -3445524.865
2208772.601025;0.419268; -3447366.798
2209795.601025;0.418974; -3449209.532
2210818.601025;0.418683; -3451052.358
2211841.601025;0.418390; -3452895.311
2212864.601025;0.418097; -3454738.221
2213887.601025;0.417805; -3456582.550
2214910.601025;0.417512; -3458425.683
2215933.601025;0.417221; -3460269.355
2216956.601025;0.416927; -3462112.885
2217979.601025;0.416635; -3463957.311
2219002.601025;0.416342; -3465801.589
2220025.601025;0.416048; -3467646.695
2221048.601025;0.415755; -3469491.286
2222071.601025;0.415464; -3471336.115
2223094.601025;0.415170; -3473181.477
2224117.601025;0.414878; -3475027.052
2225140.601025;0.414585; -3476872.861
2226163.601025;0.414293; -3478718.502
2227186.601025;0.414000; -3480564.279
2228209.601025;0.413707; -3482410.654
2229232.601025;0.413415; -3484257.483
2230255.601025;0.413122; -3486103.695
2231278.601025;0.412828; -3487950.134
2232301.601025;0.412536; -3489796.016
2233324.601025;0.412242; -3491643.361
2234347.601025;0.411949; -3493490.768
2235370.601025;0.411655; -3495338.034
2236393.601025;0.411362; -3497185.766
2237416.601025;0.411068; -3499033.671
2238439.601025;0.410776; -3500880.983
2239462.601025;0.410482; -3502729.029
2240485.601025;0.410189; -3504577.366
2241508.601025;0.409896; -3506425.843
2242531.601025;0.409604; -3508274.894
2243554.601025;0.409310; -3510123.560
2244577.601025;0.409016; -3511972.956
2245600.601025;0.408723; -3513822.337
2246623.601025;0.408428; -3515671.726
2247646.601025;0.408137; -3517521.580
2248669.601025;0.407842; -3519371.638
2249692.601025;0.407548; -3521221.482
2250715.601025;0.407254; -3523072.440
2251738.601025;0.406961; -3524923.642
2252761.601025;0.406667; -3526774.450
2253784.601025;0.406373; -3528625.627
2254807.601025;0.406079; -3530477.411
2255830.601025;0.405787; -3532328.472
2256853.601025;0.405491; -3534179.982
2257876.601025;0.405199; -3536031.248
2258899.601025;0.404906; -3537883.406
2259922.601025;0.404610; -3539735.657
2260945.601025;0.404316; -3541588.097
2261968.601025;0.404023; -3543441.258
2262991.601025;0.403728; -3545293.924
2264014.601025;0.403434; -3547146.518
2265037.601025;0.403141; -3548999.114
2266060.601025;0.402847; -3550852.947
2267083.601025;0.402552; -3552706.889
2268106.601025;0.402258; -3554560.312
2269129.601025;0.401964; -3556413.747
2270152.601025;0.401670; -3558267.282
2271175.601025;0.401376; -3560121.944
2272198.601025;0.401081; -3561975.910
2273221.601025;0.400788; -3563831.000
2274244.601025;0.400493; -3565685.939
2275267.601025;0.400199; -3567540.861
2276290.601025;0.399905; -3569396.017
2277313.601025;0.399610; -3571251.443
2278336.601025;0.399315; -3573107.105
2279359.601025;0.399022; -3574962.749
2280382.601025;0.398726; -3576818.576
2281405.601025;0.398433; -3578674.619
2282428.601025;0.398138; -3580531.634
2283451.601025;0.397843; -3582388.057
2284474.601025;0.397548; -3584245.246
2285497.601025;0.397253; -3586102.340
2286520.601025;0.396959; -3587959.460
2287543.601025;0.396663; -3589816.744
2288566.601025;0.396368; -3591674.475
2289589.601025;0.396074; -3593531.875
2290612.601025;0.395778; -3595390.007
2291635.601025;0.395484; -3597248.280
2292658.601025;0.395189; -3599106.274
2293681.601025;0.394893; -3600964.196
2294704.601025;0.394599; -3602823.004
2295727.601025;0.394304; -3604682.256
2296750.601025;0.394009; -3606541.771
2297773.601025;0.393714; -3608401.337
2298796.601025;0.393417; -3610261.535
2299819.601025;0.393123; -3612122.017
2300842.601025;0.392828; -3613982.060
2301865.601025;0.392532; -3615842.760
2302888.601025;0.392237; -3617703.427
2303911.601025;0.391942; -3619563.894
2304934.601025;0.391646; -3621424.508
2305957.601025;0.391351; -3623285.754
2306980.601025;0.391056; -3625147.244
2308003.601025;0.390760; -3627009.135
2309026.601025;0.390466; -3628871.034
2310049.601025;0.390169; -3630732.745
2311072.601025;0.389874; -3632594.659
2312095.601025;0.389578; -3634456.695
2313118.601025;0.389283; -3636318.656
2314141.601025;0.388987; -3638181.164
2315164.601025;0.388692; -3640043.912
2316187.601025;0.388397; -3641906.660
2317210.601025;0.388100; -3643770.041
2318233.601025;0.387805; -3645632.951
2319256.601025;0.387510; -3647495.895
2320279.601025;0.387215; -3649359.565
2321302.601025;0.386918; -3651223.385
2322325.601025;0.386623; -3653088.040
2323348.601025;0.386327; -3654952.250
2324371.601025;0.386030; -3656816.724
2325394.601025;0.385735; -3658681.297
2326417.601025;0.385440; -3660545.524
2327440.601025;0.385143; -3662410.471
2328463.601025;0.384849; -3664275.693
2329486.601025;0.384552; -3666140.808
2330509.601025;0.384255; -3668006.251
2331532.601025;0.383960; -3669872.085
2332555.601025;0.383664; -3671737.672
2333578.601025;0.383368; -3673603.697
2334601.601025;0.383071; -3675470.677
2335624.601025;0.382775; -3677337.302
2336647.601025;0.382479; -3679204.054
2337670.601025;0.382182; -3681070.926
2338693.601025;0.381886; -3682937.922
2339716.601025;0.381590; -3684805.249
2340739.601025;0.381295; -3686672.889
2341762.601025;0.380999; -3688540.869
2342785.601025;0.380702; -3690408.880
2343808.601025;0.380407; -3692277.608
2344831.601025;0.380111; -3694145.521
2345854.601025;0.379813; -3696014.624
2346877.601025;0.379516; -3697883.222
2347900.601025;0.379220; -3699751.601
2348923.601025;0.378924; -3701620.622
2349946.601025;0.378626; -3703489.995
2350969.601025;0.378330; -3705359.351
2351992.601025;0.378034; -3707228.710
2353015.601025;0.377736; -3709098.979
2354038.601025;0.377439; -3710968.928
2355061.601025;0.377143; -3712838.789
2356084.601025;0.376846; -3714709.307
2357107.601025;0.376550; -3716580.476
2358130.601025;0.376254; -3718450.761
2359153.601025;0.375957; -3720321.871
2360176.601025;0.375659; -3722192.934
2361199.601025;0.375363; -3724064.696
2362222.601025;0.375065; -3725936.932
2363245.601025;0.374769; -3727808.739
2364268.601025;0.374471; -3729680.951
2365291.601025;0.374173; -3731552.815
2366314.601025;0.373876; -3733425.014
2367337.601025;0.373578; -3735297.012
2368360.601025;0.373281; -3737169.438
2369383.601025;0.372984; -3739041.671
2370406.601025;0.372686; -3740915.083
2371429.601025;0.372389; -3742788.503
2372452.601025;0.372093; -3744661.234
2373475.601025;0.371795; -3746534.760
2374498.601025;0.371499; -3748409.190
2375521.601025;0.371201; -3750284.349
2376544.601025;0.370903; -3752158.329
2377567.601025;0.370606; -3754033.368
2378590.601025;0.370307; -3755908.703
2379613.601025;0.370012; -3757782.811
2380636.601025;0.369713; -3759658.664
2381659.601025;0.369415; -3761533.588
2382682.601025;0.369118; -3763408.762
2383705.601025;0.368819; -3765284.327
2384728.601025;0.368522; -3767160.038
2385751.601025;0.368224; -3769035.656
2386774.601025;0.367926; -3770912.469
2387797.601025;0.367628; -3772789.097
2388820.601025;0.367331; -3774665.259
2389843.601025;0.367033; -3776542.012
2390866.601025;0.366734; -3778418.420
2391889.601025;0.366438; -3780295.313
2392912.601025;0.366139; -3782172.491
2393935.601025;0.365842; -3784050.035
2394958.601025;0.365544; -3785928.023
2395981.601025;0.365246; -3787806.404
2397004.601025;0.364948; -3789684.280
2398027.601025;0.364650; -3791562.505
2399050.601025;0.364351; -3793441.465
2400073.601025;0.364053; -3795320.731
2401096.601025;0.363754; -3797200.144
2402119.601025;0.363457; -3799079.367
2403142.601025;0.363158; -3800958.979
2404165.601025;0.362860; -3802839.426
2405188.601025;0.362561; -3804719.051
2406211.601025;0.362263; -3806598.792
2407234.601025;0.361965; -3808478.649
2408257.601025;0.361666; -3810359.671
2409280.601025;0.361367; -3812240.054
2410303.601025;0.361069; -3814120.495
2411326.601025;0.360771; -3816001.417
2412349.601025;0.360472; -3817882.499
2413372.601025;0.360174; -3819764.062
2414395.601025;0.359876; -3821645.031
2415418.601025;0.359577; -3823526.681
2416441.601025;0.359279; -3825409.307
2417464.601025;0.358980; -3827291.452
2418487.601025;0.358681; -3829173.714
2419510.601025;0.358381; -3831056.810
2420533.601025;0.358083; -3832939.143
2421556.601025;0.357784; -3834822.033
2422579.601025;0.357485; -3836705.952
2423602.601025;0.357186; -3838589.411
2424625.601025;0.356887; -3840472.919
2425648.601025;0.356588; -3842356.740
2426671.601025;0.356289; -3844240.878
2427694.601025;0.355990; -3846124.977
2428717.601025;0.355690; -3848008.421
2429740.601025;0.355391; -3849892.927
2430763.601025;0.355093; -3851777.818
2431786.601025;0.354793; -3853661.884
2432809.601025;0.354495; -3855546.910
2433832.601025;0.354196; -3857431.613
2434855.601025;0.353896; -3859316.654
2435878.601025;0.353598; -3861201.775
2436901.601025;0.353298; -3863087.871
2437924.601025;0.352999; -3864974.214
2438947.601025;0.352700; -3866860.387
2439970.601025;0.352401; -3868746.447
2440993.601025;0.352101; -3870632.765
2442016.601025;0.351802; -3872518.872
2443039.601025;0.351502; -3874405.716
2444062.601025;0.351204; -3876292.317
2445085.601025;0.350904; -3878179.995
2446108.601025;0.350604; -3880067.519
2447131.601025;0.350304; -3881955.396
2448154.601025;0.350005; -3883843.143
2449177.601025;0.349705; -3885730.850
2450200.601025;0.349405; -3887619.146
2451223.601025;0.349106; -3889507.517
2452246.601025;0.348806; -3891396.254
2453269.601025;0.348507; -3893285.265
2454292.601025;0.348207; -3895174.834
2455315.601025;0.347907; -3897063.772
2456338.601025;0.347607; -3898952.722
2457361.601025;0.347307; -3900842.736
2458384.601025;0.347007; -3902732.908
2459407.601025;0.346708; -3904623.038
2460430.601025;0.346407; -3906513.527
2461453.601025;0.346107; -3908404.841
2462476.601025;0.345808; -3910294.630
2463499.601025;0.345507; -3912185.464
2464522.601025;0.345206; -3914076.547
2465545.601025;0.344907; -3915967.207
2466568.601025;0.344607; -3917857.728
2467591.601025;0.344307; -3919747.645
2468614.601025;0.344007; -3921639.104
2469637.601025;0.343706; -3923531.381
2470660.601025;0.343406; -3925422.979
2471683.601025;0.343106; -3927314.467
2472706.601025;0.342806; -3929207.082
2473729.601025;0.342505; -3931099.827
2474752.601025;0.342205; -3932992.320
2475775.601025;0.341905; -3934884.874
2476798.601025;0.341605; -3936777.376
2477821.601025;0.341304; -3938670.429
2478844.601025;0.341003; -3940563.982
2479867.601025;0.340703; -3942457.499
2480890.601025;0.340402; -3944351.063
2481913.601025;0.340101; -3946244.838
2482936.601025;0.339802; -3948138.403
2483959.601025;0.339500; -3950032.914
2484982.601025;0.339200; -3951927.701
2486005.601025;0.338899; -3953822.418
2487028.601025;0.338599; -3955717.050
2488051.601025;0.338298; -3957611.721
2489074.601025;0.337997; -3959507.023
2490097.601025;0.337697; -3961401.702
2491120.601025;0.337396; -3963297.029
2492143.601025;0.337095; -3965192.597
2493166.601025;0.336796; -3967087.959
2494189.601025;0.336494; -3968984.731
2495212.601025;0.336193; -3970881.266
2496235.601025;0.335893; -3972777.355
2497258.601025;0.335591; -3974673.784
2498281.601025;0.335289; -3976570.600
2499304.601025;0.334989; -3978467.457
2500327.601025;0.334688; -3980364.790
2501350.601025;0.334386; -3982262.977
2502373.601025;0.334086; -3984160.462
2503396.601025;0.333785; -3986058.631
2504419.601025;0.333481; -3987956.986
2505442.601025;0.333182; -3989855.354
2506465.601025;0.332880; -3991753.794
2507488.601025;0.332579; -3993652.484
2508511.601025;0.332277; -3995551.682
2509534.601025;0.331976; -3997450.733
2510557.601025;0.331674; -3999349.557
2511580.601025;0.331373; -4001248.585
2512603.601025;0.331071; -4003148.490
2513626.601025;0.330769; -4005048.916
2514649.601025;0.330468; -4006949.150
2515672.601025;0.330166; -4008849.285
2516695.601025;0.329866; -4010749.822
2517718.601025;0.329563; -4012650.250
2518741.601025;0.329262; -4014551.425
2519764.601025;0.328960; -4016451.595
2520787.601025;0.328658; -4018352.332
2521810.601025;0.328356; -4020253.121
2522833.601025;0.328055; -4022155.062
2523856.601025;0.327753; -4024056.946
2524879.601025;0.327452; -4025958.900
2525902.601025;0.327150; -4027860.548
2526925.601025;0.326847; -4029762.045
2527948.601025;0.326545; -4031664.312
2528971.601025;0.326244; -4033566.863
2529994.601025;0.325941; -4035469.905
2531017.601025;0.325640; -4037373.311
2532040.601025;0.325338; -4039276.694
2533063.601025;0.325036; -4041180.583
2534086.601025;0.324734; -4043083.937
2535109.601025;0.324432; -4044988.083
2536132.601025;0.324132; -4046891.546
2537155.601025;0.323829; -4048795.360
2538178.601025;0.323526; -4050699.507
2539201.601025;0.323225; -4052604.599
2540224.601025;0.322922; -4054508.893
2541247.601025;0.322620; -4056413.777
2542270.601025;0.322318; -4058318.721
2543293.601025;0.322016; -4060224.220
2544316.601025;0.321713; -4062130.099
2545339.601025;0.321410; -4064035.158
2546362.601025;0.321108; -4065940.636
2547385.601025;0.320806; -4067846.501
2548408.601025;0.320504; -4069752.412
2549431.601025;0.320201; -4071659.053
2550454.601025;0.319899; -4073565.978
2551477.601025;0.319596; -4075472.803
2552500.601025;0.319293; -4077379.663
2553523.601025;0.318992; -4079286.019
2554546.601025;0.318688; -4081192.834
2555569.601025;0.318386; -4083100.562
2556592.601025;0.318084; -4085008.019
2557615.601025;0.317781; -4086915.598
2558638.601025;0.317478; -4088822.925
2559661.601025;0.317176; -4090731.204
2560684.601025;0.316874; -4092639.294
2561707.601025;0.316570; -4094547.470
2562730.601025;0.316266; -4096456.041
2563753.601025;0.315964; -4098364.263
2564776.601025;0.315661; -4100273.685
2565799.601025;0.315358; -4102183.147
2566822.601025;0.315054; -4104092.973
2567845.601025;0.314751; -4106002.866
2568868.601025;0.314448; -4107912.180
2569891.601025;0.314144; -4109822.027
2570914.601025;0.313843; -4111732.134
2571937.601025;0.313538; -4113642.864
2572960.601025;0.313235; -4115552.987
2573983.601025;0.312931; -4117463.975
2575006.601025;0.312630; -4119373.558
2576029.601025;0.312325; -4121284.675
2577052.601025;0.312023; -4123194.634
2578075.601025;0.311719; -4125105.954
2579098.601025;0.311416; -4127017.084
2580121.601025;0.311111; -4128928.880
2581144.601025;0.310808; -4130841.355
2582167.601025;0.310504; -4132753.331
2583190.601025;0.310201; -4134665.660
2584213.601025;0.309897; -4136578.440
2585236.601025;0.309595; -4138490.651
2586259.601025;0.309290; -4140404.042
2587282.601025;0.308986; -4142316.959
2588305.601025;0.308683; -4144229.665
2589328.601025;0.308380; -4146142.728
2590351.601025;0.308076; -4148055.690
2591374.601025;0.307773; -4149968.777
2592397.601025;0.307469; -4151882.888
2593420.601025;0.307166; -4153796.630
2594443.601025;0.306861; -4155710.379
2595466.601025;0.306558; -4157625.109
2596489.601025;0.306253; -4159540.064
2597512.601025;0.305950; -4161454.026
2598535.601025;0.305647; -4163369.094
2599558.601025;0.305343; -4165284.147
2600581.601025;0.305039; -4167198.686
2601604.601025;0.304735; -4169114.732
2602627.601025;0.304431; -4171030.197
2603650.601025;0.304126; -4172946.323
2604673.601025;0.303822; -4174861.970
2605696.601025;0.303517; -4176778.832
2606719.601025;0.303214; -4178695.262
2607742.601025;0.302909; -4180611.445
2608765.601025;0.302605; -4182528.303
2609788.601025;0.302301; -4184444.565
2610811.601025;0.301997; -4186361.878
2611834.601025;0.301692; -4188279.354
2612857.601025;0.301389; -4190196.929
2613880.601025;0.301085; -4192115.264
2614903.601025;0.300779; -4194032.986
2615926.601025;0.300474; -4195951.130
2616949.601025;0.300170; -4197870.186
2617972.601025;0.299865; -4199788.952
2618995.601025;0.299561; -4201707.521
2620018.601025;0.299255; -4203626.562
2621041.601025;0.298952; -4205545.115
2622064.601025;0.298647; -4207463.637
2623087.601025;0.298342; -4209383.653
2624110.601025;0.298038; -4211303.397
2625133.601025;0.297733; -4213222.657
2626156.601025;0.297429; -4215142.646
2627179.601025;0.297124; -4217062.370
2628202.601025;0.296819; -4218982.014
2629225.601025;0.296516; -4220902.117
2630248.601025;0.296210; -4222822.398
2631271.601025;0.295906; -4224742.823
2632294.601025;0.295601; -4226664.444
2633317.601025;0.295296; -4228585.396
2634340.601025;0.294991; -4230507.609
2635363.601025;0.294686; -4232429.077
2636386.601025;0.294382; -4234351.141
2637409.601025;0.294077; -4236273.045
2638432.601025;0.293772; -4238195.277
2639455.601025;0.293467; -4240117.990
2640478.601025;0.293161; -4242040.963
2641501.601025;0.292857; -4243964.218
2642524.601025;0.292551; -4245887.361
2643547.601025;0.292246; -4247810.174
2644570.601025;0.291940; -4249733.038
2645593.601025;0.291635; -4251657.161
2646616.601025;0.291330; -4253581.314
2647639.601025;0.291024; -4255506.136
2648662.601025;0.290719; -4257430.705
2649685.601025;0.290415; -4259355.160
2650708.601025;0.290109; -4261280.296
2651731.601025;0.289803; -4263204.776
2652754.601025;0.289498; -4265129.711
2653777.601025;0.289193; -4267054.560
2654800.601025;0.288887; -4268979.477
2655823.601025;0.288581; -4270903.880
2656846.601025;0.288275; -4272829.512
2657869.601025;0.287969; -4274755.357
2658892.601025;0.287664; -4276680.885
2659915.601025;0.287359; -4278607.306
2660938.601025;0.287052; -4280533.766
2661961.601025;0.286747; -4282459.947
2662984.601025;0.286442; -4284386.932
2664007.601025;0.286136; -4286313.549
2665030.601025;0.285831; -4288240.495
2666053.601025;0.285525; -4290168.213
2667076.601025;0.285219; -4292095.751
2668099.601025;0.284914; -4294023.676
2669122.601025;0.284607; -4295952.298
2670145.601025;0.284300; -4297880.506
2671168.601025;0.283995; -4299807.902
2672191.601025;0.283689; -4301735.795
2673214.601025;0.283383; -4303664.356
2674237.601025;0.283077; -4305593.391
2675260.601025;0.282771; -4307522.252
2676283.601025;0.282465; -4309450.991
2677306.601025;0.282160; -4311379.720
2678329.601025;0.281854; -4313308.938
2679352.601025;0.281548; -4315238.503
2680375.601025;0.281240; -4317168.038
2681398.601025;0.280936; -4319098.118
2682421.601025;0.280631; -4321027.217
2683444.601025;0.280324; -4322957.515
2684467.601025;0.280017; -4324888.088
2685490.601025;0.279711; -4326818.676
2686513.601025;0.279407; -4328749.888
2687536.601025;0.279099; -4330680.487
2688559.601025;0.278794; -4332611.230
2689582.601025;0.278488; -4334542.859
2690605.601025;0.278180; -4336474.988
2691628.601025;0.277874; -4338406.715
2692651.601025;0.277568; -4340338.959
2693674.601025;0.277261; -4342270.950
2694697.601025;0.276953; -4344203.564
2695720.601025;0.276647; -4346135.574
2696743.601025;0.276343; -4348067.638
2697766.601025;0.276033; -4349999.507
2698789.601025;0.275728; -4351932.342
2699812.601025;0.275421; -4353865.682
2700835.601025;0.275115; -4355799.477
2701858.601025;0.274807; -4357733.408
2702881.601025;0.274501; -4359667.647
2703904.601025;0.274193; -4361601.637
2704927.601025;0.273886; -4363536.392
2705950.601025;0.273577; -4365471.474
2706973.601025;0.273270; -4367406.073
2707996.601025;0.272964; -4369341.324
2709019.601025;0.272654; -4371276.963
2710042.601025;0.272350; -4373212.171
2711065.601025;0.272041; -4375148.179
2712088.601025;0.271734; -4377083.187
2713111.601025;0.271429; -4379019.127
2714134.601025;0.271121; -4380955.068
2715157.601025;0.270814; -4382891.316
2716180.601025;0.270505; -4384827.433
2717203.601025;0.270199; -4386764.085
2718226.601025;0.269892; -4388700.771
2719249.601025;0.269583; -4390638.068
2720272.601025;0.269276; -4392575.525
2721295.601025;0.268969; -4394513.054
2722318.601025;0.268662; -4396450.771
2723341.601025;0.268354; -4398388.295
2724364.601025;0.268045; -4400326.665
2725387.601025;0.267738; -4402264.554
2726410.601025;0.267429; -4404202.507
2727433.601025;0.267123; -4406140.876
2728456.601025;0.266815; -4408078.884
2729479.601025;0.266508; -4410017.907
2730502.601025;0.266200; -4411956.232
2731525.601025;0.265893; -4413895.783
2732548.601025;0.265585; -4415835.216
2733571.601025;0.265278; -4417775.480
2734594.601025;0.264969; -4419715.476
2735617.601025;0.264662; -4421654.725
2736640.601025;0.264354; -4423594.629
2737663.601025;0.264045; -4425534.977
2738686.601025;0.263738; -4427475.511
2739709.601025;0.263429; -4429416.368
2740732.601025;0.263121; -4431357.896
2741755.601025;0.262813; -4433298.856
2742778.601025;0.262507; -4435240.322
2743801.601025;0.262199; -4437181.891
2744824.601025;0.261889; -4439123.795
2745847.601025;0.261581; -4441065.768
2746870.601025;0.261272; -4443007.914
2747893.601025;0.260965; -4444949.492
2748916.601025;0.260656; -4446892.771
2749939.601025;0.260349; -4448834.719
2750962.601025;0.260040; -4450776.865
2751985.601025;0.259732; -4452720.111
2753008.601025;0.259424; -4454663.363
2754031.601025;0.259115; -4456606.379
2755054.601025;0.258807; -4458549.215
