----------------
prog start
hv ver: 3.13
accu test 
	 code_len = 1023, chip_div = 2, spacing_len = 1, pcode[0] = 0x23C495A7 
	 code_ctrl = 0x040003FE
  |   133   |   0   |   0  1  1  1  1   |   -227  -219   -17    -9    43    51    13    21  -107   -99   |   0   ||    65  |   0  1  1  1  1   |     10    20   -10   160   390   |   0   |  ERR
  |   133   |   0   |   0  1  1  1  1   |   -232  -224   -12    -4    48    56    18    26  -102   -94   |   0   ||    65  |   0  1  1  1  1   |      5    25    -5   165   395   |   0   |  ERR
  |   134   |   1   |   0  0  1  1  1   |   -237  -229    -7     1    53    61    23    31   -97   -89   |   0   ||    65  |   0  0  1  1  1   |      0    30     0   170   400   |   0   |  ERR
  |   134   |   1   |   0  0  1  1  1   |   -242  -234   -12    -4    58    66    28    36   -92   -84   |   0   ||    65  |   0  0  1  1  1   |     -5    25     5   175   405   |   0   |  ERR
  |   135   |   1   |   1  0  0  1  1   |   -237  -229    -7     1    53    61    23    31   -97   -89   |   0   ||    66  |   0  0  0  1  1   |    -10    20    10   180   410   |   0   |  ERR
  |   135   |   1   |   1  0  0  1  1   |   -242  -234    -2     6    58    66    18    26  -102   -94   |   0   ||    66  |   0  0  0  1  1   |     -5    25    15   175   405   |   0   |  ERR
  |   136   |   0   |   1  1  0  0  1   |   -247  -239     3    11    63    71    13    21  -107   -99   |   0   ||    66  |   0  0  0  0  1   |      0    30    20   170   400   |   0   |  ERR
  |   136   |   0   |   1  1  0  0  1   |   -252  -244    -2     6    68    76    18    26  -112  -104   |   0   ||    66  |   0  0  0  0  1   |      5    35    25   175   395   |   0   |  ERR
  |   137   |   0   |   0  1  1  0  0   |   -247  -239     3    11    63    71    13    21  -107   -99   |   0   ||    67  |   0  0  0  0  0   |     10    40    30   180   390   |   0   |  ERR
  |   137   |   0   |   0  1  1  0  0   |   -252  -244     8    16    68    76     8    16  -112  -104   |   0   ||    67  |   0  0  0  0  0   |      5    35    25   175   385   |   0   |  ERR
  |   138   |   0   |   0  0  1  1  0   |   -257  -249    13    21    73    81     3    11  -117  -109   |   0   ||    67  |   0  0  0  0  0   |      0    30    20   170   380   |   0   |  ERR
  |   138   |   0   |   0  0  1  1  0   |   -262  -254     8    16    78    86     8    16  -122  -114   |   0   ||    67  |   0  0  0  0  0   |     -5    25    15   165   375   |   0   |  ERR
  |   139   |   0   |   0  0  0  1  1   |   -267  -259     3    11    83    91    13    21  -127  -119   |   0   ||    67  |   0  0  0  0  0   |    -10    20    10   160   370   |   0   |  ERR
  |   139   |   0   |   0  0  0  1  1   |   -272  -264    -2     6    78    86    18    26  -122  -114   |   0   ||    68  |   1  0  0  0  0   |    -15    15     5   155   365   |   0   |  ERR
  |   139   |   0   |   0  0  0  1  1   |   -277  -269    -7     1    73    81    23    31  -117  -109   |   0   ||    68  |   1  0  0  0  0   |    -10    10     0   150   360   |   0   |  ERR
  |   140   |   1   |   0  0  0  0  1   |   -282  -274   -12    -4    68    76    28    36  -112  -104   |   0   ||    68  |   1  1  0  0  0   |     -5     5    -5   145   355   |   0   |  ERR
  |   140   |   1   |   0  0  0  0  1   |   -287  -279   -17    -9    63    71    23    31  -107   -99   |   0   ||    68  |   1  1  0  0  0   |      0    10   -10   140   350   |   0   |  ERR
  |   141   |   0   |   1  0  0  0  0   |   -292  -284   -22   -14    58    66    18    26  -102   -94   |   0   ||    69  |   0  1  1  0  0   |      5    15   -15   135   345   |   0   |  ERR
  |   141   |   0   |   1  0  0  0  0   |   -287  -279   -27   -19    53    61    13    21  -107   -99   |   0   ||    69  |   0  1  1  0  0   |      0    20   -10   130   340   |   0   |  ERR
  |   142   |   0   |   0  1  0  0  0   |   -282  -274   -32   -24    48    56     8    16  -112  -104   |   0   ||    69  |   0  0  1  1  0   |     -5    25    -5   125   335   |   0   |  ERR
  |   142   |   0   |   0  1  0  0  0   |   -287  -279   -27   -19    43    51     3    11  -117  -109   |   0   ||    69  |   0  0  1  1  0   |    -10    20     0   130   330   |   0   |  ERR
  |   143   |   0   |   0  0  1  0  0   |   -292  -284   -22   -14    38    46    -2     6  -122  -114   |   0   ||    70  |   0  0  0  1  1   |    -15    15     5   135   325   |   0   |  ERR
  |   143   |   0   |   0  0  1  0  0   |   -297  -289   -27   -19    43    51    -7     1  -127  -119   |   0   ||    70  |   0  0  0  1  1   |    -20    10     0   140   330   |   0   |  ERR
  |   144   |   1   |   0  0  0  1  0   |   -302  -294   -32   -24    48    56   -12    -4  -132  -124   |   0   ||    70  |   0  0  0  0  1   |    -25     5    -5   145   335   |   0   |  ERR
  |   144   |   1   |   0  0  0  1  0   |   -307  -299   -37   -29    43    51    -7     1  -137  -129   |   0   ||    70  |   0  0  0  0  1   |    -30     0   -10   140   340   |   0   |  ERR
  |   145   |   1   |   1  0  0  0  1   |   -312  -304   -42   -34    38    46    -2     6  -142  -134   |   0   ||    71  |   0  0  0  0  0   |    -35    -5   -15   135   345   |   0   |  ERR
  |   145   |   1   |   1  0  0  0  1   |   -307  -299   -47   -39    33    41    -7     1  -137  -129   |   0   ||    71  |   0  0  0  0  0   |    -40   -10   -20   130   340   |   0   |  ERR
  |   146   |   0   |   1  1  0  0  0   |   -302  -294   -52   -44    28    36   -12    -4  -132  -124   |   0   ||    71  |   0  0  0  0  0   |    -45   -15   -25   125   335   |   0   |  ERR
  |   146   |   0   |   1  1  0  0  0   |   -297  -289   -47   -39    23    31   -17    -9  -137  -129   |   0   ||    71  |   0  0  0  0  0   |    -50   -20   -30   120   330   |   0   |  ERR
  |   146   |   0   |   1  1  0  0  0   |   -292  -284   -42   -34    18    26   -22   -14  -142  -134   |   0   ||    71  |   0  0  0  0  0   |    -55   -25   -35   115   325   |   0   |  ERR
  |   147   |   1   |   0  1  1  0  0   |   -297  -289   -47   -39    23    31   -17    -9  -137  -129   |   0   ||    72  |   0  0  0  0  0   |    -60   -30   -40   110   320   |   0   |  ERR
  |   147   |   1   |   0  1  1  0  0   |   -292  -284   -52   -44    18    26   -12    -4  -132  -124   |   0   ||    72  |   0  0  0  0  0   |    -55   -25   -35   115   325   |   0   |  ERR
  |   148   |   0   |   1  0  1  1  0   |   -287  -279   -57   -49    13    21    -7     1  -127  -119   |   0   ||    72  |   0  0  0  0  0   |    -50   -20   -30   120   330   |   0   |  ERR
  |   148   |   0   |   1  0  1  1  0   |   -292  -284   -52   -44     8    16   -12    -4  -122  -114   |   0   ||    72  |   0  0  0  0  0   |    -45   -15   -25   125   335   |   0   |  ERR
  |   149   |   1   |   0  1  0  1  1   |   -297  -289   -47   -39     3    11   -17    -9  -117  -109   |   0   ||    73  |   0  0  0  0  0   |    -40   -10   -20   130   340   |   0   |  ERR
  |   149   |   1   |   0  1  0  1  1   |   -292  -284   -52   -44     8    16   -22   -14  -122  -114   |   0   ||    73  |   0  0  0  0  0   |    -35    -5   -15   135   345   |   0   |  ERR
  |   150   |   0   |   1  0  1  0  1   |   -287  -279   -57   -49    13    21   -27   -19  -127  -119   |   0   ||    73  |   0  0  0  0  0   |    -30     0   -10   140   350   |   0   |  ERR
  |   150   |   0   |   1  0  1  0  1   |   -292  -284   -52   -44     8    16   -22   -14  -132  -124   |   0   ||    73  |   0  0  0  0  0   |    -25     5    -5   145   355   |   0   |  ERR
  |   151   |   0   |   0  1  0  1  0   |   -297  -289   -47   -39     3    11   -17    -9  -137  -129   |   0   ||    74  |   1  0  0  0  0   |    -20    10     0   150   360   |   0   |  ERR
  |   151   |   0   |   0  1  0  1  0   |   -292  -284   -52   -44     8    16   -22   -14  -132  -124   |   0   ||    74  |   1  0  0  0  0   |    -25    15     5   155   365   |   0   |  ERR
  |   152   |   1   |   0  0  1  0  1   |   -287  -279   -57   -49    13    21   -27   -19  -127  -119   |   0   ||    74  |   1  0  0  0  0   |    -30    20    10   160   370   |   0   |  ERR
  |   152   |   1   |   0  0  1  0  1   |   -282  -274   -52   -44     8    16   -22   -14  -132  -124   |   0   ||    74  |   1  1  0  0  0   |    -35    25    15   165   375   |   0   |  ERR
  |   152   |   1   |   0  0  1  0  1   |   -277  -269   -47   -39     3    11   -17    -9  -137  -129   |   0   ||    74  |   1  1  0  0  0   |    -40    20    20   170   380   |   0   |  ERR
  |   153   |   1   |   1  0  0  1  0   |   -282  -274   -52   -44     8    16   -22   -14  -132  -124   |   0   ||    75  |   1  1  1  0  0   |    -45    15    25   175   385   |   0   |  ERR
  |   153   |   1   |   1  0  0  1  0   |   -277  -269   -57   -49     3    11   -17    -9  -137  -129   |   0   ||    75  |   1  1  1  0  0   |    -40    20    30   170   380   |   0   |  ERR
  |   154   |   0   |   1  1  0  0  1   |   -272  -264   -62   -54    -2     6   -12    -4  -142  -134   |   0   ||    75  |   1  1  1  1  0   |    -35    25    35   165   375   |   0   |  ERR
  |   154   |   0   |   1  1  0  0  1   |   -267  -259   -57   -49    -7     1   -17    -9  -137  -129   |   0   ||    75  |   1  1  1  1  0   |    -30    30    40   170   370   |   0   |  ERR
  |   155   |   0   |   0  1  1  0  0   |   -272  -264   -62   -54    -2     6   -12    -4  -142  -134   |   0   ||    76  |   1  1  1  1  1   |    -25    35    45   175   365   |   0   |  ERR
  |   155   |   0   |   0  1  1  0  0   |   -267  -259   -67   -59    -7     1    -7     1  -137  -129   |   0   ||    76  |   1  1  1  1  1   |    -30    30    40   170   360   |   0   |  ERR
  |   156   |   0   |   0  0  1  1  0   |   -262  -254   -72   -64   -12    -4    -2     6  -132  -124   |   0   ||    76  |   1  1  1  1  1   |    -35    25    35   165   355   |   0   |  ERR
  |   156   |   0   |   0  0  1  1  0   |   -257  -249   -67   -59   -17    -9    -7     1  -127  -119   |   0   ||    76  |   1  1  1  1  1   |    -40    20    30   160   350   |   0   |  ERR
  |   157   |   0   |   0  0  0  1  1   |   -262  -254   -72   -64   -12    -4    -2     6  -132  -124   |   0   ||    77  |   0  1  1  1  1   |    -45    15    25   155   345   |   0   |  ERR
  |   157   |   0   |   0  0  0  1  1   |   -267  -259   -77   -69   -17    -9     3    11  -127  -119   |   0   ||    77  |   0  1  1  1  1   |    -50    20    30   160   350   |   0   |  ERR
  |   158   |   1   |   0  0  0  0  1   |   -272  -264   -82   -74   -22   -14     8    16  -122  -114   |   0   ||    77  |   0  0  1  1  1   |    -55    25    35   165   355   |   0   |  ERR
  |   158   |   1   |   0  0  0  0  1   |   -277  -269   -87   -79   -27   -19     3    11  -117  -109   |   0   ||    77  |   0  0  1  1  1   |    -60    20    40   170   360   |   0   |  ERR
  |   159   |   1   |   1  0  0  0  0   |   -282  -274   -92   -84   -32   -24    -2     6  -112  -104   |   0   ||    77  |   0  0  1  1  1   |    -65    15    45   175   365   |   0   |  ERR
  |   159   |   1   |   1  0  0  0  0   |   -277  -269   -97   -89   -37   -29    -7     1  -117  -109   |   0   ||    78  |   1  0  0  1  1   |    -70    10    50   180   370   |   0   |  ERR
  |   159   |   1   |   1  0  0  0  0   |   -272  -264  -102   -94   -42   -34   -12    -4  -122  -114   |   0   ||    78  |   1  0  0  1  1   |    -65     5    45   185   375   |   0   |  ERR
  |   160   |   1   |   1  1  0  0  0   |   -267  -259  -107   -99   -47   -39   -17    -9  -127  -119   |   0   ||    78  |   1  1  0  0  1   |    -60     0    40   190   380   |   0   |  ERR
  |   160   |   1   |   1  1  0  0  0   |   -262  -254  -102   -94   -52   -44   -22   -14  -132  -124   |   0   ||    78  |   1  1  0  0  1   |    -55     5    35   185   385   |   0   |  ERR
  |   161   |   1   |   1  1  1  0  0   |   -267  -259  -107   -99   -47   -39   -17    -9  -127  -119   |   0   ||    79  |   0  1  1  0  0   |    -50    10    30   180   390   |   0   |  ERR
  |   161   |   1   |   1  1  1  0  0   |   -272  -264  -112  -104   -52   -44   -12    -4  -122  -114   |   0   ||    79  |   0  1  1  0  0   |    -45     5    25   185   395   |   0   |  ERR
  |   162   |   0   |   1  1  1  1  0   |   -277  -269  -117  -109   -57   -49    -7     1  -117  -109   |   0   ||    79  |   0  0  1  1  0   |    -40     0    20   190   400   |   0   |  ERR
  |   162   |   0   |   1  1  1  1  0   |   -282  -274  -122  -114   -62   -54   -12    -4  -112  -104   |   0   ||    79  |   0  0  1  1  0   |    -35     5    15   185   405   |   0   |  ERR
  |   163   |   0   |   0  1  1  1  1   |   -277  -269  -117  -109   -57   -49    -7     1  -117  -109   |   0   ||    80  |   0  0  0  1  1   |    -30    10    10   180   410   |   0   |  ERR
  |   163   |   0   |   0  1  1  1  1   |   -282  -274  -112  -104   -52   -44    -2     6  -112  -104   |   0   ||    80  |   0  0  0  1  1   |    -35     5     5   185   415   |   0   |  ERR
  |   164   |   0   |   0  0  1  1  1   |   -287  -279  -107   -99   -47   -39     3    11  -107   -99   |   0   ||    80  |   0  0  0  0  1   |    -40     0     0   190   420   |   0   |  ERR
  |   164   |   0   |   0  0  1  1  1   |   -292  -284  -112  -104   -42   -34     8    16  -102   -94   |   0   ||    80  |   0  0  0  0  1   |    -45    -5    -5   185   425   |   0   |  ERR
  |   165   |   0   |   0  0  0  1  1   |   -287  -279  -107   -99   -47   -39     3    11  -107   -99   |   0   ||    81  |   1  0  0  0  0   |    -50   -10   -10   180   430   |   0   |  ERR
  |   165   |   0   |   0  0  0  1  1   |   -282  -274  -102   -94   -42   -34    -2     6  -112  -104   |   0   ||    81  |   1  0  0  0  0   |    -55    -5    -5   185   435   |   0   |  ERR
  |   166   |   1   |   0  0  0  0  1   |   -277  -269   -97   -89   -37   -29    -7     1  -117  -109   |   0   ||    81  |   1  0  0  0  0   |    -60     0     0   190   440   |   0   |  ERR
  |   166   |   1   |   0  0  0  0  1   |   -272  -264   -92   -84   -32   -24    -2     6  -122  -114   |   0   ||    81  |   1  1  0  0  0   |    -65     5     5   195   445   |   0   |  ERR
  |   166   |   1   |   0  0  0  0  1   |   -267  -259   -87   -79   -27   -19     3    11  -127  -119   |   0   ||    81  |   1  1  0  0  0   |    -70     0    10   200   450   |   0   |  ERR
  |   167   |   1   |   1  0  0  0  0   |   -262  -254   -82   -74   -22   -14     8    16  -132  -124   |   0   ||    82  |   0  1  1  0  0   |    -75    -5    15   205   455   |   0   |  ERR
  |   167   |   1   |   1  0  0  0  0   |   -267  -259   -77   -69   -17    -9    13    21  -127  -119   |   0   ||    82  |   0  1  1  0  0   |    -70   -10    10   210   460   |   0   |  ERR
  |   168   |   0   |   1  1  0  0  0   |   -272  -264   -72   -64   -12    -4    18    26  -122  -114   |   0   ||    82  |   0  0  1  1  0   |    -65   -15     5   215   465   |   0   |  ERR
  |   168   |   0   |   1  1  0  0  0   |   -277  -269   -77   -69    -7     1    23    31  -117  -109   |   0   ||    82  |   0  0  1  1  0   |    -60   -10     0   210   470   |   0   |  ERR
  |   169   |   1   |   0  1  1  0  0   |   -272  -264   -72   -64   -12    -4    18    26  -122  -114   |   0   ||    83  |   1  0  0  1  1   |    -55    -5    -5   205   475   |   0   |  ERR
  |   169   |   1   |   0  1  1  0  0   |   -277  -269   -67   -59    -7     1    13    21  -127  -119   |   0   ||    83  |   1  0  0  1  1   |    -50   -10   -10   210   480   |   0   |  ERR
  |   170   |   0   |   1  0  1  1  0   |   -282  -274   -62   -54    -2     6     8    16  -132  -124   |   0   ||    83  |   1  1  0  0  1   |    -45   -15   -15   215   485   |   0   |  ERR
  |   170   |   0   |   1  0  1  1  0   |   -277  -269   -67   -59     3    11    13    21  -137  -129   |   0   ||    83  |   1  1  0  0  1   |    -40   -10   -20   210   490   |   0   |  ERR
  |   171   |   1   |   0  1  0  1  1   |   -282  -274   -62   -54    -2     6     8    16  -132  -124   |   0   ||    84  |   1  1  1  0  0   |    -35    -5   -25   205   495   |   0   |  ERR
  |   171   |   1   |   0  1  0  1  1   |   -277  -269   -67   -59     3    11     3    11  -137  -129   |   0   ||    84  |   1  1  1  0  0   |    -40   -10   -30   210   500   |   0   |  ERR
  |   172   |   0   |   1  0  1  0  1   |   -272  -264   -72   -64     8    16    -2     6  -142  -134   |   0   ||    84  |   1  1  1  0  0   |    -45   -15   -35   215   505   |   0   |  ERR
  |   172   |   0   |   1  0  1  0  1   |   -277  -269   -67   -59     3    11     3    11  -147  -139   |   0   ||    84  |   1  1  1  1  0   |    -50   -20   -40   220   510   |   0   |  ERR
  |   172   |   0   |   1  0  1  0  1   |   -282  -274   -62   -54    -2     6     8    16  -152  -144   |   0   ||    84  |   1  1  1  1  0   |    -55   -25   -45   215   515   |   0   |  ERR
  |   173   |   0   |   0  1  0  1  0   |   -277  -269   -67   -59     3    11     3    11  -147  -139   |   0   ||    85  |   0  1  1  1  1   |    -60   -30   -50   210   520   |   0   |  ERR
  |   173   |   0   |   0  1  0  1  0   |   -282  -274   -62   -54    -2     6     8    16  -152  -144   |   0   ||    85  |   0  1  1  1  1   |    -65   -25   -45   215   525   |   0   |  ERR
  |   174   |   1   |   0  0  1  0  1   |   -287  -279   -57   -49    -7     1    13    21  -157  -149   |   0   ||    85  |   0  0  1  1  1   |    -70   -20   -40   220   530   |   0   |  ERR
  |   174   |   1   |   0  0  1  0  1   |   -292  -284   -62   -54    -2     6     8    16  -152  -144   |   0   ||    85  |   0  0  1  1  1   |    -75   -25   -35   225   535   |   0   |  ERR
  |   175   |   0   |   1  0  0  1  0   |   -287  -279   -57   -49    -7     1    13    21  -157  -149   |   0   ||    86  |   1  0  0  1  1   |    -80   -30   -30   230   540   |   0   |  ERR
  |   175   |   0   |   1  0  0  1  0   |   -292  -284   -52   -44    -2     6     8    16  -152  -144   |   0   ||    86  |   1  0  0  1  1   |    -85   -25   -25   225   535   |   0   |  ERR
  |   176   |   0   |   0  1  0  0  1   |   -297  -289   -47   -39     3    11     3    11  -147  -139   |   0   ||    86  |   1  1  0  0  1   |    -90   -20   -20   220   530   |   0   |  ERR
  |   176   |   0   |   0  1  0  0  1   |   -292  -284   -52   -44     8    16     8    16  -152  -144   |   0   ||    86  |   1  1  0  0  1   |    -95   -25   -15   225   525   |   0   |  ERR
  |   177   |   1   |   0  0  1  0  0   |   -287  -279   -57   -49    13    21    13    21  -157  -149   |   0   ||    87  |   0  1  1  0  0   |   -100   -30   -10   230   520   |   0   |  ERR
  |   177   |   1   |   0  0  1  0  0   |   -282  -274   -52   -44     8    16    18    26  -152  -144   |   0   ||    87  |   0  1  1  0  0   |    -95   -35   -15   235   525   |   0   |  ERR
  |   178   |   0   |   1  0  0  1  0   |   -277  -269   -47   -39     3    11    23    31  -147  -139   |   0   ||    87  |   0  0  1  1  0   |    -90   -40   -20   240   530   |   0   |  ERR
  |   178   |   0   |   1  0  0  1  0   |   -282  -274   -42   -34     8    16    18    26  -142  -134   |   0   ||    87  |   0  0  1  1  0   |    -85   -35   -25   235   535   |   0   |  ERR
  |   179   |   0   |   0  1  0  0  1   |   -287  -279   -37   -29    13    21    13    21  -137  -129   |   0   ||    87  |   0  0  1  1  0   |    -80   -30   -30   230   540   |   0   |  ERR
  |   179   |   0   |   0  1  0  0  1   |   -292  -284   -32   -24     8    16     8    16  -132  -124   |   0   ||    88  |   1  0  0  1  1   |    -75   -25   -35   225   545   |   0   |  ERR
  |   179   |   0   |   0  1  0  0  1   |   -297  -289   -27   -19     3    11     3    11  -127  -119   |   0   ||    88  |   1  0  0  1  1   |    -70   -30   -40   230   550   |   0   |  ERR
  |   180   |   1   |   0  0  1  0  0   |   -302  -294   -22   -14    -2     6    -2     6  -122  -114   |   0   ||    88  |   1  1  0  0  1   |    -65   -35   -45   235   555   |   0   |  ERR
  |   180   |   1   |   0  0  1  0  0   |   -307  -299   -27   -19     3    11    -7     1  -127  -119   |   0   ||    88  |   1  1  0  0  1   |    -60   -30   -50   230   560   |   0   |  ERR
  |   181   |   1   |   1  0  0  1  0   |   -312  -304   -32   -24     8    16   -12    -4  -132  -124   |   0   ||    89  |   1  1  1  0  0   |    -55   -25   -55   225   565   |   0   |  ERR
  |   181   |   1   |   1  0  0  1  0   |   -307  -299   -37   -29     3    11    -7     1  -137  -129   |   0   ||    89  |   1  1  1  0  0   |    -50   -20   -50   220   560   |   0   |  ERR
  |   182   |   1   |   1  1  0  0  1   |   -302  -294   -42   -34    -2     6    -2     6  -142  -134   |   0   ||    89  |   1  1  1  1  0   |    -45   -15   -45   215   555   |   0   |  ERR
  |   182   |   1   |   1  1  0  0  1   |   -297  -289   -37   -29    -7     1    -7     1  -137  -129   |   0   ||    89  |   1  1  1  1  0   |    -40   -10   -40   220   550   |   0   |  ERR
  |   183   |   0   |   1  1  1  0  0   |   -292  -284   -32   -24   -12    -4   -12    -4  -132  -124   |   0   ||    90  |   0  1  1  1  1   |    -35    -5   -35   225   545   |   0   |  ERR
  |   183   |   0   |   1  1  1  0  0   |   -287  -279   -27   -19    -7     1   -17    -9  -137  -129   |   0   ||    90  |   0  1  1  1  1   |    -40     0   -30   230   550   |   0   |  ERR
  |   184   |   0   |   0  1  1  1  0   |   -282  -274   -22   -14    -2     6   -22   -14  -142  -134   |   0   ||    90  |   0  0  1  1  1   |    -45     5   -25   235   555   |   0   |  ERR
  |   184   |   0   |   0  1  1  1  0   |   -287  -279   -17    -9     3    11   -17    -9  -147  -139   |   0   ||    90  |   0  0  1  1  1   |    -50     0   -20   240   560   |   0   |  ERR
  |   185   |   0   |   0  0  1  1  1   |   -292  -284   -12    -4     8    16   -12    -4  -152  -144   |   0   ||    90  |   0  0  1  1  1   |    -55    -5   -15   245   565   |   0   |  ERR
errors: 398
--
DONE
